,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
45,330166def5a35f4d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,ea31c764f6385f4a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
47,bbb5018d017754d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
48,32e5d7e804c65214,True,1.0,1.0,1.0,1.0,0.7554456972890822,1.0,1.0,1.0,1.0,0.9235767804028382
49,69baa41122b45e43,True,1.0,1.0,1.0,1.0,0.8285624272424402,1.0,1.0,1.0,1.0,0.9464257585132625
50,b2abc819ebf45c11,True,1.0,1.0,1.0,1.0,0.5942942038344289,1.0,1.0,1.0,,0.8551050727980103
51,fe8eddd5ec8654cd,True,1.0,1.0,1.0,1.0,0.7316285983998331,1.0,1.0,1.0,0.0,0.7911339369999478
52,d01fec804cd45644,True,1.0,1.0,1.0,1.0,0.6789845634217825,1.0,1.0,1.0,,0.8853516297934938
53,76c31764665151be,True,1.0,1.0,1.0,1.0,0.5161053077490807,1.0,1.0,1.0,,0.8271804670532431
54,ed3db88f99a05a6c,True,1.0,1.0,1.0,1.0,0.7304342241014848,1.0,1.0,1.0,,0.9037265086076731
55,a47772efd1d758d6,True,1.0,1.0,1.0,1.0,0.9374923864377722,1.0,1.0,1.0,,0.9776758522992043
56,ca58b2e039305479,True,1.0,1.0,1.0,1.0,0.8368933530085254,1.0,1.0,1.0,,0.9417476260744734
57,cef1a4b302b45ad8,True,1.0,1.0,1.0,1.0,0.8176405122006741,1.0,1.0,1.0,,0.9348716115002408
58,a2701552b0f95f7b,True,1.0,1.0,1.0,1.0,0.8321895419107931,1.0,1.0,1.0,1.0,0.9475592318471229
59,8d0697930b5e5df0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,f0b6499b393152be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,58d40da0cce05d8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,de1662269d685ce0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,e1886e081b945907,True,1.0,1.0,1.0,1.0,0.700380357490024,1.0,1.0,1.0,1.0,0.9063688617156325
64,f749ff64838c5664,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
65,f1ca8dd77f205599,True,1.0,1.0,1.0,1.0,0.8448537688344907,1.0,1.0,1.0,,0.9445906317266038
66,deb455f53c805643,True,1.0,1.0,1.0,1.0,0.8375207125733354,1.0,1.0,0.0,,0.7991145402047627
67,b6247a5245a5554f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
68,a59bd481d324594a,True,1.0,1.0,1.0,1.0,0.7988237639182664,1.0,1.0,1.0,1.0,0.9371324262244582
69,02a81792cbdb5dd5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
70,9e9e33077f375062,True,1.0,1.0,1.0,1.0,0.6711058735977831,1.0,1.0,1.0,,0.8825378119992082
71,a5ddad9bbb505316,True,1.0,1.0,1.0,1.0,0.7838516859924963,1.0,1.0,1.0,1.0,0.9324536518726552
72,70f72122f1605fa1,True,1.0,1.0,1.0,1.0,0.984953943224263,1.0,1.0,1.0,1.0,0.9952981072575822
73,2c8a58b94332570d,True,1.0,1.0,1.0,1.0,0.7427456835668607,1.0,1.0,1.0,,0.908123458416736
74,6e3cf172a2755fae,True,1.0,1.0,1.0,1.0,0.731058001978637,1.0,1.0,1.0,1.0,0.9159556256183241
75,697882c22eb65ca7,True,1.0,1.0,1.0,1.0,0.7601624984367017,1.0,1.0,1.0,,0.9143437494416792
76,36419e8c59275f61,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
77,c340cf7465ab5bbe,True,1.0,1.0,1.0,1.0,0.8364667592789327,1.0,1.0,1.0,,0.9415952711710472
78,00016f8b45c25a1d,True,1.0,1.0,1.0,1.0,0.8450893147270478,1.0,1.0,1.0,,0.9446747552596599
79,b9d14f59883a5496,True,1.0,1.0,1.0,1.0,0.8039817795291369,1.0,1.0,1.0,0.0,0.8137443061028553
80,6e2c6027edb85763,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
81,f2117260382b5d83,True,1.0,1.0,1.0,1.0,0.9035862080844799,1.0,1.0,1.0,,0.9655665028873143
82,e41740b9529753af,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
83,afcd7846a4f35622,True,1.0,1.0,1.0,1.0,0.7805959350546411,1.0,1.0,1.0,,0.9216414053766575
84,b8d2227c06a351e4,True,1.0,1.0,1.0,1.0,0.6347070630859243,1.0,1.0,1.0,1.0,0.8858459572143513
85,5c883441084d58d7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
86,e7f8a61d807f5914,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
87,68097b10029d5fe1,True,1.0,1.0,1.0,1.0,0.8252023923761503,1.0,1.0,1.0,,0.9375722829914823
88,a43dbb1d34665f24,True,1.0,1.0,1.0,1.0,0.477823374586995,1.0,1.0,1.0,,0.813508348066784
89,16a738813dbe5496,True,1.0,1.0,1.0,1.0,0.6959377595877378,1.0,1.0,1.0,,0.8914063427099064
90,1abf52a927025259,True,1.0,1.0,1.0,1.0,0.8376054547008109,1.0,1.0,1.0,,0.9420019481074325
91,f29d6171f46b551d,True,1.0,1.0,1.0,1.0,0.927928645971448,1.0,1.0,1.0,1.0,0.9774777018660775
92,67debdeae60b5fa4,True,1.0,1.0,1.0,1.0,0.776601096331558,1.0,1.0,1.0,1.0,0.9301878426036119
93,d08ae5bc8a435f97,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
94,352290f8ed8e572e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,8846d60884435288,True,1.0,1.0,1.0,1.0,0.4639864590214736,1.0,1.0,1.0,,0.8085665925076692
96,529d2e20dc615c3b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,5c4d8dfcb0aa5541,True,1.0,1.0,1.0,1.0,0.6260902421642492,1.0,1.0,0.0,,0.7236036579158033
98,223d02be29c65e81,True,1.0,1.0,1.0,1.0,0.9201529908922722,1.0,1.0,1.0,1.0,0.9750478096538351
99,11d28b80cd0a56d5,True,1.0,1.0,1.0,1.0,0.7913597962179327,1.0,1.0,1.0,,0.9254856415064046
100,77f11643ced5562a,True,1.0,1.0,1.0,1.0,0.9812770892687083,1.0,1.0,1.0,1.0,0.9941490903964714
101,ecc6da85180a5eee,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
102,3838eb184c9d5989,True,1.0,1.0,1.0,1.0,0.6546627464035017,1.0,1.0,1.0,,0.8766652665726793
103,112db94505025ec5,True,1.0,1.0,1.0,1.0,0.9221555624001608,1.0,1.0,1.0,1.0,0.9756736132500503
104,dddf14378c355c3a,True,1.0,1.0,1.0,1.0,0.8988043596107496,1.0,1.0,1.0,1.0,0.9683763623783592
105,aee07628c2ab5ce1,True,1.0,1.0,1.0,1.0,0.7572468732416073,1.0,1.0,1.0,,0.9133024547291455
106,599c8b2bc9b252a7,True,1.0,1.0,1.0,1.0,0.7357125936118898,1.0,1.0,1.0,0.0,0.7924101855037156
107,4cac9f6cd85a5b47,True,1.0,1.0,1.0,1.0,0.8841788097013557,1.0,1.0,1.0,1.0,0.9638058780316736
108,59bf40c427da5eb1,True,1.0,1.0,1.0,1.0,0.5538245213428211,1.0,1.0,1.0,1.0,0.8605701629196316
109,1c77ba7488d35c52,True,1.0,1.0,1.0,1.0,0.9241412823382945,1.0,1.0,1.0,1.0,0.976294150730717
110,f1bdf7e4e9f5534e,True,1.0,1.0,1.0,1.0,0.8149862509014346,1.0,1.0,1.0,,0.9339236610362267
111,8d90099a801d5682,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
112,dd35be6455fe566b,True,1.0,1.0,1.0,1.0,0.5659376797717802,1.0,1.0,1.0,,0.8449777427756358
113,572e6c81e32958f2,True,1.0,1.0,1.0,1.0,0.7214063908917087,1.0,1.0,1.0,1.0,0.912939497153659
114,3b910accfc12560a,True,1.0,1.0,1.0,1.0,0.5467355660238707,1.0,1.0,1.0,,0.8381198450085253
115,99a98a7ffb075389,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
116,7a91cd530cac57fc,True,1.0,1.0,1.0,1.0,0.6136544401123102,1.0,1.0,1.0,1.0,0.879267012535097
117,e9b43b140b1d54bf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,116aacf9868e5e4e,True,1.0,1.0,1.0,1.0,0.9106202275178779,1.0,1.0,1.0,,0.9680786526849564
119,7d24bd01f77c5d87,True,1.0,1.0,1.0,1.0,0.9148332136789057,1.0,1.0,1.0,0.0,0.8483853792746581
120,3623049267d35a95,True,1.0,1.0,1.0,1.0,0.6112258524809081,1.0,1.0,1.0,,0.861152090171753
121,2575048779565f0b,True,1.0,1.0,1.0,1.0,0.7833269900306129,1.0,1.0,1.0,,0.9226167821537903
122,226e6642fbc65bdc,True,1.0,1.0,1.0,1.0,0.826548140194562,1.0,1.0,1.0,,0.9380529072123436
123,680c8d90658556da,True,1.0,1.0,1.0,1.0,0.6319903504263776,1.0,1.0,1.0,,0.8685679822951349
124,a67c6744e6c45edb,True,1.0,1.0,1.0,1.0,0.9737893358037711,1.0,1.0,1.0,1.0,0.9918091674386784
125,0ce170237acd51c2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
126,70d9d518ad0f5382,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127,45ebc34cbe405c3e,True,1.0,1.0,1.0,1.0,0.964864172135417,1.0,1.0,1.0,,0.9874514900483632
128,cb02d1e1315a5e67,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
129,bd9abb7104dc5408,True,1.0,1.0,1.0,1.0,0.7767920673399383,1.0,1.0,1.0,1.0,0.9302475210437308
130,029585f0509d52b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
131,02b68b9cc51f506a,True,1.0,1.0,1.0,1.0,0.705420108318343,1.0,1.0,1.0,1.0,0.9079437838494822
132,75b6813b1f4556ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,da56fca2caff52e4,True,1.0,1.0,1.0,1.0,0.6068728442686184,1.0,1.0,1.0,,0.8595974443816495
134,491a9b7a44225a75,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
135,452def672c5d592c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
136,0dd3256035e75770,True,1.0,1.0,1.0,1.0,0.4437823765100715,1.0,1.0,1.0,,0.8013508487535971
137,a97ceb2edd0251f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,909655c780e152ac,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,fda0145d54065b7c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
140,90ed944de9405835,True,1.0,1.0,1.0,1.0,0.8547153036583459,1.0,1.0,1.0,1.0,0.9545985323932331
141,5d12ad55fdd858e1,True,1.0,1.0,1.0,1.0,0.825192694078699,1.0,1.0,1.0,1.0,0.9453727168995935
142,592f536375e755b6,True,1.0,1.0,1.0,1.0,0.5713514423856407,1.0,1.0,1.0,1.0,0.8660473257455128
143,cf50ffa22c81555d,True,1.0,1.0,1.0,1.0,0.8139529015145185,1.0,1.0,1.0,,0.9335546076837566
144,771c4e378bef58e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,4d5a01dea92b5867,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
146,1a928640315c5332,True,1.0,1.0,1.0,1.0,0.9823061844225272,1.0,1.0,1.0,,0.9936807801509026
147,66583dab627951a2,True,1.0,1.0,1.0,1.0,0.7683157943872986,1.0,1.0,1.0,,0.9172556408526066
148,36899d67473c5c91,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
149,abbf1c193ac75f91,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
150,c1d95d8a3260541c,True,1.0,1.0,1.0,1.0,0.8261307268179117,1.0,1.0,1.0,,0.9379038310063971
151,0e272e003af65a71,True,1.0,1.0,1.0,1.0,0.5932146830839121,1.0,1.0,1.0,1.0,0.8728795884637226
152,75ffe77189e95d43,True,1.0,1.0,1.0,1.0,0.7131712053126031,1.0,1.0,1.0,,0.8975611447545011
153,4fbfc7dc71db50e2,True,1.0,1.0,1.0,1.0,0.8035960259445551,1.0,1.0,1.0,1.0,0.9386237581076735
154,257773cfd41d59d5,True,1.0,1.0,1.0,1.0,0.6062134029015174,1.0,1.0,1.0,1.0,0.8769416884067242
155,e7ae612e880e5d5f,True,1.0,1.0,1.0,1.0,0.9709480483868698,1.0,1.0,1.0,,0.9896243029953106
156,5c838efd36805c92,True,1.0,1.0,1.0,1.0,0.906556990952068,1.0,1.0,1.0,,0.9666274967685957
157,d64b2da8ffb65c16,True,1.0,1.0,1.0,1.0,0.9770984011501331,1.0,1.0,1.0,0.0,0.8678432503594167
158,faa12c2adc7c521f,True,1.0,1.0,1.0,1.0,0.9134436302204131,1.0,1.0,1.0,,0.9690870107930046
159,fa8c164985255698,True,1.0,1.0,1.0,1.0,0.5481825429798165,1.0,1.0,1.0,,0.8386366224927916
160,eb3912d9717d5177,True,1.0,1.0,1.0,1.0,0.7572877337926405,1.0,1.0,1.0,,0.913317047783086
161,6b2cda5004dc5df9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
162,d142ab856b7653df,True,1.0,1.0,1.0,1.0,0.8174432881777205,1.0,1.0,1.0,1.0,0.9429510275555377
163,b459c8b7fd2b5aa4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
164,12d426c6727d507a,True,1.0,1.0,1.0,1.0,0.7368931734739511,1.0,1.0,1.0,,0.9060332762406968
165,0e5653822a7a56b3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,493c90dce63d5653,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
167,20cc0fdb7e2d5c3f,True,1.0,1.0,1.0,1.0,0.851845568594656,1.0,1.0,1.0,1.0,0.95370174018583
168,b60afdbc7cc65971,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,a312f24a197d530c,True,1.0,1.0,1.0,1.0,0.8812590769223179,1.0,1.0,1.0,1.0,0.9628934615382243
170,97c09fe94495563a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
171,b393ab92c8ac5e77,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.375
172,834cf95826ec5c73,True,1.0,1.0,1.0,1.0,0.7838927558521696,1.0,1.0,1.0,,0.9228188413757749
173,71405d414236553c,True,1.0,1.0,1.0,1.0,0.7821974306360822,1.0,1.0,1.0,1.0,0.9319366970737757
174,847432a116d35db0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
175,c33bb70075e7594c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
176,28c89352b09b55d4,True,1.0,1.0,1.0,1.0,0.6831883015411279,1.0,1.0,1.0,,0.8868529648361171
177,5d2ee89308f958be,True,1.0,1.0,1.0,1.0,0.7195086596198059,1.0,1.0,1.0,,0.8998245212927879
178,ce8a292cbd7f54d5,True,1.0,1.0,1.0,1.0,0.9263430666297524,1.0,1.0,1.0,,0.9736939523677687
179,813c23718919507a,True,1.0,1.0,1.0,1.0,0.9954874716134535,1.0,1.0,1.0,,0.9983883827190905
180,ef7089ecfb0c5028,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
181,76a0c83f0b6453a0,True,1.0,1.0,1.0,1.0,0.7062314357162917,1.0,1.0,1.0,1.0,0.9081973236613412
182,0af68cc78d085fdb,True,1.0,1.0,1.0,1.0,0.7729302380391453,1.0,1.0,1.0,0.0,0.8040406993872329
183,58d69daf413c5d5a,True,1.0,1.0,1.0,1.0,0.5917581548301328,1.0,1.0,1.0,1.0,0.8724244233844165
184,2bd04a0902095129,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
185,14fe69db03425780,True,1.0,1.0,1.0,1.0,0.8593596733875887,1.0,1.0,1.0,1.0,0.9560498979336214
186,7b22018666ac5b0e,True,1.0,1.0,1.0,1.0,0.8910895291630782,1.0,1.0,1.0,,0.9611034032725279
187,773cb036b1195879,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
188,afe83cb6c0ae5f67,True,1.0,1.0,1.0,1.0,0.9547323487501826,1.0,1.0,1.0,,0.9838329816964938
189,5d5dfc678c9759a1,True,1.0,1.0,1.0,1.0,0.7749240392319912,1.0,1.0,1.0,,0.9196157282971397
190,580dac44fa305877,True,1.0,1.0,1.0,1.0,0.6337345727104922,1.0,1.0,1.0,1.0,0.8855420539720288
191,e74ca27f40755297,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,0802a51b0a1d512c,True,1.0,1.0,1.0,1.0,0.6075113605425757,1.0,1.0,1.0,1.0,0.8773473001695549
193,6b0d21782a3b5a22,True,1.0,1.0,1.0,1.0,0.6152565063335286,1.0,1.0,1.0,1.0,0.8797676582292276
194,7a8c81a7cd1256e0,True,1.0,1.0,1.0,1.0,0.6096033914060299,1.0,1.0,1.0,,0.8605726397878678
195,ed01297783a05dba,True,1.0,1.0,1.0,1.0,0.8820539347298039,1.0,1.0,1.0,,0.9578764052606442
196,52deeca9acf35603,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
197,5da314e6404c5213,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
198,f9e3a8f1b0ae5d43,True,1.0,1.0,1.0,1.0,0.4275171896889365,1.0,1.0,1.0,,0.7955418534603345
199,b35e48a419d7577f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
200,79e8f1ce9ed95cf6,True,1.0,1.0,1.0,1.0,0.49290088460824566,1.0,1.0,1.0,,0.8188931730743735
201,9502cdbb06dd516f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
202,93ca181d363358eb,True,1.0,1.0,1.0,1.0,0.7157620239760325,1.0,1.0,1.0,,0.8984864371342974
203,e9c2b75226b85cfe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
204,43162b00fe4550b8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,2e1d4bde0a16514b,True,1.0,1.0,1.0,1.0,0.5381665286330486,1.0,1.0,1.0,1.0,0.8556770401978278
206,ef703bb40b9a516c,True,1.0,1.0,1.0,1.0,0.9867904205610489,1.0,1.0,1.0,1.0,0.9958720064253278
207,f1ae4feebfda5b75,True,1.0,1.0,1.0,1.0,0.9951723118151845,1.0,1.0,1.0,,0.9982758256482802
208,1ea152f7056659a9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
209,53a7531622255064,True,1.0,1.0,1.0,1.0,0.8010946244000197,1.0,1.0,1.0,1.0,0.9378420701250061
210,c5b585ddf50d5f1f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,39a1ca97dca75beb,True,1.0,1.0,1.0,1.0,0.9740019911026484,1.0,1.0,1.0,,0.9907149968223745
212,57ef08c8f98457d7,True,1.0,1.0,1.0,1.0,0.9139896761273041,1.0,1.0,1.0,,0.969282027188323
213,cd9d029138325c2c,True,1.0,1.0,1.0,1.0,0.8237745982104832,1.0,1.0,1.0,1.0,0.944929561940776
214,c1839a3333695317,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215,5593db2f64115fbf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
216,85f2b1f1f1f45b5c,True,1.0,1.0,1.0,1.0,0.6276524687895275,1.0,1.0,1.0,,0.8670187388534026
217,8a492ff6a81054a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
218,5d5d1442b83d5c5c,True,1.0,1.0,1.0,1.0,0.7452168448934723,1.0,1.0,1.0,1.0,0.92038026402921
219,c054f473288d5515,True,1.0,1.0,1.0,1.0,0.8341802012625693,1.0,1.0,1.0,1.0,0.9481813128945529
220,686b55439d5e591e,True,1.0,1.0,1.0,1.0,0.40802187816408075,1.0,1.0,1.0,,0.7885792422014575
221,53f8bc4012fe5f29,True,1.0,1.0,1.0,1.0,0.5257845026674693,1.0,1.0,1.0,1.0,0.8518076570835842
222,b474c79361415cb0,True,1.0,1.0,1.0,1.0,0.5371634748349,1.0,1.0,1.0,1.0,0.8553635858859062
223,3921f38b62d55f1a,True,1.0,1.0,1.0,1.0,0.8349603868858284,1.0,1.0,1.0,1.0,0.9484251209018214
224,a6edd19740415b54,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
225,e8daa33268685b31,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,c9ca538cb3235e43,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,8f8ccbd6ffcb54b9,True,1.0,1.0,1.0,1.0,0.8593972811118642,1.0,1.0,1.0,1.0,0.9560616503474575
