file,clip_id,episode_id,ok,bytes,n_raw,n_decoded,n_bad_frames,n_const_frames_sampled,T_out,nlab,hours,image_size,n_stack,quality,mean_v,max_v,min_v,stop_frac,dist_m,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn,n_nan_poses,n_nan_actions
00d34c13-6b12-4c72-b174-39e1d1a97427.v2ep.pt,00d34c13-6b12-4c72-b174-39e1d1a97427,808477747,True,2419896,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.076638698577881,7.468618869781494,0.0,0.24623115360736847,61.225109863281254,88.42451691957717,101.9604355525467,1,0.2763819098472595,0.7236180901527405,0.0,56,44,0,32,47,58,42,0,32,47,1,1,1,0,0
00f0f4a3-19f0-4394-a068-e1babe5f3d80.v2ep.pt,00f0f4a3-19f0-4394-a068-e1babe5f3d80,808478256,True,3021432,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.223679542541504,9.944443702697754,0.0,0.37185928225517273,84.05122070312501,93.37539319983925,98.90705412560587,1,0.3819095492362976,0.6180904507637024,0.0,64,65,0,50,0,64,60,0,55,0,1,0,1,0,0
00f22037-5d30-4d19-ad94-c097018db770.v2ep.pt,00f22037-5d30-4d19-ad94-c097018db770,808478258,True,1903160,201,201,0,0,199,179,0.005527777777777777,256,3,90,22.3262939453125,26.187829971313477,18.53125,0.0,444.29326171875005,39.174741229904896,51.23398662469601,0,0.0,0.0,1.0,82,29,0,48,20,97,0,0,59,23,0,1,1,0,0
0103bedf-e183-4af5-b49a-e38a9b7f57c0.v2ep.pt,0103bedf-e183-4af5-b49a-e38a9b7f57c0,808529971,True,2471288,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.129144668579102,11.59721565246582,7.594240188598633,0.0,201.56998291015626,48.152027686267836,52.437698182884034,1,0.0,1.0,0.0,107,0,47,0,25,129,0,25,0,25,0,1,1,0,0
0109e452-672e-45b9-b6fc-becb541dffe3.v2ep.pt,0109e452-672e-45b9-b6fc-becb541dffe3,808529977,True,2032120,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.643814086914062,21.68387794494629,17.528573989868164,0.0,390.9118896484375,3.1724316241741626,41.18643684614875,0,0.0,0.0,1.0,124,14,2,0,39,137,0,0,0,42,0,1,1,0,0
01189052-32d9-4bfb-84fe-05f2a2872501.v2ep.pt,01189052-32d9-4bfb-84fe-05f2a2872501,808530232,True,2021304,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.815835952758789,15.927266120910645,8.815678596496582,0.0,274.9351318359375,8.383292225003611,67.35604710386414,1,0.0,0.24120603501796722,0.7587939500808716,91,10,24,0,54,106,0,11,0,62,0,1,1,0,0
01222498-fb86-4a49-b8af-df1ceccb378c.v2ep.pt,01222498-fb86-4a49-b8af-df1ceccb378c,808530482,True,2678584,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.809132695198059,7.268078327178955,0.0003702586982399225,0.3216080367565155,36.001739501953125,37.35543838220196,69.3376762273816,1,0.49246230721473694,0.5075376629829407,0.0,72,34,11,40,22,0,153,10,16,0,1,1,1,0,0
0131b8e3-f20a-49b7-9750-8221df042c04.v2ep.pt,0131b8e3-f20a-49b7-9750-8221df042c04,808530737,True,2774776,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.245933532714844,9.692415237426758,2.0271224975585938,0.0,124.29407958984376,104.63709106562632,133.88844169571644,1,0.0,1.0,0.0,59,58,0,23,39,58,57,0,26,38,0,1,1,0,0
01350776-9e99-41db-a86f-e5c94b09026a.v2ep.pt,01350776-9e99-41db-a86f-e5c94b09026a,808530741,True,2189624,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.388843536376953,12.972138404846191,5.985316753387451,0.0,206.73798828125,77.37129691782641,77.86886936867268,1,0.0,0.6934673190116882,0.3065326511859894,76,0,81,0,22,81,0,45,22,31,0,1,1,0,0
013751fd-5d7b-4eca-9e88-738966bab2ab.v2ep.pt,013751fd-5d7b-4eca-9e88-738966bab2ab,808530743,True,2035640,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.147457122802734,18.600427627563477,7.785122871398926,0.0,261.6343994140625,141.79971320755882,219.1595149170121,1,0.0,0.3819095492362976,0.6180904507637024,22,94,29,14,20,40,61,0,52,26,0,1,1,0,0
0137c636-2749-4d43-ad74-592f603a04cf.v2ep.pt,0137c636-2749-4d43-ad74-592f603a04cf,808530743,True,2141560,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.8710618019104004,6.261881351470947,0.0,0.286432147026062,57.134130859375006,1.6470591372135548,9.20280564237842,0,0.34170854091644287,0.6582914590835571,0.0,136,0,0,0,43,136,0,0,0,43,1,1,0,0,0
013c598e-68f2-41ea-aaed-c4ba90698684.v2ep.pt,013c598e-68f2-41ea-aaed-c4ba90698684,808530787,True,2977720,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.661914348602295,11.97116470336914,4.929014682769775,0.0,152.47209472656252,10.682552465683342,129.50410228635025,1,0.0,1.0,0.0,27,34,58,44,16,31,32,50,48,18,0,1,1,0,0
013f4410-1097-4c8e-8e75-e0e7d08df2b9.v2ep.pt,013f4410-1097-4c8e-8e75-e0e7d08df2b9,808530790,True,2352952,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.882538318634033,9.771528244018555,5.551055431365967,0.0,156.86251220703127,26.313153513312383,73.64391925377788,1,0.0,1.0,0.0,89,8,61,6,15,118,0,21,25,15,0,1,1,0,0
0146b821-d511-4998-b01e-79b328b5cac8.v2ep.pt,0146b821-d511-4998-b01e-79b328b5cac8,808530998,True,2105208,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.221048355102539,13.885247230529785,0.0,0.35175880789756775,123.79886474609376,78.23151143246533,84.6994956707923,1,0.36180904507637024,0.35175880789756775,0.286432147026062,86,0,46,47,0,86,0,42,51,0,1,0,1,0,0
014ee1b8-bf85-4520-8fe7-4a530ca468af.v2ep.pt,014ee1b8-bf85-4520-8fe7-4a530ca468af,808531045,True,2821176,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.76515007019043,9.252140045166016,4.861340522766113,0.0,134.6264892578125,13.736125137920943,179.71988529071578,1,0.0,1.0,0.0,37,42,42,13,45,41,38,42,13,45,0,1,1,0,0
0152b057-f5c1-44f8-8ad6-b4b519b738aa.v2ep.pt,0152b057-f5c1-44f8-8ad6-b4b519b738aa,808531250,True,2787000,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.5395807027816772,3.7543327808380127,0.0,0.43216079473495483,30.63765563964844,2.8027681259147323,2.899551906453813,0,0.4522612988948822,0.5477386713027954,0.0,152,0,0,27,0,152,0,0,27,0,1,0,0,0,0
0165071a-3491-45f3-92d8-22e556b8be74.v2ep.pt,0165071a-3491-45f3-92d8-22e556b8be74,808531509,True,2238776,201,201,0,0,199,179,0.005527777777777777,256,3,90,24.167247772216797,27.36886215209961,20.022443771362305,0.0,480.92822265625,0.31881957007785516,5.348447931470185,0,0.0,0.0,1.0,130,0,0,0,49,130,0,0,0,49,0,1,0,0,0
0172dc2d-7568-452b-8dfc-87906644ad1a.v2ep.pt,0172dc2d-7568-452b-8dfc-87906644ad1a,808531762,True,2422712,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.470512390136719,11.181732177734375,7.686473846435547,0.0,188.46319580078125,44.33187556272302,113.57133366983985,1,0.0,1.0,0.0,75,70,27,0,7,103,45,18,0,13,0,1,1,0,0
01774bdf-7721-4dfe-83c0-7458d9704815.v2ep.pt,01774bdf-7721-4dfe-83c0-7458d9704815,808531767,True,3844792,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.900801658630371,9.369328498840332,5.663705348968506,0.0,157.2259521484375,71.58995842694999,113.16426805568543,1,0.0,1.0,0.0,121,47,9,2,0,131,42,0,5,1,0,0,1,0,0
018050d6-2e70-43f0-94a4-a1f4043bb75c.v2ep.pt,018050d6-2e70-43f0-94a4-a1f4043bb75c,808532016,True,3024440,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.812080383300781,17.120363235473633,0.0,0.2613065242767334,135.560400390625,120.8504301928625,154.84626244687527,1,0.29145729541778564,0.41206029057502747,0.2964824140071869,43,58,0,69,9,30,80,0,69,0,1,1,1,0,0
0187f0dc-cdc9-4a60-8d7c-094e1a7b8410.v2ep.pt,0187f0dc-cdc9-4a60-8d7c-094e1a7b8410,808532023,True,3233400,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.0743956565856934,1.779679298400879,0.3951776325702667,0.0954773873090744,21.38047332763672,49.5780345811831,51.61187367071613,1,0.3668341636657715,0.6331658363342285,0.0,166,13,0,0,0,56,123,0,0,0,1,0,1,0,0
018f2e38-3fba-4165-8d1c-9765cc2d6254.v2ep.pt,018f2e38-3fba-4165-8d1c-9765cc2d6254,808532070,True,2391416,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.76444149017334,12.311540603637695,5.249919891357422,0.0,154.51239013671875,3.865928051362237,85.41479406181105,1,0.0,0.9849246144294739,0.015075377188622952,57,35,22,28,37,69,28,5,28,49,0,1,1,0,0
01a8229a-ee4c-462a-bcb8-8d5e590a6be3.v2ep.pt,01a8229a-ee4c-462a-bcb8-8d5e590a6be3,808542520,True,3185272,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.693071365356445,21.20183563232422,17.387699127197266,0.0,391.89213867187505,27.26600588366418,31.012378303794517,0,0.0,0.0,1.0,133,32,0,13,1,165,0,0,13,1,0,1,1,0,0
01a87504-cfca-4c9a-baa4-0ec80b7b0803.v2ep.pt,01a87504-cfca-4c9a-baa4-0ec80b7b0803,808542520,True,1791800,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.635122299194336,25.23116111755371,15.174718856811523,0.0,390.73894042968755,14.156618903983608,26.010480510432437,0,0.0,0.0,1.0,63,0,9,102,5,72,0,0,102,5,0,1,1,0,0
01ab79af-e08a-455d-bedd-e57843938e18.v2ep.pt,01ab79af-e08a-455d-bedd-e57843938e18,808542562,True,2604600,200,200,0,0,198,178,0.0055000000000000005,256,3,90,14.312381744384766,16.60619354248047,7.174038887023926,0.0,283.38515625,3.5843193518826113,4.49976960633942,0,0.0,0.14646464586257935,0.8535353541374207,123,0,0,55,0,123,0,0,55,0,0,0,0,0,0
01acc9de-8bb9-465e-a664-3098ecd92276.v2ep.pt,01acc9de-8bb9-465e-a664-3098ecd92276,808542563,True,3396280,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.63176155090332,13.722177505493164,11.398954391479492,0.0,251.3720458984375,45.72658653086128,56.37304827697028,0,0.0,0.18090452253818512,0.8190954923629761,131,48,0,0,0,179,0,0,0,0,0,0,1,0,0
01af8bf7-7d36-426b-8fcc-22e735e71731.v2ep.pt,01af8bf7-7d36-426b-8fcc-22e735e71731,808542566,True,1650168,201,201,0,0,199,179,0.005527777777777777,256,3,90,21.971832275390625,26.029878616333008,18.83972930908203,0.0,437.239453125,14.455084510334826,48.67410002566693,0,0.0,0.0,1.0,102,0,20,0,57,122,0,0,0,57,0,1,1,0,0
01b24287-0026-4e07-89a5-8767cd2c1a7b.v2ep.pt,01b24287-0026-4e07-89a5-8767cd2c1a7b,808542770,True,3513080,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.6480512619018555,8.41168212890625,0.3806518316268921,0.05025125667452812,92.4962158203125,75.31222027931018,126.6904741596552,1,0.10050251334905624,0.8994975090026855,0.0,19,58,29,44,29,22,54,31,44,28,1,1,1,0,0
01b3a549-5d1b-413d-97ec-ed9ceb6f076a.v2ep.pt,01b3a549-5d1b-413d-97ec-ed9ceb6f076a,808542771,True,1930936,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.04597282409668,13.176015853881836,9.523272514343262,0.0,239.71486816406252,35.53605357222898,58.117560553261576,1,0.0,0.3216080367565155,0.6783919334411621,126,9,20,24,0,131,0,15,33,0,0,0,1,0,0
01b587f4-b9c7-4bc0-a0b1-af9d9d8c7624.v2ep.pt,01b587f4-b9c7-4bc0-a0b1-af9d9d8c7624,808542773,True,2317880,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.726542472839355,15.307334899902344,12.988571166992188,0.0,273.158203125,107.75821430875534,167.06679592872706,0,0.0,0.0,1.0,14,127,24,0,14,152,0,0,13,14,0,1,1,0,0
01bee851-1dc5-4162-9428-ef35670065ce.v2ep.pt,01bee851-1dc5-4162-9428-ef35670065ce,808542821,True,2397624,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.520546913146973,12.021210670471191,1.598825216293335,0.0,129.75888671875,55.20452585338616,124.1788086961664,1,0.0,0.9899497628211975,0.01005025114864111,53,56,26,0,44,55,53,27,0,44,0,1,1,0,0
01c56cc3-7864-4060-8dcb-fa124ac42076.v2ep.pt,01c56cc3-7864-4060-8dcb-fa124ac42076,808543029,True,1991032,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.932760238647461,17.055940628051758,0.0,0.1658291518688202,157.86192626953127,6.8994882693317,110.2553587900687,1,0.1909547746181488,0.4773869216442108,0.3316583037376404,45,16,46,9,63,34,15,74,2,54,1,1,1,0,0
01d15d26-9c3d-4a7b-912c-cd341bf6ea4a.v2ep.pt,01d15d26-9c3d-4a7b-912c-cd341bf6ea4a,808543281,True,2420344,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.039283275604248,10.627134323120117,0.0,0.39698493480682373,80.38173828125001,69.36878090886184,69.61082915266876,1,0.41206029057502747,0.5879396796226501,0.0,62,0,60,57,0,62,0,56,61,0,1,0,1,0,0
01e18748-c3ff-4ec3-afd7-bd8ede580d4a.v2ep.pt,01e18748-c3ff-4ec3-afd7-bd8ede580d4a,808543537,True,3016696,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.917060375213623,6.972438812255859,1.4766265153884888,0.0,77.94949951171876,90.72849682097339,105.7489775606127,1,0.0,1.0,0.0,85,0,70,0,24,83,0,76,0,20,0,1,1,0,0
01ee1390-790b-4373-ad50-982ef9ef664c.v2ep.pt,01ee1390-790b-4373-ad50-982ef9ef664c,808543589,True,2136568,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.139045715332031,11.115777015686035,8.797262191772461,0.0,201.76700439453126,64.56964411120076,65.22767819621814,1,0.0,1.0,0.0,112,0,67,0,0,168,0,11,0,0,0,0,1,0,0
01fbc807-3183-4118-ab5a-3e38224d3108.v2ep.pt,01fbc807-3183-4118-ab5a-3e38224d3108,808543842,True,2738168,201,201,0,0,199,179,0.005527777777777777,256,3,90,25.426443099975586,30.614883422851562,18.441740036010742,0.0,505.98623046875,8.524048763419232,11.439214482315695,0,0.0,0.0,1.0,85,0,0,20,74,85,0,0,20,74,0,1,0,0,0
01fdbcb3-69e6-4a4e-b2aa-d63e8790f866.v2ep.pt,01fdbcb3-69e6-4a4e-b2aa-d63e8790f866,808543844,True,2328440,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.93322467803955,13.432218551635742,2.5166046619415283,0.0,177.77117919921875,80.56395273213298,88.55036998522382,1,0.0,0.5678392052650452,0.43216079473495483,74,0,44,0,61,73,0,44,0,62,0,1,1,0,0
02168cf5-7200-40e5-9072-29ab503ccc20.v2ep.pt,02168cf5-7200-40e5-9072-29ab503ccc20,808595766,True,2670072,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.5708184242248535,10.294068336486816,2.420830249786377,0.0,150.65928955078127,29.736990740456374,93.55640687322294,1,0.0,1.0,0.0,30,68,32,28,21,46,59,0,29,45,0,1,1,0,0
021f6977-0659-41fe-9e07-4c6500cc8dbe.v2ep.pt,021f6977-0659-41fe-9e07-4c6500cc8dbe,808595814,True,2800504,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.815255165100098,11.551080703735352,5.435311317443848,0.0,175.423583984375,51.70750997947465,191.59314463440742,1,0.0,1.0,0.0,36,27,87,9,20,37,24,68,24,26,0,1,1,0,0
02238cad-c86c-4303-bc03-3e996a9cf01c.v2ep.pt,02238cad-c86c-4303-bc03-3e996a9cf01c,808596019,True,2429816,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.427068710327148,14.276216506958008,6.336164474487305,0.0,187.59866943359376,22.832748659462347,121.75735637123515,1,0.0,0.8492462038993835,0.15075376629829407,24,38,73,23,21,36,32,34,40,37,0,1,1,0,0
022d778b-a55d-4da5-ae7d-fc1c37f44b0d.v2ep.pt,022d778b-a55d-4da5-ae7d-fc1c37f44b0d,808596068,True,3851064,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.775568962097168,14.170121192932129,10.722241401672363,0.0,254.23381347656252,42.60785385394176,44.19109170355072,0,0.0,0.3316583037376404,0.6683416962623596,136,0,43,0,0,179,0,0,0,0,0,0,1,0,0
