index,token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,weight,score
10,ed3db88f99a05a6c,1.0,1.0,1.0,1.0,0.7565043588615681,1.0,1.0,1.0,0.9130372710219886,True,2021.10.06.08.16.17_veh-52_01590_01725,0,1633509880.200006,365789.6830910234,143342.8770537714,365788.397083403,143372.78371830107,1.0,1.0,0.92390761214424
11,f6b9867069845fd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.19.27.01_veh-45_01749_03230,0,1631822758.0006928,587582.7839297837,4475576.718491313,587560.1601854337,4475584.715901437,0.0,1.0,0.875
12,f3ca2707d87a586b,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808655.300696,588033.593770442,4475714.437887698,588002.1710295947,4475681.135305075,1.0,1.0,0.0
13,0dc54a8c8203567b,1.0,1.0,1.0,1.0,0.7554745852063265,1.0,1.0,1.0,0.9126694947165451,True,2021.10.06.08.16.17_veh-52_01590_01725,0,1633509880.699771,365790.0596455822,143339.21735808998,365788.59545580763,143369.13966477392,1.0,1.0,0.923585807876977
14,c1839a3333695317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808655.800463,588038.1488264881,4475718.066465489,588006.004414665,4475685.138716207,1.0,1.0,1.0
15,d01fec804cd45644,1.0,0.0,1.0,1.0,0.7415393167362762,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808550.799669,587718.6966860646,4475560.912841119,587702.9642111862,4475543.05686029,1.0,1.0,0.0
16,12499ddd90200ea9f,1.0,1.0,1.0,1.0,0.18187602648891066,1.0,1.0,1.0,0.7078128666031824,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365788.39135556016,143348.49169395788,365788.5082674848,143350.9471373839,1.0,0.1111111111111111,0.7443362582777846
17,7a999e76f404c4956,1.0,1.0,0.5,1.0,0.8219221354060734,1.0,0.0,1.0,0.39677180989394173,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331555.4549689065,4689353.910960312,331575.945779709,4689337.697199305,1.0,0.06666666666666667,0.409675333657199
18,8e653e8d9b170a7dd,1.0,0.0,1.0,1.0,0.9113940202384171,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588922.7381551526,4474997.524634539,588933.9477526493,4474959.013953136,1.0,0.1,0.0
19,5a6f69ea54c00b6d2,1.0,1.0,1.0,1.0,0.13405727334036452,1.0,1.0,1.0,0.6907347404787016,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331581.2684513982,4689333.9869878935,331582.4724853818,4689333.761984227,1.0,0.06666666666666667,0.729392897918864
20,c909e005442d28a9c,1.0,1.0,1.0,1.0,0.13702901127424674,1.0,0.0,1.0,0.5489389325979452,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331579.3101339688,4689334.857514088,331579.90225486807,4689334.702326402,1.0,0.06666666666666667,0.6053215660232021
21,7caf8d7d76cd0a120,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331354.4597665544,4690987.577718233,331383.2560455549,4690967.250668117,1.0,0.06666666666666667,0.0
22,8413ea29ea72fdfde,1.0,1.0,1.0,1.0,0.36760853158544043,1.0,1.0,1.0,0.7741459041376573,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588031.2805228577,4475711.068947762,588026.8715557922,4475706.636938939,0.0,0.05263157894736842,0.6773776661204501
23,9cb5545908502a26c,1.0,1.0,1.0,1.0,0.12987299908548242,1.0,1.0,1.0,0.6892403568162437,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331582.6724788703,4689333.673381799,331583.34452081943,4689333.582932697,1.0,0.06666666666666667,0.7280853122142132
24,e0e4ca847f84568a3,1.0,1.0,1.0,1.0,0.2717792095833438,1.0,0.0,1.0,0.5970640034226228,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331394.1780009514,4690959.097691579,331397.3409910761,4690956.858968769,1.0,0.0,0.647431002994795
25,2a46d49b6aa55f1ca,1.0,1.0,0.5,1.0,0.8507808559145319,1.0,0.0,1.0,0.4019251528418807,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588923.381158417,4474985.145368736,588935.846882553,4474951.451948328,0.0,0.1,0.3516845087366456
26,ef08e59a9c882aea6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588069.6898968492,4475742.1750822505,588039.3936205701,4475716.553229247,0.0,0.021062800703607304,0.0
27,ba3f20b19ddb93cb1,1.0,1.0,1.0,1.0,0.8120342087550495,1.0,1.0,1.0,0.9328693602696606,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588041.6773903021,4475719.766747769,588031.362336232,4475710.789511022,0.0,4.59255847519687e-209,0.816260690235953
28,8c19ef349d4fc37cb,1.0,1.0,1.0,1.0,0.7018385948861166,1.0,1.0,1.0,0.8935137838878988,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588039.9967240832,4475717.162988141,588030.4215095465,4475709.262435247,0.0,4.85351635391148e-292,0.7818245609019114
29,4855fc07a04961bfd,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587725.9759125285,4475573.715924224,587718.8016580663,4475564.270600004,0.0,0.00022108902922588053,0.0
30,646aa5cbfd5f84a9e,0.0,0.0,0.0,1.0,0.932910886314277,0.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589243.8661296376,4474205.01250235,589249.6496772685,4474184.493695866,0.0,0.09090909090909091,0.0
31,a946e96acbe5186d9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808554.7998118,587728.6100613453,4475574.27104875,587716.7949514076,4475560.810205926,0.0,0.20012231567000904,0.0
32,bef503ff5929be3a8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331365.7285160036,4690976.565182684,331387.345834862,4690964.330727378,0.0,0.06666666666666667,0.0
33,50442ffec20a73824,1.0,1.0,1.0,1.0,0.2204080245634635,1.0,0.0,1.0,0.5787171516298084,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331394.2025799195,4690959.076589888,331396.5630399238,4690957.422562606,1.0,0.06666666666666667,0.6313775076760824
34,13f7d51df20a8dc66,1.0,1.0,0.5,1.0,0.8151514800190376,1.0,0.0,1.0,0.39556276428911386,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331560.5395050952,4689346.632399415,331575.9617626483,4689336.798542999,0.0,0.06666666666666667,0.34611741875297464
35,c58481114df532967,1.0,1.0,1.0,1.0,0.31411516057980865,1.0,1.0,1.0,0.755041128778503,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587717.9886683546,4475561.219103193,587717.5811147947,4475560.728648463,1.0,1.0391958338182678e-19,0.7856609876811902
36,8f3bf4b1cb4be05f8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588057.2861170479,4475734.32623598,588031.8110192876,4475711.360266316,0.0,0.05263157894736842,0.0
37,188fef8a871d3bb74,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588059.5255443411,4475736.523653783,588038.3148782955,4475715.855302843,0.0,9.636833506734935e-05,0.0
38,38d50c91468fbe6e5,1.0,1.0,1.0,1.0,0.06383693291009963,1.0,0.0,1.0,0.5227989046107498,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587571.254608041,4475581.161470311,587571.2287959765,4475581.199797667,1.0,0.09090909090909091,0.5824490415344061
39,431df46346088a1de,1.0,1.0,1.0,1.0,0.29087466533859513,1.0,0.0,1.0,0.6038838090494982,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588028.386052496,4475707.670309676,588025.1853268376,4475704.50931926,0.0,0.05263157894736842,0.528398332918311
40,6d342222e4d9d2b2a,1.0,1.0,1.0,1.0,0.6379805305124393,1.0,1.0,1.0,0.8707073323258712,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588038.5529461645,4475714.508949718,588029.0494839314,4475706.235275927,0.0,0.0,0.7618689157851373
41,5913dfbc435fb100c,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588061.4695527996,4475732.474335418,588035.1170263056,4475711.814193147,0.0,6.547279835477781e-99,0.0
42,eb16cfaf356e80f1f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588923.9714572458,4474990.977176198,588937.2488112982,4474948.236905783,1.0,1.5691886286252496e-32,1.0
43,57e7f219c88ab8fe0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589252.0223705843,4474183.31997005,589249.4456191811,4474180.939997575,0.0,0.09090909090909091,0.0
44,8aea1806b6e406159,1.0,0.0,1.0,1.0,0.6287530422485514,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588037.6877423668,4475713.540175666,588026.9353223393,4475704.333003171,0.0,0.05263157894736842,0.0
45,4876fb179a00309b5,1.0,1.0,1.0,1.0,0.7727907695678845,1.0,1.0,1.0,0.9188538462742445,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365789.5091057339,143348.42699277747,365789.05480879755,143357.00488833842,0.0,0.1111111111111111,0.8039971154899639
46,4a5ea5d6a2735531c,1.0,0.0,1.0,1.0,0.9113940202384171,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588922.7381551526,4474997.524634539,588933.9477526493,4474959.013953136,1.0,0.1,0.0
47,73bd1fde4cf4bbd5a,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808554.7998118,587727.0369800334,4475576.152646873,587717.2356149533,4475562.015284922,0.0,0.7995239949606865,0.0
48,ae4f3518384257a07,1.0,1.0,1.0,1.0,0.09858111310339192,1.0,1.0,1.0,0.6780646832512114,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365788.9899702887,143352.9122578513,365788.9875183041,143353.5007728554,1.0,0.1111111111111111,0.71830659784481
49,c6f215cb7b0d88628,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588071.9262619312,4475746.677535183,588039.8483918197,4475717.638561525,1.0,0.9788408224385646,0.0
50,026597b466e481724,1.0,1.0,1.0,1.0,0.258521978479559,1.0,0.0,1.0,0.592329278028414,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588026.8193013951,4475706.510429178,588024.2966417606,4475703.989955436,1.0,0.05263157894736842,0.6432881182748622
51,6333f19e87ad08122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588057.8202306769,4475729.566288094,588031.4342311502,4475708.830477179,0.0,0.05263157894736842,0.0
52,6c04df27e5264b20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589250.6913006961,4474180.633641709,589250.655968185,4474180.623242552,1.0,0.09090909090909091,1.0
53,3c8afefbaf08142c1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331541.53651932126,4689356.539337449,331574.4729347124,4689340.527079539,0.0,0.06666666666666667,0.0
54,ecefe6eb9d594a685,1.0,0.0,1.0,1.0,0.9113940202384171,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588922.7381551526,4474997.524634539,588933.9477526493,4474959.013953136,1.0,0.1,0.0
55,a31ca4af2bc4ff90a,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331364.909074261,4690979.180313207,331388.11499169696,4690963.553513654,0.0,2.378187732265471e-08,0.0
56,e7ae2cd68d33a847e,1.0,1.0,0.0,1.0,0.7235919960238169,1.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331551.889757025,4689354.291202028,331573.0156806204,4689339.211341454,1.0,0.06666666666666667,0.0
57,bffe666f9175e93c1,1.0,1.0,1.0,1.0,0.13413637025217556,1.0,1.0,1.0,0.690762989375777,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331580.09891090274,4689334.707111461,331580.8853145912,4689334.5240330845,0.0,0.06666666666666667,0.6044176157038048
58,c9c198442a1efdc10,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.371446387,4474208.257503162,589250.0508166805,4474186.667087079,0.0,0.09090909090909091,0.0
59,0d70fefa06711301c,1.0,1.0,1.0,1.0,0.45333083324795825,1.0,1.0,1.0,0.8047610118742707,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588937.087630321,4474950.568766896,588941.6560319721,4474938.041555551,0.0,2.2721383829907898e-97,0.7041658853899869
60,ceeb361872a012bd7,0.0,0.0,0.0,1.0,0.932910886314277,0.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589243.8661296376,4474205.01250235,589249.6496772685,4474184.493695866,0.0,0.09090909090909091,0.0
61,bc730296c22859127,1.0,1.0,1.0,1.0,0.16638481303425565,1.0,1.0,1.0,0.7022802903693771,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331580.56877273216,4689334.321913114,331582.2864623239,4689333.886051493,1.0,0.06666666666666667,0.7394952540732049
62,6c5bcf6f99698fac4,1.0,0.0,1.0,1.0,0.41498000862622436,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589253.0605268432,4474187.171617679,589249.4814476686,4474181.123071044,0.0,0.09090909090909091,0.0
63,dd01f78238cd88b26,1.0,1.0,1.0,1.0,0.3015359196385516,1.0,1.0,1.0,0.7505485427280542,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588030.9898700778,4475710.854666027,588028.264671279,4475708.015166338,0.0,0.0,0.6567299748870474
64,fc8bd325b3da03b85,1.0,1.0,1.0,1.0,0.8544333723730134,1.0,0.0,1.0,0.8051547758475047,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588925.6152878625,4474980.867159056,588937.6353448515,4474946.747152201,0.0,2.3993080288874025e-09,0.7045104288665667
65,e03e2999009dbd343,1.0,1.0,1.0,1.0,0.1440471471691256,1.0,0.0,1.0,0.5514454097032592,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822761.5000799,587571.6501126161,4475581.042084206,587570.8679478588,4475581.293643561,1.0,0.09090909090909091,0.6075147334903517
66,f5d454a22e5731c5a,1.0,0.0,0.5,1.0,0.6725620714196723,1.0,1.0,1.0,0.0,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365797.9217699069,143328.56361695638,365789.96404213866,143345.75329744324,0.0,0.1111111111111111,0.0
67,2bb929aa7298012be,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331362.20296195865,4690982.403625968,331386.72238010674,4690964.786266563,1.0,0.9995318117013996,0.0
68,beae653519f0232e7,1.0,1.0,1.0,1.0,0.14846189947462007,1.0,0.0,1.0,0.5530221069552215,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587573.859403394,4475578.973171685,587573.7547856296,4475579.048515551,1.0,0.09090909090909091,0.6088943435858187
69,f0ec163fc911ff8bb,1.0,1.0,1.0,1.0,0.052895159457509035,1.0,1.0,1.0,0.6617482712348247,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331399.4200492845,4690956.103848459,331399.36564599595,4690956.146928559,0.0,0.0,0.5790297373304716
70,b5d11a125c8146f58,1.0,1.0,1.0,1.0,0.4592362485244713,1.0,0.0,1.0,0.6640129459015969,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588030.9723632053,4475709.415302141,588024.2411885101,4475703.226769407,0.0,0.05263157894736842,0.5810113276638973
71,9f903173a7777cf35,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588057.2569443014,4475728.146486273,588030.8618669232,4475708.255161832,1.0,0.05263157894736842,0.0
72,91e2e5e740db004ce,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331369.2606370381,4690975.461451185,331390.46264440543,4690962.501395517,0.0,1.0305537647342688e-41,0.0
73,35fc09471c163fd84,1.0,1.0,1.0,1.0,0.01754297645175143,1.0,1.0,1.0,0.6491224915899112,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.1999009,365789.03364675184,143356.96962856926,365789.06858378573,143356.98503983053,0.0,0.1111111111111111,0.5679821801411723
74,2a8ffeaa7391e73c7,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.371446387,4474208.257503162,589250.0508166805,4474186.667087079,0.0,0.09090909090909091,0.0
75,8d71beefa48cb91fb,1.0,1.0,1.0,1.0,0.807259587934366,1.0,1.0,1.0,0.9311641385479879,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588042.5220467793,4475719.533239309,588028.5286006841,4475707.389105424,0.0,0.05263157894736842,0.8147686212294893
76,dd091b9e715ca6370,1.0,1.0,1.0,1.0,0.05717587083238173,1.0,1.0,1.0,0.6632770967258506,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331584.4374303586,4689332.61620721,331584.62067658774,4689332.619826215,1.0,0.06666666666666667,0.7053674596351193
77,5922fad17f2f5e59f,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331539.84106752474,4689352.226479456,331568.81363850954,4689340.393638021,0.0,0.06666666666666667,0.0
78,5065468cd60f1bc00,1.0,1.0,1.0,1.0,0.1296162811447705,1.0,1.0,1.0,0.689148671837418,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.1999009,365789.3323070671,143353.61800110596,365789.2022242418,143354.99080530662,1.0,0.1111111111111111,0.7280050878577408
79,c807c2486a7897e81,1.0,1.0,1.0,1.0,0.33512762582550193,0.0,1.0,1.0,0.40540272350910783,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588030.2784622087,4475710.513537338,588027.0165897378,4475707.207038565,0.0,0.0,0.35472738307046936
80,07a36d3f2100bc352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587571.4900204892,4475581.942317505,587571.5534055934,4475582.0090224575,1.0,0.09090909090909091,0.875
81,6c0405cd5c40c15ab,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589246.4382565119,4474209.664939618,589251.0905588228,4474191.251692812,1.0,0.09090909090909091,0.0
82,78fdd992fa8acb334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588054.0931521845,4475730.486094416,588033.8035870172,4475712.4696461605,0.0,0.05263157894736842,0.0
83,ad027cf65e5484130,1.0,0.0,1.0,1.0,0.3024162509218973,1.0,1.0,1.0,0.0,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365791.2856704831,143336.0489966259,365790.56832368445,143342.70184064674,0.0,0.1111111111111111,0.0
84,18087593f1147e61f,1.0,0.0,0.5,1.0,0.8912014988503926,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589256.6099678564,4474186.560245542,589249.5075915379,4474180.443329583,0.0,0.09090909090909091,0.0
85,43eb9502a0d70fcea,1.0,1.0,1.0,1.0,0.007131838287004118,1.0,1.0,1.0,0.6454042279596442,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.8509570851,4474177.856215839,589245.7812285051,4474177.8383364305,1.0,0.09090909090909091,0.6897286994646887
86,fad1ad3bce41df4d9,1.0,1.0,1.0,1.0,0.18941567655650524,1.0,0.0,1.0,0.5676484559130376,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331391.7546289584,4690960.064215933,331393.06351440697,4690959.271073086,1.0,1.6648025461570562e-154,0.6216923989239078
87,ea96a137518d58ac9,1.0,1.0,1.0,1.0,0.7655134842241249,1.0,1.0,1.0,0.9162548157943303,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588042.4493180251,4475718.68101473,588033.3616930399,4475711.5276239915,0.0,1.130695714748267e-136,0.801722963820039
88,1a6ba40b74f9b51e5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331557.51808853715,4689345.028848576,331573.30149393657,4689337.818307991,0.0,0.06666666666666667,0.0
89,15755cd0249f8223a,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331533.1800037994,4689356.151076028,331569.46166043926,4689342.305654939,1.0,0.06666666666666667,0.0
90,07d57ac58a266170f,1.0,1.0,1.0,1.0,0.15555105825568283,1.0,0.0,1.0,0.5555539493770295,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331393.68776024616,4690959.0073584495,331394.52343706985,4690958.553850487,0.0,0.06666666666666667,0.48610970570490086
91,142f665559387e2c2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331399.2879928666,4690956.2132128775,331399.1868874178,4690956.298666986,0.0,0.06666666666666667,0.4375
92,00caf7c273c7d5065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588923.9714572458,4474990.977176198,588937.2488112982,4474948.236905783,1.0,1.5691886286252496e-32,1.0
93,0225e9a16d781eb96,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588060.1167344077,4475737.039484695,588035.3017631071,4475714.73559705,0.0,9.276881432551996e-36,0.0
94,beee26fb5719cdfcb,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587739.0681259367,4475589.387101826,587723.0574047576,4475568.022460672,0.0,7.779861377573301e-71,0.0
95,ab74a4ee392eb4ffc,1.0,0.0,1.0,1.0,0.44416726958709024,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588935.2787470218,4474952.735727171,588939.6781545847,4474940.758317538,0.0,0.1,0.0
