,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
11,2382542e05f253df,True,1.0,1.0,1.0,1.0,0.8822524987708213,1.0,1.0,1.0,1.0,,,,,,,,,,0.9632039058658817
12,ed3db88f99a05a6c,True,1.0,1.0,1.0,1.0,0.7565043588615681,1.0,1.0,1.0,1.0,,,,,,,,,,0.92390761214424
13,f3ca2707d87a586b,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
14,0dc54a8c8203567b,True,1.0,1.0,1.0,1.0,0.7554745852063265,1.0,1.0,1.0,1.0,,,,,,,,,,0.923585807876977
15,d01fec804cd45644,True,1.0,0.0,1.0,1.0,0.7415393167362762,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
16,51bb4445380dac75e,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.7061648918308251,1.0,0.0,1.0,0.0,0.0
17,2251eed913b2fbe46,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.17643439106186087,1.0,1.0,1.0,1.0,0.7426357472068315
18,e8a9486b49b69adbf,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
19,583a61a4880467bf7,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.5873686726426333,1.0,1.0,1.0,0.0,0.0
20,645751bf568658675,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5279111756880424,1.0,0.0,1.0,0.0,0.6024722424025133
21,913e360242a39e667,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8531486891057665,1.0,1.0,1.0,1.0,0.954108965345552
22,c909e005442d28a9c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5167729491542753,1.0,1.0,1.0,0.0,0.723991546610711
23,4855fc07a04961bfd,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
24,cc716ed59dd6f0250,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5438883436735835,1.0,1.0,1.0,1.0,0.8574651073979949
25,8413ea29ea72fdfde,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8421234852103859,1.0,1.0,1.0,0.0,0.8256635891282456
26,5b733b329372ed8c8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4827838959510367,1.0,1.0,1.0,1.0,0.8383699674846989
27,6cca874fda7a3507a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
28,801d1b42c0409656b,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
29,cea842f2d5b0ad72d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5567822523418171,1.0,1.0,1.0,0.0,0.7364944538568179
30,4d115c250e5dc02b1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.06757842718138993,1.0,1.0,1.0,0.0,0.5836182584941844
31,7098c40dee5929017,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
32,c58481114df532967,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
33,4533792bbf9b2478b,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6670821346541346,1.0,1.0,1.0,1.0,0.0
34,af1a4d903d6c645ce,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
35,765fab253a51a77e4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7402749746107261,1.0,0.0,1.0,1.0,0.7938359295658519
36,5ae5fc96ae87f7041,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5959374013358624,1.0,1.0,1.0,0.0,0.748730437917457
37,188fef8a871d3bb74,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
38,34e7a39f33ba4f108,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,32a33652619708c65,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.9285267546756533,0.0,0.0,1.0,1.0,0.0
40,35fc09471c163fd84,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.09440305869288645,1.0,1.0,1.0,1.0,0.717000955841527
41,8d71beefa48cb91fb,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
42,beee26fb5719cdfcb,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
43,e9f1d3b368a8f7603,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6107490908922223,1.0,0.0,1.0,0.0,0.6283590909038195
44,1a6ba40b74f9b51e5,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
45,f9533c6195790b299,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
46,32b8d38d96342e28b,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.25743501067582397,1.0,1.0,1.0,1.0,0.0
47,ad537f45665843f16,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.45566960614531615,1.0,1.0,1.0,0.0,0.7048967519204112
48,960a0cd8fd6e4be22,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.8640916292992633,1.0,1.0,1.0,0.0,0.0
49,ae4f3518384257a07,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.35517884351012285,1.0,1.0,1.0,0.0,0.6734933885969134
50,774a05df3c1512cac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7837468693033262,1.0,1.0,1.0,0.0,0.8074208966572894
51,e64bbff1f3e0c30be,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8038905645214001,1.0,1.0,1.0,0.0,0.8137158014129375
52,9600f9f6992618229,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.53366653541669,1.0,1.0,1.0,0.0,0.0
53,eedb6f9d589e745c8,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
54,fc3f449099625878e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.03651235709741836,1.0,0.0,1.0,1.0,0.5739101115929433
55,bffe666f9175e93c1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.48201073755967316,1.0,1.0,1.0,1.0,0.8381283554873978
56,91e2e5e740db004ce,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
57,2048a65fec13c23d5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5576258570222972,1.0,1.0,1.0,0.0,0.7367580803194679
58,a52a1bf87700c06b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
59,2bb929aa7298012be,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
60,2e822d476fd14739c,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
61,10933ac8239bd6fbb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6201388630410071,1.0,1.0,1.0,1.0,0.8812933947003148
62,dc92f82e6715ac493,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
63,23b5ec16bb6ad0b92,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,5688641dd10efb02d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8611702487757537,1.0,1.0,1.0,0.0,0.831615702742423
65,0d70fefa06711301c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7216996095669129,1.0,1.0,1.0,1.0,0.9130311279896604
66,dd01f78238cd88b26,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.817311617484123,1.0,1.0,1.0,0.0,0.8179098804637884
67,dedf2ffe66804a16a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6411032445197093,1.0,1.0,1.0,1.0,0.8878447639124092
68,ffe0db4c4b5ed141a,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
69,73bd1fde4cf4bbd5a,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
70,2df81c34dac0b3f5c,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6784539031418463,1.0,1.0,1.0,0.0,0.0
71,7caf8d7d76cd0a120,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
72,bef503ff5929be3a8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
73,042bf7d6a0f98a104,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5625
74,7b5998d0c96e5433a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.06757842718138993,1.0,1.0,1.0,0.0,0.5836182584941844
75,5fcf415bcf1a37722,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
76,50442ffec20a73824,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4621222030683866,1.0,0.0,1.0,1.0,0.7069131884588709
77,8f3bf4b1cb4be05f8,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
78,c91d6633fc0516a81,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
79,6333f19e87ad08122,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
80,8c19ef349d4fc37cb,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
81,9d5c879308ff1f5b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7524626998126545,1.0,0.0,1.0,0.0,0.6726445936914545
82,c64e0d6194293f51e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22763842143201338,1.0,1.0,1.0,1.0,0.7586370066975041
83,5c8283705c1e44a16,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
84,bc6888f8da8ee3d48,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0711170116220943,1.0,1.0,1.0,1.0,0.7097240661319044
85,62631b017ceec5a18,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
86,e03e2999009dbd343,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.43080872525144337,1.0,0.0,1.0,1.0,0.697127726641076
87,f67fdc6f83d2e8656,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05908863592973799,1.0,0.0,1.0,1.0,0.5809651987280431
88,57e7f219c88ab8fe0,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,00caf7c273c7d5065,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,8aea1806b6e406159,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9994961285125086,1.0,1.0,1.0,0.0,0.8748425401601589
91,44a5937b14cec415b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9774200782815475,1.0,0.0,1.0,1.0,0.8679437744629837
92,07a36d3f2100bc352,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
93,2a8ffeaa7391e73c7,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.970612024868748,1.0,0.0,1.0,1.0,0.0
94,6c0405cd5c40c15ab,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
95,6d342222e4d9d2b2a,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
96,9f903173a7777cf35,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
97,8c7844d1d621c907b,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
98,ebe3f434bfee258dc,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
99,bc9a77699f862350d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
100,e147b31afd8a5c390,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
101,a31ca4af2bc4ff90a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
102,e0e4ca847f84568a3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5167728634535463,1.0,0.0,1.0,1.0,0.7239915198292333
103,eaa70df977f0ed637,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
104,ef08e59a9c882aea6,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
105,51d3d62e78d712283,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
106,80fbecd9f16630510,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
107,c8a0832c8f737ce92,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8937336318770521,1.0,1.0,1.0,1.0,0.9667917599615787
108,e7ae2cd68d33a847e,True,,,,,,,,,,0.0,1.0,0.0,1.0,0.7300976116023389,0.0,0.0,1.0,1.0,0.0
109,43eb9502a0d70fcea,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0012271055679242346,1.0,1.0,1.0,1.0,0.6878834704899763
110,32f2437326c9e81b2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
111,90dfc4788a349e60b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.29061017139954376,1.0,1.0,1.0,0.0,0.6533156785623574
112,0cd9ea86052a0b8e1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7072557300415822,1.0,1.0,1.0,1.0,0.9085174156379945
113,646aa5cbfd5f84a9e,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.7081070518987748,1.0,0.0,1.0,1.0,0.0
114,71afcb9b1ac436e14,True,,,,,,,,,,1.0,1.0,0.5,1.0,0.5981577463823744,1.0,0.0,1.0,0.0,0.312212147872246
115,fc8bd325b3da03b85,True,,,,,,,,,,1.0,1.0,0.5,1.0,0.9553749851546595,1.0,0.0,1.0,1.0,0.43052734143041554
116,232ee9d7342aed6a0,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117,8e653e8d9b170a7dd,True,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.4375
118,bc686838d510dad87,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.027527467409631336,1.0,1.0,1.0,1.0,0.6961023335655098
119,c481b1ded8232fa61,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1256550269798892,1.0,1.0,1.0,1.0,0.7267671959312154
120,431df46346088a1de,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8211702934064062,1.0,1.0,1.0,0.0,0.819115716689502
121,5f69ad192f42e1e35,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.621774094262541,1.0,1.0,1.0,0.0,0.0
122,c6f215cb7b0d88628,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
123,a0dee764f3cd352e8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9870446067599471,1.0,1.0,1.0,1.0,0.9959514396124834
124,4a5ea5d6a2735531c,True,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.4375
125,863415a0e3cc1897d,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
126,0225e9a16d781eb96,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
127,362376a65fe8ca576,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.9971512532110915,0.0,0.0,1.0,0.0,0.0
128,4a421aa61a3bbad1d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9823907995895348,1.0,1.0,1.0,1.0,0.9944971248717296
129,f5d454a22e5731c5a,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.6651798754375219,1.0,1.0,1.0,1.0,0.0
130,190768b2e92e01b36,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.9308057738255899,0.0,0.0,1.0,0.0,0.0
131,4876fb179a00309b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.046807981649619954,1.0,1.0,1.0,1.0,0.7021274942655062
132,a946e96acbe5186d9,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
133,aaaeb97c15db0e2f6,True,,,,,,,,,,1.0,1.0,0.5,1.0,0.7206727847351583,1.0,0.0,1.0,0.0,0.3313551226148685
134,6f8794f5f301202d0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
135,5065468cd60f1bc00,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.333254471356261,1.0,1.0,1.0,1.0,0.7916420222988316
136,95bfecce656f72d69,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
137,f2b84517dc455c03f,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
138,ecefe6eb9d594a685,True,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.4375
139,c9c198442a1efdc10,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.970612024868748,1.0,0.0,1.0,1.0,0.0
140,18087593f1147e61f,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.5135249970531274,1.0,1.0,1.0,1.0,0.0
141,1effe02b2af9680a9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11920276393576278,1.0,0.0,1.0,1.0,0.5997508637299258
142,8d59e8ecb60e11b5b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.03651235709741836,1.0,0.0,1.0,1.0,0.5739101115929433
143,fa8d78f84cd8b7f8c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9881486802399132,1.0,0.0,1.0,1.0,0.8712964625749728
144,15755cd0249f8223a,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
145,7c6eb3ebf2ec0a507,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
146,ea96a137518d58ac9,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
147,6c5bcf6f99698fac4,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.39244359610929364,1.0,1.0,1.0,1.0,0.0
148,ab74a4ee392eb4ffc,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.7159995207248704,1.0,0.0,1.0,0.0,0.0
149,ac7a491ea6609fc90,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.3811608013637516,1.0,1.0,1.0,1.0,0.0
150,b77f2183b554e6641,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.25180516655161567,1.0,1.0,1.0,0.0,0.6411891145473799
151,026597b466e481724,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7078542762877825,1.0,0.0,1.0,0.0,0.658704461339932
152,543679cd5973594a2,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.7368523811828095,1.0,0.0,1.0,0.0,0.0
153,e774d1b87b07638c4,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
154,e1f0dcd38a9ec2523,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
155,241e6bedc6fcf2de4,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
156,474779897c967667c,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
157,3042cb349e2487756,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.011188868091169603,1.0,1.0,1.0,1.0,0.6909965212784905
158,cd9aed75f054bccb5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4182751038060627,1.0,1.0,1.0,0.0,0.6932109699393946
159,b5d11a125c8146f58,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8251490911050028,1.0,1.0,1.0,0.0,0.8203590909703133
160,ba3f20b19ddb93cb1,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
161,be4d95422b6b6e212,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4364879125052673,1.0,1.0,1.0,1.0,0.8239024726578961
162,b545597d491f4a96e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8953115240523577,1.0,1.0,1.0,1.0,0.9672848512663618
163,beae653519f0232e7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6091949015135826,1.0,0.0,1.0,0.0,0.6278734067229945
164,fedfbdfcf20092620,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11920276393576278,1.0,0.0,1.0,1.0,0.5997508637299258
165,5fb2ee221c72e08b2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.32435515310985047,1.0,1.0,1.0,0.0,0.6638609853468282
166,45d88e7f92a4a9e74,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.25180516655161567,1.0,1.0,1.0,0.0,0.6411891145473799
167,12499ddd90200ea9f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.39970607829541677,1.0,1.0,1.0,1.0,0.8124081494673178
168,13f7d51df20a8dc66,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.9525418825830019,0.0,0.0,1.0,1.0,0.0
169,2a46d49b6aa55f1ca,True,,,,,,,,,,1.0,1.0,0.0,1.0,0.9543534521025662,1.0,0.0,1.0,1.0,0.0
170,5f775bac151622950,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8958438920051953,1.0,1.0,1.0,1.0,0.9674512162516236
171,82e6ed49ff7af43fe,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.021418934889540414,1.0,1.0,1.0,1.0,0.6941934171529813
172,d5cbf126369d32fdf,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
173,ba9155b84dc322eac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.733169261671458,1.0,0.0,1.0,1.0,0.7916153942723306
174,5913dfbc435fb100c,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
175,4c03648ccf3301fe7,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
176,754d33f5c0419048c,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.3012580488238302,1.0,1.0,1.0,1.0,0.0
177,7a999e76f404c4956,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.8049352269505371,0.0,0.0,1.0,1.0,0.0
178,3d0fbd6a6fbde5f86,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
179,32888a8d5ffa4cfa6,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
180,02644631a56fa1750,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6112281106127329,1.0,1.0,1.0,0.0,0.753508784566479
181,78fdd992fa8acb334,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
182,bc730296c22859127,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3737988435725153,1.0,1.0,1.0,0.0,0.679312138616411
183,de1d1d3fbf4860a8c,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
184,38d50c91468fbe6e5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.24219444022033632,1.0,0.0,1.0,1.0,0.6381857625688551
185,ad027cf65e5484130,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6569039659498761,1.0,1.0,1.0,0.0,0.0
186,5a6f69ea54c00b6d2,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.3802115477825296,0.0,0.0,1.0,0.0,0.0
187,d9bbca7a0907304f1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6403050212935492,1.0,0.0,1.0,0.0,0.6375953191542341
188,9e0949ca46f2a4a49,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
189,dd091b9e715ca6370,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15699137144388908,1.0,1.0,1.0,1.0,0.7365598035762153
190,eb16cfaf356e80f1f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
