token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,score
662212c87d0d5b09,1.0,1.0,1.0,1.0,0.7209759324900988,1.0,1.0,1.0,0.9003485473178924,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737399.5014858,664624.8241793814,3999159.0472298074,664621.9525414255,3999153.6368855485,1.0,0.9128049789031558
066c0c3f45915cba,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895333.0000498,664238.2486220492,3997361.2380756796,664212.8038344302,3997361.718874289,,1.0
71629f355b5e5b19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.000288,664232.3457177397,3997406.5896809306,664245.3870471865,3997395.051162838,1.0,1.0
2cc421e9b3fd5c17,1.0,1.0,1.0,1.0,0.9816608188776522,1.0,1.0,1.0,0.9934502924563043,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895254.9996989,664417.7348556304,3997338.071301734,664425.358851609,3997357.0939251347,1.0,0.9942690058992663
ce27f725951058f3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895252.999915,664424.2258597582,3997345.037825618,664424.9585797597,3997372.0700732917,1.0,1.0
40508dfbe0f35d8e,1.0,1.0,1.0,1.0,0.8138809701725992,1.0,1.0,1.0,0.9335289179187853,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895414.9996428,664464.847370108,3997323.129548001,664440.9198510316,3997303.4057666985,,0.9335289179187853
ccce59bb3b3a5c29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895333.499745,664241.89426055,3997360.150959438,664215.6754952425,3997362.631006264,1.0,1.0
4e5e09ac14395d70,1.0,1.0,1.0,1.0,0.8106757812896074,1.0,1.0,1.0,0.9323842076034312,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895249.999976,664425.133694333,3997364.2513418025,664426.9933826134,3997400.778302351,1.0,0.9408361816530023
0df6533b550c58c1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895288.000494,664219.603083213,3997415.2899675583,664232.3457177397,3997406.5896809306,1.0,1.0
7bbb6cfc4f135e50,1.0,1.0,1.0,1.0,0.7750585489102537,1.0,1.0,1.0,0.9196637674679478,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737430.5001829,664729.3813226351,3999362.5417356854,664717.2194877231,3999338.741980844,,0.9196637674679478
05769097cb6c5b91,1.0,1.0,1.0,1.0,0.8533272079124311,1.0,1.0,1.0,0.9476168599687254,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895416.999862,664469.1734939573,3997341.2653880967,664454.7146094985,3997310.446270987,0.0,0.8291647524726347
27209d511a785510,1.0,1.0,1.0,1.0,0.7971409610343408,1.0,1.0,1.0,0.9275503432265503,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895078.5002,664430.5752535154,3998602.8032997656,664431.4512481379,3998617.4798427722,1.0,0.9366065503232315
685e5e9083185108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895329.999601,664218.6331375409,3997363.339119503,664196.4266190997,3997358.765317393,1.0,1.0
23d0ae8aedf8537b,1.0,1.0,1.0,1.0,0.9685037325699529,1.0,1.0,1.0,0.9887513330606975,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737386.001139,664618.037350181,3999146.379730688,664608.6329309888,3999128.197268314,,0.9887513330606975
2fec62bc2f325559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895334.4993238,664249.1670282155,3997357.753290109,664221.6918246195,3997363.7175928284,0.0,0.875
8cafe946e9c752fc,1.0,1.0,1.0,1.0,0.7592842709358686,1.0,1.0,1.0,0.9140300967628102,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737386.500756,664618.792801498,3999147.8134056386,664610.0580330389,3999131.011446647,1.0,0.9247763346674589
c87001c4251e559a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895280.999915,664241.4192482197,3997397.5713333404,664260.2285059167,3997389.376555251,,1.0
3789d42ea83f569d,1.0,1.0,1.0,1.0,0.6314176428342434,1.0,1.0,1.0,0.8683634438693727,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737436.001396,664734.3089539148,3999371.9110465455,664732.0063250504,3999367.568096853,1.0,0.8848180133857011
137f854539c45fe1,1.0,1.0,1.0,1.0,0.9699616940002075,1.0,1.0,1.0,0.9892720335715026,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895342.999786,664318.3016613064,3997337.298982721,664285.3464043099,3997347.782166775,1.0,0.9906130293750648
82e565141eb55f88,1.0,1.0,1.0,1.0,0.9971529664853325,1.0,1.0,1.0,0.8561260594590473,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209583.5004299,330987.189499603,4689997.963774892,330980.5856871135,4690003.302465892,1.0,0.9991103020266664
57730912486a5853,1.0,1.0,1.0,1.0,0.8872989873046252,1.0,1.0,1.0,0.9597496383230804,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209564.999297,330902.7387408154,4690041.857139209,330886.35502806347,4690056.050030415,0.0,0.8397809335326953
9bfa838de21f5d25,1.0,1.0,1.0,1.0,0.7940743961349336,1.0,1.0,1.0,0.9264551414767619,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895415.4998488,664466.5876847776,3997327.190289231,664444.6779952254,3997304.637777033,0.0,0.8106482487921667
93e2f4fc13a35269,1.0,1.0,1.0,1.0,0.8862375559711408,1.0,1.0,1.0,0.9593705557039789,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895435.4998958,664466.0683000816,3997497.4643575586,664466.2384462797,3997487.567324881,1.0,0.9644492362409816
b547cd052795562c,1.0,1.0,1.0,1.0,0.7273177470550928,1.0,1.0,1.0,0.9026134810911045,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895161.500166,664431.8274492586,3998309.420606175,664431.4398119833,3998321.698025686,1.0,0.9147867959547165
bd4be260be50516f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895255.5000489,664415.4147586593,3997337.543749914,664425.3946366773,3997353.7173465923,1.0,1.0
31602c26eedc5f7e,1.0,1.0,1.0,1.0,0.952129022114775,1.0,1.0,1.0,0.9829032221838483,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895243.000198,664427.5932596943,3997435.1034377404,664427.3556762876,3997485.743128555,1.0,0.9850403194108672
5380625bddba59a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895170.999979,664432.0851485232,3998299.152216437,664431.9179999876,3998306.3780129957,1.0,1.0
9090d50c08b05715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895256.0004358,664412.8856182547,3997337.5413873694,664425.2915205724,3997350.531364964,0.0,0.875
77ee60147e0e55b7,1.0,1.0,1.0,1.0,0.7492616572100708,1.0,1.0,1.0,0.9104505918607396,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895254.499307,664419.8345433504,3997339.14110176,664425.2590205543,3997360.611035248,1.0,0.9216442678781471
69976d75e3a5521e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895327.500167,664204.5819184951,3997359.1165158544,664184.1910387756,3997363.7601985773,1.0,1.0
6469176632cf52a0,1.0,1.0,1.0,1.0,0.947051315790076,1.0,1.0,1.0,0.9810897556393129,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895434.500474,664466.0761130379,3997497.1985137197,664466.3592596182,3997482.4345711633,1.0,0.9834535361843988
ce3ff067f10b526b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209565.9995809,330908.215844569,4690039.432225798,330888.83699487086,4690050.95046608,0.0,0.875
2601ffe0d2a056be,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895321.9994059,664178.2144437738,3997368.981970199,664170.4833413156,3997387.238117426,1.0,1.0
6227e5b0f0d4592e,1.0,1.0,1.0,1.0,0.804922568691775,1.0,1.0,1.0,0.9303294888184911,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737401.500236,664627.2384576291,3999163.5912501668,664623.1216024414,3999155.808544332,,0.9303294888184911
099ff4835ee45eb6,1.0,1.0,1.0,1.0,0.9767520632000435,1.0,1.0,1.0,0.9916971654285869,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895342.499572,664314.332751336,3997338.6911889566,664280.9820940765,3997348.642181766,1.0,0.9927350197500135
a1e689b17ca65053,1.0,1.0,1.0,1.0,0.7315094318005944,1.0,1.0,1.0,0.9041105113573551,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209563.500165,330895.0270059439,4690045.604426822,330886.0591725919,4690064.5001393845,0.0,0.7910966974376857
d2789ec30aaa5d6a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737354.000727,664489.2781471079,3998851.8273456437,664477.2948420709,3998810.3781881677,1.0,1.0
65729e98f81a526e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895322.499439,664180.0440770331,3997367.124161455,664170.5841513382,3997385.24023837,1.0,1.0
b043b68462d7540c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895163.9997609,664431.9255923181,3998306.8480988857,664431.7383152314,3998312.3353487947,1.0,1.0
b27bfe84cc545daa,1.0,1.0,1.0,1.0,0.9905998718887701,1.0,1.0,1.0,0.8537856685317037,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209584.000089,330987.6354680693,4689997.584459788,330982.0162281388,4690002.200703153,1.0,0.9970624599652407
105e820419e05224,1.0,1.0,1.0,1.0,0.8723362758499845,1.0,1.0,1.0,0.954405812803566,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895157.5000749,664431.4398119833,3998321.698025686,664430.7978373487,3998347.69658696,,0.954405812803566
03ec8e118cb0541d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895322.999846,664182.0372192506,3997365.3723906893,664170.938809882,3997382.6209044,0.0,0.875
871164a7e40652b5,1.0,1.0,1.0,1.0,0.7012647746142656,1.0,1.0,1.0,0.8933088480765233,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737433.500968,664733.5606217628,3999370.556502342,664727.1104986009,3999358.147638179,1.0,0.906645242066958
0e681d3870795a3a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895324.500396,664188.8438726271,3997361.0586058036,664173.5811592329,3997375.3085313747,1.0,1.0
ee8e4ad158ef5a8d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895334.9996839,664252.8266722803,3997356.482582076,664224.8036702166,3997363.768026001,0.0,0.875
385e44b3382350f1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895315.500109,664171.6305557954,3997396.483004395,664178.4276476359,3997413.2002566555,1.0,1.0
97ade9e6fa5e5646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895320.5003428,664173.5811592329,3997375.3085313747,664171.1830676378,3997394.17417624,1.0,1.0
a4c23fa815945fe3,1.0,1.0,1.0,1.0,0.8825173320415703,1.0,1.0,1.0,0.9580419043005609,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895430.999692,664466.2928475114,3997485.148222491,664466.951114905,3997456.2046585493,,0.9580419043005609
a7c6cc3a1840584f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895172.999791,664432.2686266534,3998286.919814601,664431.9427589207,3998305.1200085934,1.0,1.0
5feede5c5a3c5116,1.0,1.0,1.0,1.0,0.6697493989877619,1.0,1.0,1.0,0.8820533567813434,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895253.999326,664421.6735408325,3997340.756921167,664425.133694333,3997364.2513418025,1.0,0.8967966871836756
cc4a4dc2afc75aed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.500273,664231.0288732228,3997408.0360759925,664243.3310164001,3997396.2604593327,1.0,1.0
79984c4826f653fd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895311.4999769,664178.4276476359,3997413.2002566555,664186.7880828757,3997419.3813887956,1.0,1.0
14769a8e472350cc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895314.9997349,664172.1006109688,3997398.7522302265,664179.725520638,3997414.521500563,,1.0
586c5b66ad8158ee,1.0,1.0,1.0,1.0,0.8523992349757772,1.0,1.0,1.0,0.9472854410627776,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209563.999985,330897.4930911981,4690044.294493635,330885.69992993074,4690061.684112254,0.0,0.8288747609299304
c49e7550cee75722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737342.50067,664465.0183813483,3998753.084437129,664462.3528319502,3998740.7987278085,1.0,1.0
b5efcbfe3c6f5888,1.0,1.0,1.0,1.0,0.80114616124934,1.0,1.0,1.0,0.7861236290176213,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895309.9997308,664182.4951208337,3997416.761023122,664186.8274019439,3997419.402718631,1.0,0.9378581753904187
8569121235665be9,1.0,1.0,1.0,1.0,0.6389513416181277,1.0,1.0,1.0,0.8710540505779027,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895436.499539,664466.0660590456,3997497.4245010396,664466.1305229221,3997491.6576377316,0.0,0.7621722942556649
2bc2525a4ee95ef4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895329.000182,664212.8038344302,3997361.718874289,664191.2845040802,3997360.0454369704,1.0,1.0
7fc1ce68acb7562c,1.0,1.0,1.0,1.0,0.5593885079090996,1.0,1.0,1.0,0.6997816099675356,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895309.499996,664183.7955303404,3997417.6282208725,664186.8270820718,3997419.402502624,,0.8426387528246784
7602906d3c785da3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737434.5013468,664734.0636036721,3999371.501980125,664729.3813226351,3999362.5417356854,1.0,1.0
3b185264ec565b67,1.0,1.0,1.0,1.0,0.7510157953951597,1.0,1.0,1.0,0.9110770697839856,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737400.001124,664625.4277065395,3999160.1919006435,664622.2366238843,3999154.127166433,1.0,0.9221924360609874
9b3a284d78f458f3,1.0,1.0,1.0,1.0,0.8254103500930122,1.0,1.0,1.0,0.9376465536046472,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895249.500007,664425.0280467486,3997368.078174454,664427.5032275412,3997406.2513756496,,0.9376465536046472
f3521da962a75e3d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895418.49949,664469.0488421894,3997364.0144339325,664462.7416154438,3997319.412848188,0.0,0.75
aecf8e9ea11c5a06,1.0,1.0,1.0,1.0,0.9841714875487095,1.0,1.0,1.0,0.9943469598388248,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895341.999522,664310.3559643545,3997340.0974678937,664276.6694174171,3997349.4411339257,1.0,0.9950535898589717
1db38f4b73ac5b62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895127.4999008,664429.3692253681,3998580.420535418,664429.8967136721,3998590.9238504497,1.0,1.0
29143e2319415eec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895477.499974,664465.8616837173,3997514.595531224,664466.0624712792,3997497.5181567655,1.0,1.0
eb6c8a396bb75a89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895172.499426,664432.1973494752,3998290.5027048495,664431.9267682771,3998305.7884899704,1.0,1.0
d7ff11915cdf538e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737353.000448,664485.6749917435,3998841.3547232,664475.2476274029,3998801.1617743988,1.0,1.0
cab75d9e74eb52a1,1.0,1.0,1.0,1.0,0.9232067382246576,1.0,1.0,1.0,0.9725738350802349,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895435.00017,664466.0736478296,3997497.4255654635,664466.2928475114,3997485.148222491,1.0,0.9760021056952055
afe269451bc757e1,1.0,1.0,1.0,1.0,0.5988734624805458,1.0,1.0,1.0,0.8567405223144807,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737391.001051,664621.0911010071,3999151.990515588,664619.4300597322,3999149.015732864,1.0,0.8746479570251706
18a85f2812b45525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895171.499703,664432.1231942164,3998296.6569340844,664431.9188715931,3998306.348125453,1.0,1.0
aa2918eb684351bd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895171.999435,664432.1549743328,3998293.761616166,664431.9238595634,3998306.1748597617,1.0,1.0
1ebfee14fc925d6e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737389.000614,664620.9480919119,3999151.728876315,664616.2022196734,3999142.8524515484,1.0,1.0
c07f609f83b85dd6,1.0,1.0,1.0,1.0,0.8697501147422465,1.0,1.0,1.0,0.9534821838365166,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895072.4993808,664432.3177046517,3998628.5517008747,664435.1076369293,3998659.2250281614,1.0,0.959296910856952
2035406a3a6955be,1.0,1.0,1.0,1.0,0.5498607767460644,1.0,1.0,1.0,0.839235991695023,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737436.501101,664734.3144238681,3999371.889460609,664732.664567613,3999368.811220661,1.0,0.8593314927331451
9e0633fbdeac55bb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895417.499619,664469.3150567999,3997352.168427035,664457.656677874,3997313.075781929,0.0,0.75
4f7b03242ab05a2d,1.0,1.0,1.0,1.0,0.9382172778913594,1.0,1.0,1.0,0.9779347421040568,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895260.000175,664386.2664014996,3997346.129036202,664412.8856182547,3997337.5413873694,,0.9779347421040568
ab94d64d31ea5435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.9999418,664229.679889685,3997409.370854255,664241.4192482197,3997397.5713333404,1.0,1.0
9bdf0d338d625e2a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737434.001072,664733.8488771236,3999371.116105167,664728.3091841326,3999360.478552374,1.0,1.0
b72042b4093250c8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895324.0003898,664186.4692211444,3997362.313185992,664172.464471767,3997377.6495605656,0.0,0.875
3dc6b109b480502f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737388.000231,664620.3796141366,3999150.755532596,664614.0350078865,3999138.685088793,1.0,1.0
c5e8daf69c6552a7,1.0,1.0,1.0,1.0,0.7094306070070365,1.0,1.0,1.0,0.8962252167882274,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737433.000941,664733.1798647926,3999369.804586296,664725.7842708266,3999355.538022998,1.0,0.909197064689699
5d058c203f765173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895283.50012,664233.6755937105,3997405.0878510866,664247.5739828381,3997393.9673409616,1.0,1.0
bdfdf52ac60755a9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895420.000335,664468.6373794451,3997382.492974635,664467.8960674161,3997331.565850047,0.0,0.75
e52c457d50455d0c,1.0,1.0,1.0,1.0,0.7526188415204759,1.0,1.0,1.0,0.9116495862573127,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895160.4993758,664431.7552953894,3998311.1541117043,664431.3024438488,3998327.069155775,1.0,0.9226933879751487
873a21c038f45eef,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895163.000285,664431.8616925761,3998307.6236237674,664431.652280956,3998315.390471778,1.0,1.0
0c54c8dfbe56567f,1.0,1.0,1.0,1.0,0.8638803777420291,1.0,1.0,1.0,0.9513858491935819,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895074.500449,664431.4512481379,3998617.4798427722,664433.4020381276,3998641.8290784536,1.0,0.9574626180443842
