token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,score
3ec484ccad125e99,1.0,0.0,1.0,1.0,0.923568401969702,1.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737353.5006728,664484.5996611653,3998842.9018082237,664476.2414293367,3998805.6956033483,1.0,0.0
1541f285d1525ca0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895333.9994318,664243.4982692152,3997367.9185602446,664218.6331375409,3997363.339119503,0.0,0.0
ce2de8af70e05a57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895073.500084,664430.5928063367,3998613.5044834637,664434.1502228765,3998649.940580542,0.0,0.875
d4849a52aaa55a9f,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895321.000012,664168.234144186,3997372.9801978813,664170.8250757683,3997391.8936597267,1.0,0.0
d484aff53cd1589f,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895408.9998958,664413.2701034596,3997304.678936124,664412.9470665603,3997304.783986237,,0.0
96a0bbef8c335c3e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895335.500104,664254.5816812953,3997359.9397011213,664227.988993763,3997363.5034032864,0.0,0.0
43cc094e7af0518e,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737435.001675,664737.9104746839,3999379.0096124066,664730.3492335778,3999364.3995558284,0.0,0.0
662212c87d0d5b09,1.0,1.0,1.0,1.0,0.5081116498475227,1.0,1.0,1.0,0.8243255892312581,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737399.5014858,664623.9473139362,3999157.35156947,664621.9525414255,3999153.6368855485,1.0,0.8462848905773508
066c0c3f45915cba,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895333.0000498,664235.9908325383,3997369.731936629,664212.8038344302,3997361.718874289,,0.0
71629f355b5e5b19,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.000288,664227.9932136295,3997404.49622209,664245.3870471865,3997395.051162838,1.0,0.0
2cc421e9b3fd5c17,0.5,0.0,0.0,1.0,0.8425024833919191,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895254.9996989,664425.9988154953,3997328.385521126,664425.358851609,3997357.0939251347,1.0,0.0
ce27f725951058f3,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895252.999915,664425.5236945412,3997338.0123872925,664424.9585797597,3997372.0700732917,0.0,0.0
40508dfbe0f35d8e,1.0,0.0,1.0,1.0,0.6778226387771267,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895414.9996428,664471.9939778593,3997311.939686026,664440.9198510316,3997303.4057666985,,0.0
ccce59bb3b3a5c29,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895333.499745,664239.6486452149,3997369.516986614,664215.6754952425,3997362.631006264,1.0,0.0
4e5e09ac14395d70,1.0,0.0,0.0,1.0,0.9689798949055591,1.0,0.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895249.999976,664421.662965456,3997355.941701242,664426.9933826134,3997400.778302351,1.0,0.0
0df6533b550c58c1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895288.000494,664221.6059108152,3997418.8129960936,664232.3457177397,3997406.5896809306,1.0,0.0
7bbb6cfc4f135e50,1.0,1.0,1.0,1.0,0.9934000508169872,1.0,1.0,1.0,0.9976428752917812,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737430.5001829,664733.079728593,3999370.12578012,664717.2194877231,3999338.741980844,,0.9976428752917812
05769097cb6c5b91,1.0,0.0,0.0,1.0,0.6551395190915315,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895416.999862,664479.9059448411,3997330.8296114774,664454.7146094985,3997310.446270987,0.0,0.0
27209d511a785510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895078.5002,664429.9559911654,3998596.8095292584,664431.4512481379,3998617.4798427722,1.0,1.0
685e5e9083185108,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895329.999601,664218.2584097037,3997355.8336615935,664196.4266190997,3997358.765317393,1.0,0.0
23d0ae8aedf8537b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737386.001139,664620.4468639591,3999151.276604271,664608.6329309888,3999128.197268314,,1.0
2fec62bc2f325559,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895334.4993238,664247.1930134026,3997365.3709140387,664221.6918246195,3997363.7175928284,0.0,0.0
8cafe946e9c752fc,1.0,1.0,1.0,1.0,0.9932423619408424,1.0,1.0,1.0,0.9975865578360151,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737386.500756,664621.7245765249,3999153.6602261863,664610.0580330389,3999131.011446647,1.0,0.9978882381065133
c87001c4251e559a,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895280.999915,664238.3839273012,3997396.904369864,664260.2285059167,3997389.376555251,,0.0
3789d42ea83f569d,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737436.001396,664737.9245010214,3999378.944584856,664732.0063250504,3999367.568096853,0.0,0.0
137f854539c45fe1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895342.999786,664321.3704214906,3997340.0210440047,664285.3464043099,3997347.782166775,1.0,0.0
82e565141eb55f88,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209583.5004299,330994.0446549081,4689993.4516887,330980.5856871135,4690003.302465892,0.0,0.0
57730912486a5853,1.0,0.0,0.0,1.0,0.676904543914154,1.0,0.0,0.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209564.999297,330893.0500714648,4690032.98940722,330886.35502806347,4690056.050030415,0.0,0.0
9bfa838de21f5d25,1.0,0.0,1.0,1.0,0.6437570683976231,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895415.4998488,664474.6448572382,3997316.4927125094,664444.6779952254,3997304.637777033,0.0,0.0
93e2f4fc13a35269,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895435.4998958,664465.8068365128,3997506.8293947275,664466.2384462797,3997487.567324881,0.0,0.0
b547cd052795562c,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895161.500166,664432.0112201254,3998300.8925068285,664431.4398119833,3998321.698025686,0.0,0.0
bd4be260be50516f,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895255.5000489,664425.2904511993,3997326.4707138897,664425.3946366773,3997353.7173465923,0.0,0.0
31602c26eedc5f7e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895243.000198,664426.0236405889,3997430.507520568,664427.3556762876,3997485.743128555,1.0,0.0
5380625bddba59a2,1.0,1.0,1.0,1.0,0.026832416215050264,1.0,1.0,1.0,0.6524401486482322,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895170.999979,664431.9212660764,3998306.2887520995,664431.9179999876,3998306.3780129957,1.0,0.6958851300672032
9090d50c08b05715,1.0,0.0,0.0,1.0,0.9827128457801807,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895256.0004358,664423.5799497298,3997324.974084132,664425.2915205724,3997350.531364964,0.0,0.0
77ee60147e0e55b7,0.5,0.0,0.0,1.0,0.7023086370230011,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895254.499307,664426.122691941,3997330.946841923,664425.2590205543,3997360.611035248,1.0,0.0
69976d75e3a5521e,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895327.500167,664202.5237997352,3997351.19071756,664184.1910387756,3997363.7601985773,0.0,0.0
6469176632cf52a0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895434.500474,664465.6368644746,3997506.2910431316,664466.3592596182,3997482.4345711633,0.0,0.0
ce3ff067f10b526b,1.0,0.0,0.0,1.0,0.9742032802649446,1.0,0.0,0.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209565.9995809,330902.6043803927,4690032.12549074,330888.83699487086,4690050.95046608,0.0,0.0
2601ffe0d2a056be,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895321.9994059,664170.6097622912,3997367.7008811026,664170.4833413156,3997387.238117426,1.0,0.0
6227e5b0f0d4592e,1.0,1.0,1.0,1.0,0.5193835183586739,1.0,1.0,1.0,0.8283512565566692,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737401.500236,664625.703222302,3999160.667560496,664623.1216024414,3999155.808544332,,0.8283512565566692
099ff4835ee45eb6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895342.499572,664316.8108559992,3997341.817324104,664280.9820940765,3997348.642181766,1.0,0.0
a1e689b17ca65053,1.0,0.0,0.5,1.0,0.5016354815575466,1.0,1.0,1.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209563.500165,330880.8621309486,4690041.404710978,330886.0591725919,4690064.5001393845,0.0,0.0
d2789ec30aaa5d6a,1.0,0.0,1.0,1.0,0.9310169968724915,1.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737354.000727,664486.2503806262,3998849.0478642206,664477.2948420709,3998810.3781881677,0.0,0.0
65729e98f81a526e,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895322.499439,664172.6991859418,3997365.0987893604,664170.5841513382,3997385.24023837,1.0,0.0
b043b68462d7540c,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895163.9997609,664432.1020113747,3998301.256352059,664431.7383152314,3998312.3353487947,0.0,0.0
b27bfe84cc545daa,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209584.000089,330993.57995041274,4689993.490401323,330982.0162281388,4690002.200703153,0.0,0.0
105e820419e05224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895157.5000749,664431.6130280714,3998315.4565785835,664430.7978373487,3998347.69658696,,1.0
03ec8e118cb0541d,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895322.999846,664175.2507399663,3997362.2673064996,664170.938809882,3997382.6209044,0.0,0.0
871164a7e40652b5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737433.500968,664737.5112950295,3999378.4131302433,664727.1104986009,3999358.147638179,0.0,0.0
0e681d3870795a3a,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895324.500396,664183.8928805228,3997356.629010718,664173.5811592329,3997375.3085313747,1.0,0.0
ee8e4ad158ef5a8d,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895334.9996839,664250.7608297474,3997362.635646967,664224.8036702166,3997363.768026001,0.0,0.0
385e44b3382350f1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895315.500109,664168.2780773984,3997401.9204296838,664178.4276476359,3997413.2002566555,1.0,0.0
97ade9e6fa5e5646,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895320.5003428,664167.7811368873,3997375.444408571,664171.1830676378,3997394.17417624,1.0,0.0
a4c23fa815945fe3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895430.999692,664466.0366228843,3997494.2190701202,664466.951114905,3997456.2046585493,,1.0
a7c6cc3a1840584f,1.0,1.0,1.0,1.0,0.47206178904317925,1.0,1.0,1.0,0.8114506389439926,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895172.999791,664432.1332650107,3998298.7573967157,664431.9427589207,3998305.1200085934,0.0,0.7100193090759935
5feede5c5a3c5116,0.5,0.0,0.0,1.0,0.6726334065376205,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895253.999326,664426.0036250819,3997333.188689908,664425.133694333,3997364.2513418025,0.0,0.0
cc4a4dc2afc75aed,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.500273,664227.133635019,3997406.6833724077,664243.3310164001,3997396.2604593327,1.0,0.0
79984c4826f653fd,1.0,1.0,1.0,1.0,0.1858106085757494,1.0,0.0,1.0,0.5663609316341962,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895311.4999769,664185.897556842,3997418.889079731,664186.7880828757,3997419.3813887956,0.0,0.4955658151799217
14769a8e472350cc,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895314.9997349,664168.8765970109,3997404.2093007863,664179.725520638,3997414.521500563,,0.0
586c5b66ad8158ee,1.0,0.0,0.5,1.0,0.583419894154967,1.0,1.0,1.0,0.0,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209563.999985,330884.21700063633,4690038.39226706,330885.69992993074,4690061.684112254,0.0,0.0
c49e7550cee75722,0.0,1.0,1.0,1.0,0.39645202799325824,1.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737342.50067,664462.9708290675,3998743.8205001983,664462.3528319502,3998740.7987278085,0.0,0.0
b5efcbfe3c6f5888,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895309.9997308,664186.8249091394,3997419.401350479,664186.8274019439,3997419.402718631,1.0,0.6875
8569121235665be9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895436.499539,664465.8096289447,3997506.7947692713,664466.1305229221,3997491.6576377316,0.0,0.0
2bc2525a4ee95ef4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895329.000182,664211.8199101712,3997352.685474816,664191.2845040802,3997360.0454369704,1.0,0.0
7fc1ce68acb7562c,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895309.499996,664186.8265857074,3997419.4022302264,664186.8270820718,3997419.402502624,,0.6428571428571429
7602906d3c785da3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737434.5013468,664737.7000703707,3999378.6453899946,664729.3813226351,3999362.5417356854,0.0,0.0
3b185264ec565b67,1.0,1.0,1.0,1.0,0.507358784557561,1.0,1.0,1.0,0.8240567087705575,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737400.001124,664624.3723420072,3999158.113023546,664622.2366238843,3999154.127166433,1.0,0.8460496201742378
9b3a284d78f458f3,1.0,0.0,1.0,1.0,0.9694998585267083,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895249.500007,664424.0198954635,3997360.4645341523,664427.5032275412,3997406.2513756496,,0.0
f3521da962a75e3d,0.0,0.0,0.0,1.0,0.9876338339667622,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895418.49949,664481.1804445286,3997348.7461374192,664462.7416154438,3997319.412848188,0.0,0.0
aecf8e9ea11c5a06,1.0,0.0,0.0,1.0,0.9997903028921175,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895341.999522,664312.0467120102,3997342.671691278,664276.6694174171,3997349.4411339257,1.0,0.0
1db38f4b73ac5b62,1.0,1.0,1.0,1.0,0.08938421736360909,1.0,1.0,1.0,0.6747800776298604,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895127.4999008,664429.8695752741,3998590.463899497,664429.8967136721,3998590.9238504497,1.0,0.7154325679261279
29143e2319415eec,0.0,1.0,1.0,1.0,0.3404957822196485,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895477.499974,664466.0150291575,3997499.7089697635,664466.0624712792,3997497.5181567655,0.0,0.0
eb6c8a396bb75a89,1.0,1.0,1.0,1.0,0.3575773051413885,1.0,1.0,1.0,0.7705633232647816,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895172.499426,664432.0619711733,3998301.8020487693,664431.9267682771,3998305.7884899704,0.0,0.674242907856684
d7ff11915cdf538e,1.0,0.0,1.0,1.0,0.9180740678147303,1.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737353.000448,664483.1328773628,3998837.568830296,664475.2476274029,3998801.1617743988,1.0,0.0
cab75d9e74eb52a1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895435.00017,664465.719713015,3997506.5858215746,664466.2928475114,3997485.148222491,0.0,0.0
afe269451bc757e1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737391.001051,664624.2318460774,3999158.054245361,664619.4300597322,3999149.015732864,0.0,0.0
18a85f2812b45525,1.0,1.0,1.0,1.0,0.08193027002739803,1.0,1.0,1.0,0.6721179535812135,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895171.499703,664431.9384532595,3998305.810779984,664431.9188715931,3998306.348125453,1.0,0.7131032093835619
aa2918eb684351bd,1.0,1.0,1.0,1.0,0.21313984640885858,1.0,1.0,1.0,0.7189785165745922,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895171.999435,664431.9899940653,3998304.3455300266,664431.9238595634,3998306.1748597617,1.0,0.7541062020027682
1ebfee14fc925d6e,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737389.000614,664624.4843609027,3999158.6961083193,664616.2022196734,3999142.8524515484,1.0,0.0
c07f609f83b85dd6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895072.4993808,664430.701389989,3998618.3449690174,664435.1076369293,3998659.2250281614,0.0,0.875
2035406a3a6955be,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737436.501101,664737.5510772766,3999378.187652295,664732.664567613,3999368.811220661,0.0,0.0
9e0633fbdeac55bb,1.0,0.0,0.0,1.0,0.6730781755693945,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895417.499619,664480.884778832,3997336.4314509425,664457.656677874,3997313.075781929,0.0,0.0
4f7b03242ab05a2d,1.0,1.0,1.0,1.0,0.7337980518706719,1.0,1.0,1.0,0.9049278756680971,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895260.000175,664391.1104116447,3997340.0547677185,664412.8856182547,3997337.5413873694,,0.9049278756680971
ab94d64d31ea5435,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895284.9999418,664226.3678825902,3997408.8149745706,664241.4192482197,3997397.5713333404,1.0,0.0
9bdf0d338d625e2a,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737434.001072,664737.6077982449,3999378.526318197,664728.3091841326,3999360.478552374,0.0,0.0
b72042b4093250c8,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895324.0003898,664180.8622715399,3997358.171689442,664172.464471767,3997377.6495605656,0.0,0.0
3dc6b109b480502f,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737388.000231,664623.54591767,3999157.039385534,664614.0350078865,3999138.685088793,1.0,0.0
c5e8daf69c6552a7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.03.12.02.06_veh-35_01100_01227,0,1622737433.000941,664737.2973060793,3999378.0164706553,664725.7842708266,3999355.538022998,0.0,0.0
5d058c203f765173,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895283.50012,664229.0574793774,3997402.568135456,664247.5739828381,3997393.9673409616,0.0,0.0
bdfdf52ac60755a9,0.5,0.0,1.0,1.0,0.9515572035456112,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895420.000335,664476.436981969,3997369.1223445563,664467.8960674161,3997331.565850047,0.0,0.0
e52c457d50455d0c,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895160.4993758,664431.9421173544,3998303.541476792,664431.3024438488,3998327.069155775,1.0,0.0
873a21c038f45eef,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895163.000285,664432.1045016485,3998300.9041556497,664431.652280956,3998315.390471778,0.0,0.0
0c54c8dfbe56567f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895074.500449,664430.5942769819,3998610.2843217407,664433.4020381276,3998641.8290784536,0.0,0.875
06bdef9a9bbc5aaf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895079.999398,664429.976603079,3998594.016968142,664430.9985339916,3998610.706539137,0.0,0.875
ee380d59f0f450c6,1.0,0.0,0.5,1.0,0.6392283176908964,1.0,1.0,1.0,0.0,True,2021.06.28.15.02.02_veh-38_02398_02848,0,1624895416.500191,664478.3713774731,3997325.6166625167,664451.5602698459,3997308.186859861,0.0,0.0
1975d15fde2955ff,1.0,1.0,1.0,1.0,0.5053917225814979,1.0,1.0,1.0,0.8233541866362492,True,2021.09.09.17.18.51_veh-48_01462_01552,0,1631209562.999939,330877.9845991796,4690044.692937618,330886.8817958662,4690067.271790154,,0.8233541866362492
