no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,token
1.0,0.0,0.0,1.0,0.7858927653998842,1.0,1.0,1.0,0.0,[0.78589277 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,0,1633506530.700068,365562.05607789196,143110.8534459903,365578.21117485734,143081.00890142593,52b2e626eca85976
1.0,1.0,1.0,1.0,0.5074974158298131,1.0,1.0,1.0,1.0,[0.50749742 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8241062199392191,True,2021.06.03.13.55.17_veh-35_02866_03582,0,1622746497.101438,664688.5330765089,3999281.5328912274,664686.4140672752,3999277.3711911896,bd2b1a4530a1538b
1.0,1.0,1.0,1.0,0.3850224582166366,1.0,1.0,1.0,1.0,[0.38502246 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7803651636487988,True,2021.05.25.15.59.03_veh-30_04027_04200,0,1621976892.099305,664269.6541359789,3996285.167963077,664273.2485855508,3996285.2849496137,76b708c365e45536
1.0,1.0,1.0,1.0,0.8619842972271498,1.0,1.0,1.0,1.0,[0.8619843 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.950708677581125,True,2021.09.16.14.39.34_veh-42_00032_00186,0,1631803354.199699,589349.1441839032,4473891.23240476,589341.2441015403,4473908.403814199,8c689c4b2df55539
1.0,1.0,1.0,1.0,0.410196632900287,1.0,1.0,1.0,1.0,[0.41019663 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7893559403215311,True,2021.09.16.19.49.00_veh-42_00990_01609,0,1631822875.9998698,587611.6345775941,4475670.389506247,587628.213629342,4475669.206859303,1b95b6689ee75fab
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.09.29.15.23.04_veh-28_00601_00802,0,1632929929.799788,330947.8918650912,4690827.452202782,330948.92186259746,4690826.7847428145,6326d00e52115da4
1.0,0.0,1.0,1.0,0.732682208038321,1.0,1.0,1.0,0.0,[0.73268221 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,0,1633510278.699823,365739.57630137244,142947.20896134875,365717.4333640965,142965.6815608083,75857e1f177b5af4
1.0,1.0,1.0,1.0,0.19832927279109144,1.0,1.0,1.0,1.0,[0.19832927 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7136890259968184,True,2021.10.06.07.26.10_veh-52_01245_02064,0,1633506873.200646,365001.5506216904,143569.10300565627,364999.7983010121,143570.35984080462,3af9cb4d21e15e9e
1.0,1.0,1.0,1.0,0.4372674731879728,1.0,1.0,1.0,1.0,[0.43726747 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7990240975671331,True,2021.09.16.14.39.34_veh-42_00297_00935,0,1631803908.7000148,587681.9286995315,4475757.2447776375,587673.1368967636,4475761.3805430895,ad34e2d0d3865530
1.0,1.0,1.0,1.0,0.24280859205928745,1.0,1.0,1.0,1.0,[0.24280859 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7295744971640312,True,2021.05.25.15.59.03_veh-30_04027_04200,0,1621976891.599604,664271.2482213174,3996285.2148459502,664273.6673850334,3996285.2938541477,2033fff7b44e56db
1.0,0.0,0.0,1.0,0.8411147872762772,1.0,0.0,1.0,0.0,[0.84111479 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.17.40.09_veh-45_02539_02745,0,1631816743.8997178,587717.353720412,4475774.105243385,587693.2427707505,4475762.572318295,f9a9b5ee707e501e
0.0,0.0,1.0,1.0,0.890851359356386,0.0,1.0,1.0,0.0,[0.89085136 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,0,1624915998.5995848,664859.4891379902,3999606.1254080087,664840.6582457046,3999577.0029349322,f025b78e77b25fba
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_00844_01218,0,1632940775.599675,331280.1120141324,4691015.485155182,331255.5663450803,4691033.3700623615,12f2dccfb88957f9
1.0,1.0,1.0,1.0,0.9404245448331509,1.0,1.0,1.0,1.0,[0.94042454 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9787230517261253,True,2021.08.30.13.45.25_veh-40_01116_01336,0,1630332368.0009859,331327.4010011741,4690988.666977792,331303.5884281832,4691003.251816596,fa2c36ce4ba156cb
1.0,0.0,0.0,1.0,0.6808483855234413,1.0,0.0,1.0,0.0,[0.68084839 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,0,1633510346.699674,365803.060393065,143173.78090721194,365771.129813869,143176.27683722286,aeeba19e19c35ccb
1.0,0.0,1.0,1.0,0.75693410699294,1.0,1.0,1.0,0.0,[0.75693411 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_01949_02501,0,1633510278.19971,365737.5429444976,142949.42626624802,365714.714454585,142967.88392067223,7b2f3235b4cb5374
1.0,0.0,1.0,1.0,0.48888907037479945,1.0,1.0,1.0,0.0,[0.48888907 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00181_00574,0,1633508486.200079,365646.7999535034,143845.81465167113,365629.93832090584,143846.2094900477,442b2cf63c6f570a
1.0,1.0,1.0,1.0,0.4550013041315598,1.0,1.0,1.0,1.0,[0.4550013 1.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.8053576086184142,True,2021.09.16.13.53.10_veh-42_00180_00342,0,1631800739.399047,589092.0294438552,4474640.993915064,589095.2390163739,4474632.981519832,635d0bb58aa95282
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00878_01104,0,1630332223.000351,331710.3766495251,4690869.954998739,331698.8059221941,4690847.406903797,eed801b1cd035275
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,0,1624916864.099637,664457.1580671429,3998076.111764031,664457.0633565218,3998053.0608435655,a7d3e71b8ca456a9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.29.14.44.26_veh-28_00528_00992,0,1632927632.7996619,331637.7770331653,4690788.070756973,331637.1707501815,4690788.467162927,67bce1e28df25eaa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.08.30.13.45.25_veh-40_00878_01104,0,1630332136.500203,331760.78792649263,4690708.994275221,331772.98005190893,4690701.582464354,9191f3f8644d50cb
1.0,0.0,1.0,1.0,0.600783167606144,1.0,1.0,1.0,0.0,[0.60078317 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00181_00574,0,1633508725.699518,365565.0158477011,144127.4171496072,365582.56076817604,144115.62751745083,9483fae2cfc352eb
1.0,1.0,1.0,1.0,0.7896881292379164,1.0,1.0,1.0,1.0,[0.78968813 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9248886175849701,True,2021.08.30.13.45.25_veh-40_00610_00771,0,1630331907.5000958,332547.46934007114,4690389.435975222,332568.5895630361,4690367.762222533,f76112c834c25beb
0.5,0.0,0.5,1.0,0.7022997197391104,0.0,1.0,1.0,0.0,[0.70229972 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00006_00398,0,1633505586.2000449,365540.56069532584,143138.5286197158,365516.17747193243,143154.5157234176,2352aa62dbbe58d2
1.0,1.0,1.0,1.0,0.5134089973357043,1.0,1.0,1.0,1.0,[0.513409 1.       1.       1.       0.      ],[5. 5. 2. 2. 2.],0.8262174990484658,True,2021.09.16.14.39.34_veh-42_00032_00186,0,1631803354.699749,589348.9423670601,4473891.955941802,589342.104231227,4473906.529382766,83e895f722575452
1.0,1.0,1.0,1.0,0.041032307878955294,1.0,1.0,1.0,1.0,[0.04103231 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6575115385281983,True,2021.08.30.14.54.34_veh-40_00439_00835,0,1630335932.0002658,331302.0353007677,4691025.600015226,331302.0443534176,4691025.454176995,082988f40658562c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.16.14.39.34_veh-42_00297_00935,0,1631803560.200129,588579.6939114586,4475609.20900683,588611.6122887336,4475565.606439038,f56b0cc9c9d95421
1.0,1.0,0.5,1.0,0.4744693466496515,1.0,1.0,1.0,0.5,[0.47446935 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.40615524047315205,True,2021.09.16.19.49.00_veh-42_00990_01609,0,1631823435.000386,587682.0126047273,4475887.557392371,587687.6461699456,4475900.911738076,3c34d5d03e8a5bdc
0.5,0.0,0.0,1.0,0.8081149017702063,0.0,1.0,1.0,0.0,[0.8081149 0.        1.        1.        0.       ],[5. 5. 2. 2. 2.],0.0,True,2021.05.25.17.54.41_veh-35_01905_02121,0,1621981832.4002168,664425.6553673545,3997329.5692043556,664425.3461164946,3997356.109845047,ac55c7f072c6528d
0.0,0.0,0.5,1.0,0.7180111822123013,0.0,1.0,1.0,0.0,[0.71801118 0.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,0,1632945158.299608,331568.913178185,4689335.138458034,331598.1846219732,4689330.576005744,3c542be991515ccd
1.0,0.0,1.0,1.0,0.5028046314780128,1.0,1.0,1.0,0.0,[0.50280463 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.09.17.18.51_veh-48_01248_01450,0,1631209385.999047,330965.582464948,4690943.365322741,330979.5064769636,4690937.074110131,a8a34f54618050f6
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.06.28.16.29.11_veh-38_03263_03766,0,1624901534.799746,664181.7923072396,3997420.045255441,664195.6632536396,3997422.7033438957,330166def5a35f4d
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.8571428571428571,True,2021.06.28.16.29.11_veh-38_03263_03766,0,1624901534.299783,664184.3774299668,3997421.583752944,664197.318712729,3997422.947104114,ea31c764f6385f4a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.29.19.02.14_veh-28_00540_00917,0,1632942860.799825,331272.41533256695,4690981.233035333,331260.5696957928,4690962.051521226,bbb5018d017754d0
1.0,1.0,1.0,1.0,0.46536875553022267,1.0,1.0,1.0,1.0,[0.46536876 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8090602698322223,True,2021.09.16.19.27.01_veh-45_01749_03230,0,1631823391.99967,587663.5777998962,4475512.564311427,587659.791865043,4475515.807152828,32e5d7e804c65214
0.0,0.0,1.0,1.0,0.7295236213007525,0.0,0.0,1.0,0.0,[0.72952362 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00273_00514,0,1632942604.79947,331172.478949327,4690595.003726257,331189.43488334666,4690576.098079785,69baa41122b45e43
1.0,1.0,1.0,1.0,0.20148283580883622,1.0,1.0,1.0,1.0,[0.20148284 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7148152985031558,True,2021.05.25.17.54.41_veh-35_04111_04288,0,1621983953.900002,664529.5008000479,3998959.438160558,664528.7708187795,3998957.418553899,b2abc819ebf45c11
1.0,0.0,0.0,1.0,0.5180300311555974,1.0,0.0,1.0,0.0,[0.51803003 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,0,1631823143.4999158,587572.1694571852,4475933.104235131,587593.8750379696,4475936.5525027625,fe8eddd5ec8654cd
1.0,0.0,1.0,1.0,0.7415393167362762,1.0,1.0,1.0,0.0,[0.74153932 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808550.799669,587718.6966860646,4475560.912841119,587702.9642111862,4475543.05686029,d01fec804cd45644
1.0,1.0,1.0,1.0,0.5018618365105773,1.0,1.0,1.0,1.0,[0.50186184 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8220935130394919,True,2021.10.06.08.16.17_veh-52_01949_02501,0,1633510367.199616,365952.6357772937,143046.15860540222,365926.77215405134,143065.7793958518,76c31764665151be
1.0,1.0,1.0,1.0,0.7565043588615681,1.0,1.0,1.0,1.0,[0.75650436 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9130372710219886,True,2021.10.06.08.16.17_veh-52_01590_01725,0,1633509880.200006,365789.6830910234,143342.8770537714,365788.397083403,143372.78371830107,ed3db88f99a05a6c
1.0,1.0,1.0,1.0,0.7269264434557385,1.0,1.0,1.0,1.0,[0.72692644 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.9024737298056209,True,2021.09.29.15.23.04_veh-28_00814_01101,0,1632930205.299589,331531.8892483522,4690853.851141815,331521.0110955683,4690843.490331051,a47772efd1d758d6
1.0,0.0,1.0,1.0,0.8079489915812477,1.0,0.0,1.0,0.0,[0.80794899 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,0,1632944757.799715,331151.3604054896,4690493.94375961,331130.59433878196,4690463.4468707545,ca58b2e039305479
1.0,0.0,1.0,1.0,0.832346147634061,1.0,1.0,1.0,0.0,[0.83234615 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_01331_01485,0,1632928160.799717,332246.6792280689,4690414.409176746,332211.60635609657,4690434.9832255365,cef1a4b302b45ad8
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.49.00_veh-42_00990_01609,0,1631823265.00051,587687.2886723262,4475627.347069917,587710.666760492,4475607.048518726,a2701552b0f95f7b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,0,1624916277.5996299,664429.3626915441,3998396.7551232153,664428.9923495557,3998411.110527807,8d0697930b5e5df0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_00472_00711,0,1631820952.000262,588577.3492615046,4475689.496039086,588571.6210712958,4475654.250391804,f0b6499b393152be
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],1.0,True,2021.09.29.14.44.26_veh-28_01202_01296,0,1632927923.2997859,331507.0792769244,4690823.300032744,331505.8847774769,4690821.379749691,58d40da0cce05d8c
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.18.19.40_veh-28_01268_01685,0,1632940990.5995839,330974.07020606555,4690948.579402839,330988.88119364984,4690932.628820249,de1662269d685ce0
1.0,0.0,1.0,1.0,0.5342581061632882,1.0,1.0,1.0,0.0,[0.53425811 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.08.30.13.45.25_veh-40_00610_00771,0,1630331838.0004869,332856.39525634015,4690174.69122977,332858.9330390894,4690200.106584572,e1886e081b945907
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,0,1624916543.600098,664425.5782047152,3997330.804921827,664425.1668083835,3997359.8885868704,f749ff64838c5664
1.0,1.0,1.0,1.0,0.4367890525737724,1.0,1.0,1.0,1.0,[0.43678905 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7988532330620616,True,2021.09.16.19.49.00_veh-42_00990_01609,0,1631822875.499698,587615.8968409572,4475672.263028197,587630.0906056085,4475668.919436431,f1ca8dd77f205599
1.0,0.0,0.0,1.0,0.803512841421347,1.0,1.0,0.0,0.0,[0.80351284 1.         1.         0.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_03198_03360,0,1632945443.799666,332306.69645989145,4690375.517219721,332282.48736332066,4690379.721998952,deb455f53c805643
0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.28.20.24.43_veh-38_03385_04952,0,1624915582.0996208,664200.5738608846,3997354.085117293,664186.7249991194,3997361.6914994884,b6247a5245a5554f
1.0,0.0,0.5,1.0,0.6258022700264867,1.0,1.0,1.0,0.0,[0.62580227 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_00422_00728,0,1633505921.199548,365406.39309808804,144318.53915218546,365385.07888146845,144319.54308150365,a59bd481d324594a
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,[1. 1. 0. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00273_00514,0,1632942604.299748,331177.9092574479,4690592.18790955,331191.27314318507,4690573.753601432,02a81792cbdb5dd5
1.0,0.0,1.0,1.0,0.4537120326624727,1.0,1.0,1.0,0.0,[0.45371203 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.08.16.17_veh-52_00181_00574,0,1633508575.200445,365650.20162198617,144035.68139024946,365656.49162727746,144039.63190879492,9e9e33077f375062
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_02208_02394,0,1633507570.700074,365122.4907633692,144096.5370703766,365142.227917913,144087.25407664754,a5ddad9bbb505316
1.0,1.0,1.0,1.0,0.45772101311315505,1.0,1.0,1.0,1.0,[0.45772101 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8063289332546982,True,2021.09.16.13.53.10_veh-42_00180_00342,0,1631800739.899158,589091.6771898896,4474642.060305543,589094.8850879757,4474633.893331548,70f72122f1605fa1
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,[1. 1. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,0,1633507104.700281,365221.3642055796,143696.1181880953,365230.9232651359,143690.72104311633,2c8a58b94332570d
1.0,1.0,1.0,1.0,0.3038006446347547,1.0,1.0,1.0,1.0,[0.30380064 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7513573730838409,True,2021.09.29.14.44.26_veh-28_00528_00992,0,1632927633.299629,331638.8863823635,4690787.369925007,331637.34482245584,4690788.378254496,6e3cf172a2755fae
0.5,0.0,0.0,1.0,0.7426457339516942,0.0,0.0,1.0,0.0,[0.74264573 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.05.25.14.16.10_veh-35_03373_03550,0,1621970160.5002809,664426.2956323243,3997328.491685478,664425.6054427614,3997362.357047601,697882c22eb65ca7
0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.06.03.13.55.17_veh-35_02572_02855,0,1622745843.601315,664424.8708137909,3997336.1334755877,664425.3463431597,3997370.295083057,36419e8c59275f61
1.0,1.0,1.0,1.0,0.43439753463830777,1.0,1.0,1.0,1.0,[0.43439753 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.7979991195136813,True,2021.09.09.17.18.51_veh-48_01248_01450,0,1631209385.498606,330969.69067052356,4690943.475793146,330981.0693549749,4690936.2212310955,c340cf7465ab5bbe
1.0,0.0,1.0,1.0,0.6215402564102449,1.0,1.0,1.0,0.0,[0.62154026 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.14.44.26_veh-28_00337_00504,0,1632927205.299614,331069.75915715884,4690746.425120529,331068.1285082265,4690724.233678515,00016f8b45c25a1d
0.0,0.0,0.5,1.0,0.6931587647574643,0.0,0.0,1.0,0.0,[0.69315876 0.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.16.19.27.01_veh-45_01749_03230,0,1631822801.5000808,587691.1378485063,4475523.219226575,587674.5116383418,4475511.812837581,b9d14f59883a5496
1.0,1.0,1.0,1.0,0.7158916948962728,1.0,1.0,1.0,1.0,[0.71589169 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.8985327481772403,True,2021.08.30.14.54.34_veh-40_00439_00835,0,1630336062.000463,331747.0355841,4690930.895619838,331736.5162902357,4690939.337655982,6e2c6027edb85763
1.0,0.0,0.0,1.0,0.8057961667279772,1.0,1.0,1.0,0.0,[0.80579617 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_03198_03360,0,1632945493.299546,332581.516448184,4690347.21246493,332559.71027248696,4690371.756219848,f2117260382b5d83
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,[1. 0. 1. 1. 0.],[5. 5. 2. 2. 2.],0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,0,1632943894.299604,331550.36488768953,4690837.836178514,331526.3673912616,4690853.782065406,e41740b9529753af
1.0,0.0,0.0,1.0,0.9638403747961587,1.0,0.0,1.0,0.0,[0.96384037 1.         0.         1.         0.        ],[5. 5. 2. 2. 2.],0.0,True,2021.10.06.07.26.10_veh-52_01245_02064,0,1633506530.200038,365562.8285666176,143107.22790088056,365580.22510392504,143077.41949378728,afcd7846a4f35622
1.0,1.0,1.0,1.0,0.42763826109701814,1.0,1.0,1.0,1.0,[0.42763826 1.         1.         1.         0.        ],[5. 5. 2. 2. 2.],0.6527279503917922,True,2021.09.29.19.02.14_veh-28_00540_00917,0,1632942806.299707,331133.5617174391,4690840.975715214,331128.2629843193,4690845.1394767305,b8d2227c06a351e4
