,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
29,49d00c5507175e01,True,1.0,1.0,0.818627878058745,1.0,1.0,1.0,0.9244282825244771
30,ce3ff067f10b526b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,fd513762a5ea5dd4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,80c159e90ae755f3,True,1.0,1.0,0.913199753126012,1.0,1.0,1.0,0.9638332304691716
33,0a44947ca9e85579,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,7c62648ff8a25812,True,1.0,1.0,0.8400144178758333,1.0,1.0,1.0,0.9333393407815972
35,3251e54ebe415e5c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,4952a782e55057b7,True,1.0,1.0,0.9674517074993723,1.0,1.0,1.0,0.9864382114580718
37,442b2cf63c6f570a,True,1.0,1.0,0.6833682258905485,1.0,1.0,1.0,0.8680700941210618
38,67e538558b0b5f93,True,1.0,1.0,0.7354363924313733,1.0,1.0,1.0,0.8897651635130721
39,de83f2c537565ca8,True,1.0,1.0,0.8561867709128977,1.0,1.0,1.0,0.9400778212137073
40,c1686b2e1a4e5149,True,1.0,1.0,0.7708434427093915,1.0,1.0,1.0,0.9045181011289132
41,e1398b3ecf3f520d,True,1.0,1.0,0.8912723818879223,1.0,1.0,1.0,0.9546968257866343
42,85936ccd1b405f4c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,517530489c455086,True,1.0,1.0,0.8980867866337634,1.0,1.0,1.0,0.9575361610974014
44,918d03455301591b,True,1.0,1.0,0.5591257167386928,1.0,1.0,1.0,0.8163023819744554
45,ee492610c55b5440,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,b8ca1857a0f75fb4,True,1.0,1.0,0.5887959911358908,1.0,1.0,1.0,0.8286649963066212
47,83e895f722575452,True,1.0,1.0,0.5399443621357407,1.0,1.0,1.0,0.8083101508898919
48,ce9f5160229b5755,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,43458f6eab155322,True,1.0,1.0,0.9916827262064798,1.0,1.0,1.0,0.9965344692527
50,d37242b32b51586b,True,1.0,1.0,0.7788523079238838,1.0,1.0,1.0,0.9078551283016183
51,09d33cf8b87c5ae3,True,1.0,1.0,0.605573331757967,1.0,1.0,1.0,0.8356555548991529
52,fc1800501fa157a7,True,1.0,1.0,0.9147162292506305,1.0,1.0,1.0,0.964465095521096
53,8d293b5028e555a3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,d546193a3a28587f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,2d0517c112625a09,True,1.0,1.0,0.9840886475647221,1.0,1.0,1.0,0.9933702698186342
56,96540ed00a785607,True,1.0,1.0,0.7760608090762529,1.0,1.0,1.0,0.906692003781772
57,613c91adcbe55cd5,True,1.0,1.0,0.7040433486208096,1.0,1.0,1.0,0.876684728592004
58,1b203e7299655c9c,True,1.0,1.0,0.8819190380799928,1.0,1.0,1.0,0.950799599199997
59,69baa41122b45e43,True,1.0,1.0,0.8285624272424402,1.0,1.0,1.0,0.9285676780176834
60,8601b9cf8c6852f3,True,1.0,1.0,0.8170653581694903,1.0,1.0,1.0,0.9237772325706209
61,c81f2105e14758ea,True,1.0,1.0,0.9663946241615854,1.0,1.0,1.0,0.9859977600673272
62,e247c988c28957fc,True,1.0,1.0,0.8256205139872523,1.0,1.0,1.0,0.9273418808280218
63,54e57dfcbf295398,True,1.0,1.0,0.6190817214783103,1.0,1.0,1.0,0.8412840506159626
64,42629decf8ad5328,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,fdee882945885aa7,True,1.0,1.0,0.8796081718595232,1.0,1.0,1.0,0.9498367382748013
66,5f2aad4e03625d30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,82cd122751085a80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,ef43bbb93f0d50eb,True,1.0,1.0,0.7516471881163277,1.0,1.0,1.0,0.8965196617151365
69,d7f6204c325d53fe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,2a8b9c88615450a8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,7186e23637965344,True,1.0,1.0,0.7893289623714879,1.0,1.0,1.0,0.91222040098812
72,169ccb03f27e589d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,253adcf13a3f5c15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,8b7722d516e553ba,True,1.0,1.0,0.9813091688844539,1.0,1.0,1.0,0.9922121537018557
75,cf31c5ada8c353bc,True,1.0,1.0,0.8590608438615525,1.0,1.0,1.0,0.9412753516089802
76,ca4be8d422eb5f56,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,ef5dcc2415915678,True,1.0,1.0,0.9739354839689444,1.0,1.0,1.0,0.9891397849870601
78,f0b6499b393152be,True,1.0,1.0,0.7654899811352669,1.0,1.0,1.0,0.9022874921396946
79,e50483d19a4b5489,True,1.0,1.0,0.9826868612488228,1.0,1.0,1.0,0.9927861921870095
80,131a036a111e54f3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,8d7c5f26b9775cce,True,1.0,1.0,0.8416734948827274,1.0,1.0,1.0,0.934030622867803
82,cb53746741b25730,True,1.0,1.0,0.8569157779529035,1.0,1.0,1.0,0.9403815741470432
83,36f96e28725c5f5e,True,1.0,1.0,0.8146484453463807,1.0,1.0,1.0,0.9227701855609919
84,8181a3050dfa51b4,True,1.0,1.0,0.6187152086483025,1.0,1.0,1.0,0.8411313369367927
85,402c9312982a5488,True,1.0,1.0,0.7943814368882884,1.0,1.0,1.0,0.9143255987034534
86,d6f52d0bbaf5523c,True,1.0,1.0,0.7870536322695447,1.0,1.0,1.0,0.911272346778977
87,63930f7b3b0e5872,True,1.0,1.0,0.771888080988742,1.0,1.0,1.0,0.9049533670786425
88,93a208914ea85781,True,1.0,1.0,0.787520684792922,1.0,1.0,1.0,0.9114669519970509
89,cc8b8b4ae726592a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,de1662269d685ce0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,6618e0dc30c95169,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,1f54430427975391,True,1.0,1.0,0.5906505194540225,1.0,1.0,1.0,0.829437716439176
93,b6247a5245a5554f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94,58a10d0c924050cf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,a1592a3b82bb5060,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96,ade646d3c19b5bb0,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
97,dfeb840d983e55ca,True,1.0,1.0,0.8156006512220494,1.0,1.0,1.0,0.9231669380091873
98,734ef653644c55b9,True,1.0,1.0,0.9133684103651625,1.0,1.0,0.0,0.9639035043188177
99,e7b780eed68e5ce3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,c5709bf1224a5401,True,1.0,1.0,0.9040017735584517,1.0,1.0,1.0,0.9600007389826882
101,a5ddad9bbb505316,True,1.0,1.0,0.7838516859924963,1.0,1.0,1.0,0.9099382024968735
102,0ba42ee3c2555502,True,1.0,1.0,0.782387957805193,1.0,1.0,1.0,0.9093283157521638
103,c79b2a28285f5e11,True,1.0,1.0,0.8930126268043662,1.0,1.0,1.0,0.9554219278351526
104,7df960d73e50560b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,313756e5fc655c0e,True,1.0,1.0,0.8322345772304786,1.0,1.0,1.0,0.9300977405126994
106,6cd0498ce2d857f3,True,1.0,1.0,0.8382049522308712,1.0,1.0,1.0,0.932585396762863
107,380ae43ebd795e88,True,1.0,1.0,0.9257505099369362,1.0,1.0,1.0,0.9690627124737233
108,330af4c06f715d2d,True,1.0,1.0,0.8879895584674025,1.0,1.0,1.0,0.953328982694751
109,a6706582212458bb,True,1.0,1.0,0.9203884451363681,1.0,1.0,1.0,0.9668285188068201
110,8ab90aef703b50cc,True,1.0,1.0,0.6382943493720855,1.0,1.0,1.0,0.849289312238369
111,24c278846879520f,True,1.0,1.0,0.7038261444336197,1.0,1.0,1.0,0.8765942268473416
112,736e79c663bf5310,True,1.0,1.0,0.7603066785862947,1.0,1.0,1.0,0.9001277827442894
113,eccba8e0ad6651c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,b9182baaae3b5ab2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,2c1c564733075187,True,1.0,1.0,0.882345834612311,1.0,1.0,1.0,0.950977431088463
116,0769a262b53b589e,True,1.0,1.0,0.971958843021358,1.0,1.0,1.0,0.9883161845922325
117,02e8fd3cc3c3556f,True,1.0,1.0,0.7770289929288198,1.0,1.0,1.0,0.9070954137203415
118,b7453f77be5b53df,True,1.0,1.0,0.7748088508645948,1.0,1.0,1.0,0.9061703545269145
119,b8b9e355618b58cd,True,1.0,1.0,0.5935858087873047,1.0,1.0,1.0,0.8306607536613769
120,d2c9ae71df055417,True,1.0,1.0,0.8669888355942734,1.0,1.0,1.0,0.9445786814976139
121,41cf41279f5459f6,True,1.0,1.0,0.8594336744518455,1.0,1.0,1.0,0.9414306976882689
122,ef0b98c7837e5e4a,True,1.0,1.0,0.8417328079323695,1.0,1.0,1.0,0.9340553366384873
123,873e300af5a95bf2,True,1.0,1.0,0.959447179447752,1.0,1.0,1.0,0.9831029914365633
124,36a10b24956c5db7,True,1.0,1.0,0.7791937502629973,1.0,1.0,1.0,0.9079973959429156
125,dc8554c53a2a5afc,True,1.0,1.0,0.8042592478317743,1.0,1.0,1.0,0.9184413532632393
126,b2229456008c518d,True,1.0,1.0,0.6264273041184254,1.0,1.0,1.0,0.8443447100493439
127,49a0d29c7058501c,True,1.0,1.0,0.7616866666964861,1.0,1.0,1.0,0.9007027777902025
128,50dac69523a15131,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,ebc5a6ec11205f0c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130,60826aa0bcfc5225,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,20a6e330d8f1571b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,6e10835f184d5921,True,1.0,1.0,0.8457985770760655,1.0,1.0,1.0,0.9357494071150274
133,7884402f265258ff,True,1.0,1.0,0.7822112682310811,1.0,1.0,1.0,0.9092546950962838
134,9ed452bde7335185,True,1.0,1.0,0.7917783067967012,1.0,1.0,1.0,0.9132409611652922
135,5883b0e7c7215e80,True,1.0,1.0,0.8050685253653068,1.0,1.0,1.0,0.9187785522355445
136,98017c16248a5f54,True,1.0,1.0,0.9046992002434565,1.0,1.0,1.0,0.9602913334347735
137,189654afe9465b09,True,1.0,1.0,0.8182310119865766,1.0,1.0,1.0,0.9242629216610735
138,6d3f9d5ca5e05aa2,True,1.0,1.0,0.8368094933584684,1.0,1.0,1.0,0.9320039555660286
139,80f6c94fed0c5519,True,1.0,1.0,0.9460886212295674,1.0,1.0,1.0,0.9775369255123197
140,d8c6268b250e585c,True,1.0,1.0,0.910084908139931,1.0,1.0,1.0,0.9625353783916379
141,53928c06f3005536,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,86641ef36dfc5c16,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,5d7e99b7eea65475,True,1.0,1.0,0.8370782537909219,1.0,1.0,1.0,0.9321159390795509
144,dd8ac2f25ac75478,True,1.0,1.0,0.8057623008828136,1.0,1.0,1.0,0.919067625367839
145,06db90857b4e575d,True,1.0,1.0,0.8887947497578911,1.0,1.0,1.0,0.9536644790657879
146,e3ce6f2ef9765b9a,True,1.0,1.0,0.960585567333537,1.0,1.0,1.0,0.9835773197223071
147,c2a01dd3d1d45258,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,de9dd93857cf5ab5,True,1.0,1.0,0.8171373758497634,1.0,1.0,1.0,0.9238072399374014
149,778dc72ff2ec5e94,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,5c4d8dfcb0aa5541,True,1.0,1.0,0.6260902421642492,1.0,1.0,1.0,0.8442042675684371
151,a82f1c8ad27d53cc,True,1.0,1.0,0.8625277188285592,1.0,1.0,1.0,0.9427198828452331
152,051d26c01f3653ba,True,1.0,1.0,0.7299032981622862,1.0,1.0,1.0,0.8874597075676193
153,e1e8aae3165c5652,True,1.0,1.0,0.7900284353915402,1.0,1.0,1.0,0.9125118480798085
154,24817ec41ccb5f01,True,1.0,1.0,0.6623535163998019,1.0,1.0,1.0,0.8593139651665842
155,bcac47f590d854a7,True,1.0,1.0,0.7709820765279868,1.0,1.0,1.0,0.9045758652199946
156,d1ac97f2f57553d0,True,1.0,1.0,0.8142192355231959,1.0,1.0,1.0,0.9225913481346649
157,112db94505025ec5,True,1.0,1.0,0.9221555624001608,1.0,1.0,1.0,0.9675648176667337
158,e443a0e9bbc75c69,True,1.0,1.0,0.7263086993258618,1.0,1.0,1.0,0.8859619580524424
159,fd9b227cec3d5c3f,True,1.0,1.0,0.9602098304989166,1.0,1.0,1.0,0.9834207627078819
160,b75644dcc9ca58fe,True,1.0,1.0,0.8738822956733941,1.0,1.0,1.0,0.9474509565305809
161,2380261642d25251,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,612827ed516257e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,def47af8d5a35090,True,1.0,1.0,0.8540372565597246,1.0,1.0,1.0,0.9391821902332186
164,a96b1d87c73555b9,True,1.0,1.0,0.5824706452117724,1.0,1.0,1.0,0.8260294355049052
165,599c8b2bc9b252a7,True,1.0,1.0,0.7357125936118898,1.0,1.0,1.0,0.8898802473382874
166,7022b42a3743507a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,1f381d3a242b54f0,True,1.0,1.0,0.7728465705690875,1.0,1.0,1.0,0.9053527377371197
168,0e850ac8266c552e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,6fa0a76b37b558bd,True,1.0,1.0,0.8854138100279249,1.0,1.0,1.0,0.9522557541783021
170,7b3ba1d953a15802,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
171,fce6a1ea8fce5644,True,1.0,1.0,0.6454412492006035,1.0,1.0,1.0,0.8522671871669182
172,59bf40c427da5eb1,True,1.0,1.0,0.5538245213428211,1.0,1.0,1.0,0.8140935505595088
173,b628faa4178d5eaf,True,1.0,1.0,0.678065275764746,1.0,1.0,1.0,0.8658605315686442
174,115d3d7bdadf52f8,True,1.0,1.0,0.7907243918586765,1.0,1.0,1.0,0.9128018299411153
175,5102468ad3745c60,True,1.0,1.0,0.7181734106686143,1.0,1.0,1.0,0.882572254445256
176,06eaba80b0bf50f0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,4fbca0f4292355cb,True,1.0,1.0,0.7129541724619498,1.0,1.0,1.0,0.8803975718591458
178,52761f4f68355373,True,1.0,1.0,0.7186382025905779,1.0,1.0,1.0,0.8827659177460742
179,88904a762b5f5793,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,5ca0bd6bc8e258c9,True,1.0,1.0,0.5697131380404482,1.0,1.0,1.0,0.8207138075168534
181,a151ed0de3f35bf5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,71e87d45fe895277,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,b13f0b445e605951,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,0e016d945ce25090,True,1.0,1.0,0.7967825627062225,1.0,1.0,1.0,0.9153260677942594
185,69ad18166f085da8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,d258d4d9b2235df6,True,1.0,1.0,0.6807308233334631,1.0,1.0,1.0,0.8669711763889429
187,c5a2a467d5e25058,True,1.0,1.0,0.9623231705617419,1.0,1.0,1.0,0.9843013210673925
188,26a78d23b1075252,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,49bd1e2dd88457e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,1b4499d988b052ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191,5982df20d90a59cc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,5795e118157f528f,True,1.0,1.0,0.5923146760997633,1.0,1.0,1.0,0.830131115041568
193,7fc551e4e0375d00,True,1.0,1.0,0.8425018323572684,1.0,1.0,1.0,0.9343757634821951
194,a1adc0fae78f5a3f,True,1.0,1.0,0.8881113060732498,1.0,1.0,1.0,0.9533797108638541
195,029585f0509d52b0,True,1.0,1.0,0.8517855104668889,1.0,1.0,1.0,0.938243962694537
196,a61ba5902ded5c56,True,1.0,1.0,0.823302283172764,1.0,1.0,1.0,0.9263759513219849
197,126fd1a0d1675f57,True,1.0,1.0,0.7456731101195859,1.0,1.0,1.0,0.8940304625498275
198,fe469d42385259e2,True,1.0,1.0,0.9350815078515022,1.0,1.0,1.0,0.9729506282714593
199,ae46065dc9ce55b1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,bb74197177cb51b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,9edf148b1ed05a22,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202,0f536eebc58d5ff4,True,1.0,1.0,0.8170772099354184,1.0,1.0,1.0,0.9237821708064243
203,d3193f2f5983500f,True,1.0,1.0,0.7655042141473953,1.0,1.0,1.0,0.9022934225614146
204,84204f2655e4500b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,0c136e28e54f58b6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206,4db50b60ca1f57f1,True,1.0,1.0,0.875651482813069,1.0,1.0,1.0,0.9481881178387788
207,27c1c1822dc75f7b,True,1.0,1.0,0.7496735093658216,1.0,1.0,1.0,0.8956972955690924
208,c543bad7f8ff5eae,True,1.0,1.0,0.7134966760803534,1.0,1.0,1.0,0.8806236150334806
209,fda0145d54065b7c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210,29c9d694a2a15357,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,bd3e71c7666156ee,True,1.0,1.0,0.6779868943345252,1.0,1.0,1.0,0.8658278726393855
212,f47f7733a11d51a1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213,0b4dfcb47cb85e89,True,1.0,1.0,0.8265409689906842,1.0,1.0,1.0,0.9277254037461184
214,cf50ffa22c81555d,True,1.0,1.0,0.8139529015145185,1.0,1.0,1.0,0.9224803756310495
215,771c4e378bef58e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216,3ec3d2ab34f756e6,True,1.0,1.0,0.7312622046250984,1.0,1.0,1.0,0.888025918593791
217,d0d94d5dca655084,True,1.0,1.0,0.8634039737958699,1.0,1.0,1.0,0.9430849890816124
218,9284ea4dbd0c52ff,True,1.0,1.0,0.8078251402345611,1.0,1.0,1.0,0.9199271417644005
219,a19dd8ff9c4e5fc7,True,1.0,1.0,0.9061708574353462,1.0,1.0,1.0,0.9609045239313941
220,36899d67473c5c91,True,1.0,1.0,0.6972300669046548,1.0,1.0,1.0,0.8738458612102727
221,dd6549a070e25b02,True,1.0,1.0,0.8608688732755502,1.0,1.0,1.0,0.942028697198146
222,79ea7fb311c4574a,True,1.0,1.0,0.8461200079613206,1.0,1.0,1.0,0.9358833366505502
223,bf204ae0ffed51d2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,f15b26c87a0e557d,True,1.0,1.0,0.824766357614606,1.0,1.0,1.0,0.9269859823394192
225,282855be37635ecc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,e61adc75d7da50c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,9f3b77fe8cd3541c,True,1.0,1.0,0.8812059860010335,1.0,1.0,1.0,0.9505024941670973
228,fa7f471f19aa5806,True,1.0,1.0,0.8979273754410788,1.0,1.0,1.0,0.9574697397671161
229,443099f672655d56,True,1.0,1.0,0.8753403347196262,1.0,1.0,1.0,0.9480584727998442
230,1623cbaee7295b13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,a572d70690f75ad4,True,1.0,1.0,0.8299603942637591,1.0,1.0,1.0,0.9291501642765662
232,b24575ef9d575fb4,True,1.0,1.0,0.8167793166989562,1.0,1.0,1.0,0.923658048624565
233,75ffe77189e95d43,True,1.0,1.0,0.7131712053126031,1.0,1.0,1.0,0.8804880022135846
234,63768cbe8b2d5c65,True,1.0,1.0,0.550959835156372,1.0,1.0,1.0,0.812899931315155
235,ab51ce190cca5673,True,1.0,1.0,0.7755580871509721,1.0,1.0,1.0,0.9064825363129051
236,291ac232cc94582a,True,1.0,1.0,0.8664621663078105,1.0,1.0,1.0,0.9443592359615877
237,c440ceb9353f50b6,True,1.0,1.0,0.7432065383876243,1.0,1.0,1.0,0.8930027243281767
238,5655270788dc5fa3,True,1.0,1.0,0.7376451725196002,1.0,1.0,1.0,0.8906854885498334
239,9334f5a33c07587a,True,1.0,1.0,0.7407667641413689,1.0,1.0,1.0,0.8919861517255704
240,d89c9a87852151d1,True,1.0,1.0,0.6927671559998897,1.0,1.0,1.0,0.8719863149999542
241,1ce780e012fc5d23,True,1.0,1.0,0.593842207973496,1.0,1.0,1.0,0.8307675866556233
242,d6fc32608ecc581c,True,1.0,1.0,0.7849841112559283,1.0,1.0,1.0,0.9104100463566368
243,489facb8ac705f4a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244,d861e8c8589e5433,True,1.0,1.0,0.6492349754885969,1.0,1.0,1.0,0.853847906453582
245,5ca8a2941e3f56c2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,c74dd20cc31755b0,True,1.0,1.0,0.9174113004341294,1.0,1.0,1.0,0.9655880418475539
247,58e19769184c5f43,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,c5099436d08c5e1f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,b5674c9c6c735d57,True,1.0,1.0,0.9156923245553618,1.0,1.0,1.0,0.9648718018980674
250,608c6909618b5642,True,1.0,1.0,0.7406748339223606,1.0,1.0,1.0,0.8919478474676502
251,8d8f238bb7315004,True,1.0,1.0,0.6492126981504778,1.0,1.0,1.0,0.8538386242293657
252,8bdf510cc78751f1,True,1.0,1.0,0.5842213517814656,1.0,1.0,1.0,0.8267588965756106
253,14d36ea6b2d858a0,True,1.0,1.0,0.5311565723883864,1.0,1.0,1.0,0.8046485718284945
254,6ea317e632e850f5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,cd008a1ed571512f,True,1.0,1.0,0.8205638077134035,1.0,1.0,1.0,0.9252349198805847
256,447650d1d57c58b7,True,1.0,1.0,0.7949978573373568,1.0,1.0,1.0,0.9145824405572321
257,669b4ffc8b8a5f21,True,1.0,1.0,0.8511962908256259,1.0,1.0,1.0,0.9379984545106774
258,facbbc93a1925184,True,1.0,1.0,0.7493100968215548,1.0,1.0,1.0,0.8955458736756478
259,5f09264f730f5366,True,1.0,1.0,0.8390283557371522,1.0,1.0,1.0,0.9329284815571467
260,b9013028b5d45eee,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,5a7633ce22365440,True,1.0,1.0,0.7210784132268871,1.0,1.0,1.0,0.8837826721778695
262,69ce68dff3ff566d,True,1.0,1.0,0.5926333808541937,1.0,1.0,1.0,0.8302639086892474
263,02d9591fc6de53c8,True,1.0,1.0,0.8853863739616504,1.0,1.0,1.0,0.952244322484021
264,2189449ddbf65bff,True,1.0,1.0,0.8671247349842549,1.0,1.0,1.0,0.9446353062434395
265,655c3f17ee2d5683,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
266,c4f21fef5b86535b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267,3d86e3fc3499578f,True,1.0,1.0,0.6021048953069545,1.0,1.0,1.0,0.8342103730445644
268,29b1f4b4868f59e3,True,1.0,1.0,0.9141823137280283,1.0,1.0,1.0,0.9642426307200118
269,c2072dd6a3f85da0,True,1.0,1.0,0.5586391679169802,1.0,1.0,1.0,0.8160996532987417
270,354e4afad1eb56c2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,769b9c472f935b0c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,cbe3a6c80bfb5327,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,dafc83b1558053e9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,4cc916aa782854a6,True,1.0,1.0,0.847988104644032,1.0,1.0,1.0,0.9366617102683467
275,1a0f27ced7e056f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276,14b839d065b358d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
