,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
42,0012a35a78a151b5,True,1.0,1.0,0.7311394800810133,1.0,1.0,1.0,0.8879747833670889
43,018ba0bc5f145074,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
44,007845701f635565,True,1.0,1.0,0.8196656442051767,1.0,1.0,1.0,0.9248606850854904
45,00abc794f8ce5195,True,1.0,1.0,0.8450814631191497,1.0,1.0,1.0,0.9354506096329791
46,001b34b45b2f50e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,015593741e7050f7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
48,02328c7410405c5a,True,1.0,1.0,0.9488911588157407,0.0,1.0,1.0,0.5620379828398919
49,00b838c358175255,True,1.0,1.0,0.8340356784144946,1.0,1.0,1.0,0.9308481993393727
50,00f925ab5406520f,True,1.0,1.0,0.7790863018884021,1.0,1.0,1.0,0.9079526257868342
51,0114734fd69b598e,True,1.0,1.0,0.4326531164941659,1.0,1.0,1.0,0.7636054652059024
52,03388b830f975734,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
53,02799c5e8bf35595,True,1.0,1.0,0.7589464424424189,1.0,1.0,1.0,0.8995610176843413
54,0057ce5b81c35a81,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,011376b151f2526c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,000926dda92d592d,True,1.0,1.0,0.8695413319209037,1.0,1.0,1.0,0.9456422216337099
57,01518f6335d75c16,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
58,00ddbc829ecb563e,True,1.0,1.0,0.9972374461452711,1.0,1.0,1.0,0.9988489358938629
59,038c0a3e665c51d2,True,1.0,1.0,0.7941946127545032,1.0,1.0,1.0,0.9142477553143763
60,03143ef8f2f65a2f,True,1.0,1.0,0.028561007543562448,1.0,1.0,1.0,0.595233753143151
61,03c0cf33d2105598,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,02c896df120754ba,True,1.0,1.0,0.33162915613449434,1.0,1.0,1.0,0.7215121483893726
63,01fea9c4f9f45634,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
64,0045af58281456a0,True,1.0,1.0,0.7304283149792112,1.0,1.0,1.0,0.8876784645746714
65,0192c3bca9ca5c67,True,1.0,1.0,0.9911577347294988,1.0,1.0,1.0,0.9963157228039577
66,02325da26296565c,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
67,01052f67ec24538c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
68,03c50783a77551a2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
69,0116de776d6b5d1b,True,1.0,1.0,0.002761068605001943,1.0,1.0,1.0,0.5844837785854174
70,02145ce72fd95a85,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,0367791336c3533e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
72,026e7b1e0e335625,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,03ad57c205da56f2,True,1.0,1.0,0.599867750445735,1.0,1.0,1.0,0.8332782293523896
74,00f49d71f0eb507b,True,1.0,1.0,0.0028124826115958766,1.0,1.0,1.0,0.584505201088165
75,019b86fe2e215b6e,True,1.0,1.0,0.9605752944838063,1.0,1.0,1.0,0.9835730393682526
76,024fd1e792395805,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
77,03af0c992a5a5ffc,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
78,02902d180b405100,True,1.0,1.0,0.8045478282912225,1.0,1.0,1.0,0.9185615951213427
79,0393e11b085a5cc2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,01d061d9a66451ea,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
81,002e450c6cba5895,True,1.0,1.0,0.8717982490396077,1.0,1.0,1.0,0.9465826037665032
82,037698dae8d65558,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,035db9ac34715b07,True,1.0,1.0,0.8734688220339112,1.0,1.0,1.0,0.9472786758474631
84,015011d2b73158b7,True,1.0,1.0,0.8478079031162974,1.0,1.0,1.0,0.9365866262984572
85,038e954a77a95537,True,1.0,1.0,0.8459665431068943,1.0,1.0,1.0,0.9358193929612059
86,00c6aecefec9576c,True,1.0,1.0,0.912942900949818,1.0,1.0,1.0,0.9637262087290909
87,02e3e6d3ecfc5240,True,1.0,1.0,0.4982169610784536,1.0,1.0,1.0,0.790923733782689
88,00eb3a4e0f8052e9,True,1.0,1.0,0.723752824590922,1.0,1.0,1.0,0.8848970102462176
89,026ee9bc920b5180,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
90,03b33d7830ba522b,True,1.0,1.0,0.7392947422365007,1.0,1.0,1.0,0.8913728092652087
91,0122ce98b2735558,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
92,008144fe47ac5f74,True,1.0,1.0,0.6536003508993704,1.0,1.0,1.0,0.8556668128747377
93,01d53ccf583c5a49,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
94,00685a5276625b57,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
95,0088dd94bbb85394,True,1.0,1.0,0.7569155633065391,1.0,1.0,1.0,0.8987148180443914
96,02015675e4585611,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
97,0324b2d1ca2e5b6e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,01e3dbb4fbcd5781,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
99,01ace31ecf365cbb,True,1.0,1.0,0.7283458056870524,1.0,1.0,1.0,0.886810752369605
100,00c893a01244562c,True,1.0,1.0,0.3803217124354818,1.0,1.0,1.0,0.741800713514784
101,0027db600afe56ca,True,1.0,1.0,0.06250229487079648,1.0,1.0,1.0,0.6093759561961652
102,0165d0814e905c1c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,01226863089b5e1d,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
104,03817943eb905452,True,1.0,1.0,0.9477055393055047,1.0,1.0,0.0,0.9782106413772936
105,0185fc1c73c759a7,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
106,03503ef42eeb5573,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
107,02d9591fc6de53c8,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
108,000d6961709c5904,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
109,013456829c0050ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,019667e138b95ff0,True,1.0,1.0,0.6620551360896838,1.0,1.0,1.0,0.8591896400373683
111,02c8da231eb15ed2,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0
112,0202782270ab5a62,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
113,03269d4ad9e45809,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
114,0370ac4af44a5bfc,True,1.0,1.0,0.49904592648163376,1.0,1.0,1.0,0.791269136034014
115,0363f17229aa5b57,True,1.0,1.0,0.7495118861736922,1.0,1.0,1.0,0.8956299525723718
116,0386351e2a11529e,True,1.0,1.0,0.8109647267320735,1.0,1.0,1.0,0.9212353028050306
117,02e3c13aa3975b02,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
118,01c019a7360f5445,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
119,022cc20c8dd45bc5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
120,013fbdcd9db35b43,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,002672a228395a16,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,0092e40a13ea52f4,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
123,028d10ed5c105755,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,0033fc4b187a5f1f,True,1.0,1.0,0.8419711420211407,1.0,1.0,1.0,0.9341546425088086
125,00fcad6d092c5e8e,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,01876d7aa6f55554,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
127,005f87dd980253a5,True,1.0,1.0,0.32260390427072005,1.0,1.0,1.0,0.7177516267794667
128,012dc5d8043555ef,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,016d8cf09d875f57,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
130,008d6e3394a65c1f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,0221ed2a1c495f23,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
132,01d3726e5bc2576b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,00b2afbb751b59c6,True,1.0,1.0,0.8385276756850735,1.0,1.0,1.0,0.9327198648687807
134,022de8051c3f5b83,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135,00016f8b45c25a1d,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
136,0038810163a05e09,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0
137,02e8fd3cc3c3556f,True,1.0,1.0,0.7378274073489195,0.0,1.0,1.0,0.4740947530620498
138,013d05a439b95210,True,1.0,1.0,1.0,0.0,1.0,0.5,0.5833333333333334
139,03aa8a0576a25b63,True,1.0,1.0,0.5902055276509319,1.0,1.0,0.5,0.8292523031878883
140,017514eaeeef5716,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,02f1ad081f41550e,True,1.0,1.0,0.8716292901471255,1.0,1.0,0.5,0.946512204227969
142,020ba7462c6f52b3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,0093ff0188ea5b90,True,1.0,1.0,0.9264940719757409,1.0,1.0,1.0,0.969372529989892
144,0059b8e52a3f55e8,True,1.0,1.0,0.6187127095506784,1.0,1.0,1.0,0.8411302956461159
145,0372bb63e704555a,True,1.0,1.0,0.8798300074418918,1.0,1.0,1.0,0.9499291697674549
146,005fcf3e9a125706,True,1.0,1.0,0.6423853972056118,1.0,1.0,1.0,0.8509939155023383
147,0179d579d30e588c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,039cc112267b5d97,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
149,026e84581e0f5044,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
150,0334cae9f1ef56ae,True,1.0,1.0,0.04175653685342379,1.0,1.0,1.0,0.6007318903555933
151,0156027594b85857,True,1.0,1.0,0.831411323215855,1.0,1.0,1.0,0.9297547180066061
152,003ead1914c051d7,True,1.0,1.0,0.9237600961751198,1.0,1.0,1.0,0.9682333734062999
153,001d444661b45635,True,1.0,1.0,0.822479331138489,1.0,1.0,1.0,0.926033054641037
154,000bf168dd5159af,True,1.0,1.0,0.6817438216687415,1.0,1.0,1.0,0.8673932590286423
155,002a52b0ed5650da,True,1.0,1.0,0.7492667367931883,1.0,1.0,1.0,0.8955278069971618
156,017e89f6f6a85d79,True,1.0,1.0,0.9234657377550789,1.0,1.0,1.0,0.9681107240646162
157,01c4dab17c975e13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,00f20c2762515d09,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
159,02bfb6340c185b97,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
160,038948dd9db85d2a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,0317b218061b5c4d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,01ff2ecc002851a1,True,1.0,1.0,0.42388707558418365,1.0,1.0,1.0,0.7599529481600765
163,02c173ffafdd5be5,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
164,03ca1900f09b5d20,True,1.0,1.0,0.7132571006406974,1.0,1.0,1.0,0.8805237919336238
165,00c489998dd4555c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,0182731334355e48,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
167,0278f1a2ae3b5ae5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
168,00185dab0ba153b9,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
169,0145102e6c2f5803,True,1.0,1.0,0.8447157123431287,1.0,1.0,1.0,0.9352982134763037
170,01b78ea52da8595a,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0
171,012432bd62b85f80,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
172,03a97a30526b5c14,True,1.0,1.0,0.7020970096030116,1.0,1.0,1.0,0.8758737540012548
173,02e1537a43d55ab2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,00a757f8d4e45f8c,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0
175,01e4bff700f15523,True,1.0,1.0,0.7296827047946759,1.0,1.0,1.0,0.8873677936644483
176,008844070af456e3,True,1.0,1.0,0.4009600831147653,1.0,1.0,1.0,0.7504000346311521
177,01e6276eff385ea8,True,1.0,1.0,0.669655165805094,1.0,1.0,0.5,0.8623563190854558
178,008b419a63b75917,True,1.0,1.0,0.9463189520903523,0.0,1.0,1.0,0.5609662300376468
179,00137a5ce92d591c,True,1.0,1.0,0.5311988676864753,1.0,1.0,1.0,0.8046661948693647
180,03c2e332abb25034,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,03986e48fa5e5f90,True,1.0,1.0,0.8078291955562049,1.0,1.0,1.0,0.9199288314817521
182,024d89a3e1e752dc,True,1.0,1.0,0.7938557424832079,1.0,1.0,1.0,0.9141065593680033
183,024d012881be5995,True,1.0,1.0,0.5787051663811034,1.0,1.0,1.0,0.8244604859921264
184,02cc0007d6755abc,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0
185,02ff5ce64ad75584,True,1.0,1.0,0.7590843088103411,1.0,1.0,1.0,0.8996184620043088
186,0027991369e05ab2,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0
187,01167513b5b55ca1,True,1.0,1.0,0.15474815208352424,1.0,1.0,1.0,0.6478117300348017
188,01b9125ad835592f,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0
189,01f3a4a21dc2582f,True,1.0,1.0,0.5131608882320201,1.0,1.0,0.5,0.797150370096675
190,039e37993d565b25,True,1.0,1.0,0.9782919826439286,1.0,1.0,1.0,0.9909549927683036
191,008d66a74c275479,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,02f75336f9f55e4f,True,1.0,1.0,0.8606010831138307,1.0,1.0,0.5,0.941917117964096
193,029a9572e05a5914,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0
194,026bb114391d5b81,True,1.0,1.0,0.9113030480523782,1.0,1.0,1.0,0.963042936688491
195,020dee65dab453bb,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
196,037b976caae85af5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
197,0004474e9e3f5470,True,0.5,1.0,0.3182131373822551,0.0,1.0,1.0,0.14962773695463646
198,0225c61734025867,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
199,01314f10793f5ad7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,average,True,0.8875,0.745,0.5120501050418037,0.815,1.0,0.8825,0.579689405082645
