,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
59,0d70fefa06711301c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.576653999733161,1.0,1.0,1.0,1.0,0.8677043749166128
60,ceeb361872a012bd7,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.9281219416174796,0.0,0.0,1.0,0.0,0.0
61,bc730296c22859127,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.26373560720231476,1.0,1.0,1.0,1.0,0.7699173772507233
62,6c5bcf6f99698fac4,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.4584710435657073,1.0,1.0,1.0,1.0,0.0
63,dd01f78238cd88b26,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2900620498386309,1.0,1.0,1.0,1.0,0.7781443905745722
64,fc8bd325b3da03b85,True,,,,,,,,,,1.0,1.0,0.0,1.0,0.9470800150282637,1.0,0.0,1.0,1.0,0.0
65,e03e2999009dbd343,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.10565176920877774,1.0,0.0,1.0,1.0,0.595516177877743
66,f5d454a22e5731c5a,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6061313718960005,1.0,1.0,1.0,1.0,0.0
67,2bb929aa7298012be,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
68,beae653519f0232e7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15089937170735962,1.0,0.0,1.0,1.0,0.6096560536585499
69,f0ec163fc911ff8bb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.057372922845376984,1.0,1.0,1.0,0.0,0.5804290383891804
70,b5d11a125c8146f58,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.42943168009970734,1.0,0.0,1.0,1.0,0.6966974000311585
71,9f903173a7777cf35,True,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
72,91e2e5e740db004ce,True,,,,,,,,,,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
73,35fc09471c163fd84,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.013100851752377062,1.0,1.0,1.0,1.0,0.6915940161726178
74,2a8ffeaa7391e73c7,True,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
75,8d71beefa48cb91fb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8692641374713302,0.0,1.0,1.0,1.0,0.6466450429597908
76,dd091b9e715ca6370,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13225999560153093,1.0,1.0,1.0,1.0,0.7288312486254784
77,5922fad17f2f5e59f,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
78,5065468cd60f1bc00,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.144316249647714,1.0,1.0,1.0,1.0,0.7325988280149106
79,c807c2486a7897e81,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.3360471939545731,0.0,1.0,1.0,1.0,0.0
80,07a36d3f2100bc352,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
81,6c0405cd5c40c15ab,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
82,78fdd992fa8acb334,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
83,ad027cf65e5484130,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.40312026145930224,1.0,1.0,1.0,1.0,0.0
84,18087593f1147e61f,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.9265152033863825,1.0,1.0,1.0,1.0,0.0
85,43eb9502a0d70fcea,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.004107595668670512,1.0,1.0,1.0,1.0,0.6887836236464595
86,fad1ad3bce41df4d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.19889734337693638,1.0,0.0,1.0,1.0,0.6246554198052926
87,ea96a137518d58ac9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9661084863224605,1.0,1.0,1.0,1.0,0.9894089019757689
88,1a6ba40b74f9b51e5,True,,,,,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
89,15755cd0249f8223a,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
90,07d57ac58a266170f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1753999226551059,1.0,0.0,1.0,1.0,0.6173124758297206
91,142f665559387e2c2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4375
92,00caf7c273c7d5065,True,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
93,0225e9a16d781eb96,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
94,beee26fb5719cdfcb,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
95,ab74a4ee392eb4ffc,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.47961186823863666,1.0,0.0,1.0,1.0,0.0
96,7098c40dee5929017,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
97,27d64cbd86e07452b,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
98,eedb6f9d589e745c8,True,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
99,e147b31afd8a5c390,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
100,62631b017ceec5a18,True,,,,,,,,,,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
101,44a5937b14cec415b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.768383149436695,1.0,0.0,1.0,1.0,0.8026197341989671
102,dc92f82e6715ac493,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
103,f2b84517dc455c03f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5561616646324691,1.0,1.0,1.0,1.0,0.8613005201976466
104,d9bbca7a0907304f1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2571641823637385,1.0,0.0,1.0,1.0,0.6428638069886683
105,956f2e4043c1b8f4d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.451926752087184,1.0,1.0,1.0,1.0,0.828727110027245
106,2e822d476fd14739c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4493075854825716,1.0,1.0,1.0,1.0,0.8279086204633036
107,34e7a39f33ba4f108,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,6808c5efa6976fe37,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.24611003485523333,1.0,0.0,1.0,0.0,0.5144093858922605
109,5c8283705c1e44a16,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0
110,3042cb349e2487756,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0498546396545004,1.0,1.0,1.0,1.0,0.7030795748920313
111,51d3d62e78d712283,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
112,32888a8d5ffa4cfa6,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
113,a52a1bf87700c06b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
114,c481b1ded8232fa61,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.03822990698234012,1.0,1.0,1.0,1.0,0.6994468459319814
115,e64bbff1f3e0c30be,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2265291367778055,1.0,0.0,1.0,1.0,0.6332903552430642
116,51bb4445380dac75e,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.41285628139857683,1.0,0.0,1.0,0.0,0.0
117,7516958eab299d94d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21111778420515853,1.0,1.0,1.0,1.0,0.753474307564112
118,8d59e8ecb60e11b5b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22748596616882846,1.0,0.0,1.0,1.0,0.6335893644277589
119,32f2437326c9e81b2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
120,6cca874fda7a3507a,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
121,4d115c250e5dc02b1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
122,dedf2ffe66804a16a,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.460123997190814,1.0,1.0,1.0,1.0,0.0
123,3d0fbd6a6fbde5f86,True,,,,,,,,,,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
124,ba9155b84dc322eac,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.6342904196838086,1.0,0.0,1.0,1.0,0.0
125,eaa70df977f0ed637,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
126,b3c7672d677c644c7,True,,,,,,,,,,0.0,1.0,0.5,1.0,0.39062140847187043,0.0,0.0,1.0,1.0,0.0
127,a0dee764f3cd352e8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9534244598572528,1.0,1.0,1.0,1.0,0.9854451437053915
128,10933ac8239bd6fbb,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.44258534977384223,1.0,1.0,1.0,1.0,0.0
129,23b5ec16bb6ad0b92,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,4533792bbf9b2478b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5709950407059994,1.0,1.0,1.0,1.0,0.8659359502206248
131,c91d6633fc0516a81,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
132,5b733b329372ed8c8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22020157473684795,1.0,1.0,1.0,0.0,0.6313129921052649
133,e92394471671ed533,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05524707127074498,1.0,1.0,1.0,1.0,0.7047647097721078
134,c2e48998f58fcf229,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.29719209527574897,1.0,1.0,1.0,1.0,0.7803725297736716
135,be4d95422b6b6e212,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.34941009526820904,1.0,1.0,1.0,0.0,0.6716906547713153
136,042bf7d6a0f98a104,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5625
137,2048a65fec13c23d5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.20175303852024837,1.0,1.0,1.0,1.0,0.7505478245375776
138,583a61a4880467bf7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.24545503164867474,1.0,1.0,1.0,1.0,0.7642046973902108
139,e593c645d1fd3fdb9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7325684334085094,1.0,1.0,1.0,1.0,0.9164276354401593
140,e1f0dcd38a9ec2523,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
141,7b5998d0c96e5433a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
142,6f8794f5f301202d0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8568871268021092,1.0,1.0,1.0,1.0,0.9552772271256591
143,d5cbf126369d32fdf,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
144,e8a9486b49b69adbf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8777835353682355,1.0,1.0,1.0,1.0,0.9618073548025736
145,e9f1d3b368a8f7603,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.16819585140508694,1.0,0.0,1.0,1.0,0.6150612035640897
146,913e360242a39e667,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.34104965114584473,1.0,1.0,1.0,1.0,0.7940780159830765
147,fd0fe3e97024a208f,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
148,875f6c89666fde397,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7901359955322432,1.0,1.0,1.0,1.0,0.9344174986038261
149,fc3f449099625878e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22748596616882846,1.0,0.0,1.0,1.0,0.6335893644277589
150,32b8d38d96342e28b,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.3286856483924254,1.0,1.0,1.0,1.0,0.0
151,5f775bac151622950,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8935680582839717,1.0,1.0,1.0,1.0,0.9667400182137411
152,90dfc4788a349e60b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0686106038509423,1.0,1.0,1.0,0.0,0.5839408137034194
153,cd9aed75f054bccb5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.10447448240212412,1.0,0.0,1.0,0.0,0.47014827575066376
154,ebe3f434bfee258dc,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6911083796002647,1.0,1.0,1.0,1.0,0.9034713686250827
155,9d5c879308ff1f5b5,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.4861208191573514,1.0,0.0,1.0,0.0,0.0
156,4c03648ccf3301fe7,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
157,808e6b707f608e2a9,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
158,82e6ed49ff7af43fe,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.008093659349127084,1.0,1.0,1.0,1.0,0.6900292685466023
159,c64e0d6194293f51e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05391464924997234,1.0,1.0,1.0,1.0,0.7043483278906164
160,801d1b42c0409656b,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
161,fa8d78f84cd8b7f8c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8095478039260968,1.0,0.0,1.0,1.0,0.8154836887269052
162,71afcb9b1ac436e14,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.28294864672778,1.0,1.0,1.0,1.0,0.7759214521024312
163,754d33f5c0419048c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11114001115957177,1.0,1.0,1.0,1.0,0.7222312534873662
164,bc6888f8da8ee3d48,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0029721640523506115,1.0,1.0,1.0,1.0,0.6884288012663595
165,ac7a491ea6609fc90,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.43204142997267647,1.0,1.0,1.0,1.0,0.0
166,f9533c6195790b299,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
167,543679cd5973594a2,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.45516998603081493,1.0,0.0,1.0,1.0,0.0
168,960a0cd8fd6e4be22,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.4355249287477653,1.0,1.0,1.0,1.0,0.0
169,c47263e93d93b6838,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13169950152333143,1.0,1.0,1.0,1.0,0.728656094226041
170,e6aaf829acef158f6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.12113079376775547,1.0,1.0,1.0,0.0,0.6003533730524235
171,ad537f45665843f16,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.12372862988997065,1.0,1.0,1.0,1.0,0.7261651968406158
172,9e0949ca46f2a4a49,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.34513412102229263,1.0,1.0,1.0,1.0,0.7953544128194665
173,2251eed913b2fbe46,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.049433740187738204,1.0,1.0,1.0,1.0,0.7029480438086682
174,7c6eb3ebf2ec0a507,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
175,645751bf568658675,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.12894717572558995,1.0,0.0,1.0,1.0,0.6027959924142469
176,4a421aa61a3bbad1d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.9889890709667979,1.0,1.0,1.0,1.0,0.9965590846771244
177,c8a0832c8f737ce92,True,,,,,,,,,,1.0,0.0,0.0,1.0,0.8699911963516799,1.0,0.0,1.0,1.0,0.0
178,765fab253a51a77e4,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.5838730820047655,1.0,0.0,1.0,1.0,0.0
179,774a05df3c1512cac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.27900947776123497,1.0,1.0,1.0,1.0,0.7746904618003859
180,aaaeb97c15db0e2f6,True,,,,,,,,,,0.0,0.0,1.0,1.0,0.6818891965631263,0.0,1.0,1.0,0.0,0.0
181,5fcf415bcf1a37722,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
182,fedfbdfcf20092620,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.018145966247906126,1.0,0.0,1.0,1.0,0.5681706144524707
183,e774d1b87b07638c4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8824252914844855,1.0,1.0,1.0,1.0,0.9632579035889017
184,78e346fdbeb014770,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
185,80fbecd9f16630510,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7843730231983712,1.0,1.0,1.0,1.0,0.932616569749491
186,9600f9f6992618229,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21546659847554148,1.0,0.0,1.0,1.0,0.6298333120236067
187,bc9a77699f862350d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
188,8c7844d1d621c907b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7801216301285759,1.0,1.0,1.0,1.0,0.93128800941518
189,0cd9ea86052a0b8e1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5807643056160022,1.0,1.0,1.0,1.0,0.8689888455050007
