,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
23,9cb5545908502a26c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13222172275489064,1.0,1.0,1.0,0.0,0.6038192883609033
24,e0e4ca847f84568a3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13910958023764913,1.0,0.0,1.0,0.0,0.48097174382426533
25,2a46d49b6aa55f1ca,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2612750215023224,1.0,0.0,0.0,0.0,0.39414844421947576
26,ef08e59a9c882aea6,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
27,ba3f20b19ddb93cb1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4028822881813463,1.0,1.0,0.0,0.0,0.5634007150566707
28,8c19ef349d4fc37cb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.36090598225719556,1.0,1.0,0.0,0.0,0.5502831194553737
29,4855fc07a04961bfd,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30,646aa5cbfd5f84a9e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.23641324218363083,1.0,1.0,1.0,0.0,0.6363791381823847
31,a946e96acbe5186d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
32,bef503ff5929be3a8,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
33,50442ffec20a73824,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.12651610086622034,1.0,0.0,1.0,0.0,0.4770362815206939
34,13f7d51df20a8dc66,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3038483409456508,1.0,1.0,0.0,0.0,0.5324526065455158
35,c58481114df532967,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.300982441048021,1.0,1.0,1.0,1.0,0.7815570128275066
36,8f3bf4b1cb4be05f8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4835853470818714,1.0,1.0,0.0,0.0,0.5886204209630848
37,188fef8a871d3bb74,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
38,38d50c91468fbe6e5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.07245793837056128,1.0,0.0,1.0,1.0,0.5851431057408004
39,431df46346088a1de,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21685887686605726,1.0,0.0,1.0,0.0,0.5052683990206429
40,6d342222e4d9d2b2a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2902128444167822,1.0,1.0,1.0,0.0,0.6531915138802444
41,5913dfbc435fb100c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5678302054172506,1.0,1.0,0.0,0.0,0.6149469391928908
42,eb16cfaf356e80f1f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.27871346391461355,1.0,1.0,0.0,0.0,0.5245979574733167
43,57e7f219c88ab8fe0,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
44,8aea1806b6e406159,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.267931058182717,1.0,1.0,0.0,0.0,0.5212284556820991
45,4876fb179a00309b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.03432621342190766,1.0,1.0,1.0,1.0,0.6982269416943461
46,4a5ea5d6a2735531c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2775051116598848,1.0,0.0,0.0,0.0,0.399220347393714
47,73bd1fde4cf4bbd5a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
48,ae4f3518384257a07,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.09300922844021468,1.0,1.0,1.0,1.0,0.7165653838875671
49,c6f215cb7b0d88628,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
50,026597b466e481724,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1878800826217449,1.0,0.0,1.0,0.0,0.4962125258192953
51,6333f19e87ad08122,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.44270508508781165,1.0,1.0,0.0,0.0,0.5758453390899412
52,6c04df27e5264b20b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,3c8afefbaf08142c1,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.34311978857654324,1.0,0.0,0.0,0.0,0.0
54,ecefe6eb9d594a685,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2775051116598848,1.0,0.0,0.0,0.0,0.399220347393714
55,a31ca4af2bc4ff90a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4062354707432022,1.0,0.0,0.0,0.0,0.43944858460725067
56,e7ae2cd68d33a847e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21055095541958987,1.0,0.0,0.0,0.0,0.3782971735686218
57,bffe666f9175e93c1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13139513814136694,1.0,1.0,1.0,0.0,0.6035609806691772
58,c9c198442a1efdc10,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.2978618543190571,1.0,1.0,1.0,0.0,0.0
59,0d70fefa06711301c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.19694769147461608,1.0,1.0,1.0,0.0,0.6240461535858175
60,ceeb361872a012bd7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.23641324218363083,1.0,1.0,1.0,0.0,0.6363791381823847
61,bc730296c22859127,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11342913606451274,1.0,1.0,1.0,1.0,0.7229466050201603
62,6c5bcf6f99698fac4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.126346181586864,1.0,1.0,1.0,0.0,0.6019831817458949
63,dd01f78238cd88b26,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22488656881952163,1.0,1.0,1.0,0.0,0.6327770527561005
64,fc8bd325b3da03b85,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.26273526983463386,1.0,0.0,0.0,0.0,0.3946047718233231
65,e03e2999009dbd343,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11009059106909488,1.0,0.0,1.0,1.0,0.5969033097090921
66,f5d454a22e5731c5a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1887933570658432,1.0,1.0,1.0,0.0,0.621497924083076
67,2bb929aa7298012be,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
68,beae653519f0232e7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15279196708299775,1.0,0.0,1.0,1.0,0.6102474897134368
69,f0ec163fc911ff8bb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.057693718652465795,1.0,1.0,1.0,0.0,0.5805292870788956
70,b5d11a125c8146f58,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22219297172455355,1.0,0.0,1.0,0.0,0.506935303663923
71,9f903173a7777cf35,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.42361131225653675,1.0,1.0,0.0,0.0,0.5698785350801677
72,91e2e5e740db004ce,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.34715473497410504,1.0,0.0,0.0,0.0,0.42098585467940786
73,35fc09471c163fd84,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.019994861766473228,1.0,1.0,1.0,1.0,0.6937483943020228
74,2a8ffeaa7391e73c7,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.2978618543190571,1.0,1.0,1.0,0.0,0.0
75,8d71beefa48cb91fb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3283950279405786,1.0,1.0,0.0,0.0,0.5401234462314308
76,dd091b9e715ca6370,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.077386355599545,1.0,1.0,1.0,0.0,0.5866832361248577
77,5922fad17f2f5e59f,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
78,5065468cd60f1bc00,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.09318765867945412,1.0,1.0,1.0,0.0,0.5916211433373294
79,c807c2486a7897e81,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.2321686550061812,0.0,1.0,1.0,0.0,0.0
80,07a36d3f2100bc352,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
81,6c0405cd5c40c15ab,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
82,78fdd992fa8acb334,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5008387651096188,1.0,1.0,0.0,0.0,0.5940121140967558
83,ad027cf65e5484130,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.18450662207055468,1.0,1.0,1.0,0.0,0.6201583193970484
84,18087593f1147e61f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.18002732508763444,1.0,1.0,1.0,1.0,0.7437585390898858
85,43eb9502a0d70fcea,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.010513925761301139,1.0,1.0,1.0,1.0,0.6907856018004066
86,fad1ad3bce41df4d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.17612578601901693,1.0,0.0,1.0,1.0,0.6175393081309428
87,ea96a137518d58ac9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.43504153882164115,1.0,1.0,0.0,0.0,0.5734504808817629
88,1a6ba40b74f9b51e5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8315215478287461,1.0,0.0,0.0,0.0,0.5723504836964832
89,15755cd0249f8223a,True,,,,,,,,,,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
90,07d57ac58a266170f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15166197372084184,1.0,0.0,1.0,0.0,0.4848943667877631
91,142f665559387e2c2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4375
92,00caf7c273c7d5065,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.27871346391461355,1.0,1.0,0.0,0.0,0.5245979574733167
93,0225e9a16d781eb96,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5724419535212448,1.0,1.0,0.0,0.0,0.616388110475389
94,beee26fb5719cdfcb,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
95,ab74a4ee392eb4ffc,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.19415776929088124,1.0,0.0,1.0,0.0,0.0
96,7098c40dee5929017,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5249887572855572,1.0,1.0,0.0,0.0,0.6015589866517366
97,27d64cbd86e07452b,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
98,eedb6f9d589e745c8,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.5530118696756332,1.0,1.0,0.0,0.0,0.0
99,e147b31afd8a5c390,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
100,62631b017ceec5a18,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3321111141876531,1.0,0.0,0.0,0.0,0.4162847231836416
101,44a5937b14cec415b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2661989411212766,1.0,0.0,1.0,0.0,0.5206871691003989
102,dc92f82e6715ac493,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.460689138848755,1.0,0.0,1.0,0.0,0.581465355890236
103,f2b84517dc455c03f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4026255676379948,1.0,1.0,1.0,0.0,0.6883204898868733
104,d9bbca7a0907304f1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.17607975375006057,1.0,0.0,1.0,0.0,0.49252492304689394
105,956f2e4043c1b8f4d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.22013033602314205,1.0,0.0,1.0,0.0,0.5062907300072319
106,2e822d476fd14739c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.31086873521431246,1.0,1.0,1.0,0.0,0.6596464797544727
107,34e7a39f33ba4f108,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.503473153134403,1.0,1.0,1.0,0.0,0.7198353603545009
108,6808c5efa6976fe37,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.14160067318954178,1.0,0.0,1.0,1.0,0.6067502103717318
109,5c8283705c1e44a16,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.6088530929988625,0.0,1.0,0.0,0.0,0.0
110,3042cb349e2487756,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.006913272628799627,1.0,1.0,1.0,1.0,0.6896603976964999
111,51d3d62e78d712283,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.34607668277170267,1.0,0.0,0.0,0.0,0.4206489633661571
112,32888a8d5ffa4cfa6,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
113,a52a1bf87700c06b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
114,c481b1ded8232fa61,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.04843267456511429,1.0,1.0,1.0,1.0,0.7026352108015983
115,e64bbff1f3e0c30be,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2116843292189478,1.0,0.0,1.0,1.0,0.6286513528809212
116,51bb4445380dac75e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2002267353983977,1.0,0.0,1.0,0.0,0.5000708548119993
117,7516958eab299d94d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.14810528714633403,1.0,1.0,1.0,1.0,0.7337829022332294
118,8d59e8ecb60e11b5b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.028200639716189267,1.0,0.0,1.0,1.0,0.5713126999113092
119,32f2437326c9e81b2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
120,6cca874fda7a3507a,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
121,4d115c250e5dc02b1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
122,dedf2ffe66804a16a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.17503953403905145,1.0,1.0,1.0,0.0,0.6171998543872036
123,3d0fbd6a6fbde5f86,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
124,ba9155b84dc322eac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.20309888886227032,1.0,0.0,1.0,0.0,0.5009684027694594
125,eaa70df977f0ed637,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.29213528356755986,1.0,0.0,1.0,0.0,0.5287922761148625
126,b3c7672d677c644c7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.19262014605645647,1.0,1.0,1.0,0.0,0.6226937956426426
127,a0dee764f3cd352e8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.27070421678653106,1.0,1.0,0.0,0.0,0.522095067745791
128,10933ac8239bd6fbb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.16930595537886706,1.0,1.0,1.0,0.0,0.615408111055896
129,23b5ec16bb6ad0b92,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5664983344815936,1.0,1.0,1.0,0.0,0.739530729525498
130,4533792bbf9b2478b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.18955875108978548,1.0,1.0,1.0,0.0,0.621737109715558
131,c91d6633fc0516a81,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
132,5b733b329372ed8c8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1313328431901018,1.0,1.0,1.0,0.0,0.6035415134969069
133,e92394471671ed533,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0811128355618792,1.0,1.0,1.0,0.0,0.5878477611130872
134,c2e48998f58fcf229,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1562109551713965,1.0,1.0,1.0,0.0,0.6113159234910615
135,be4d95422b6b6e212,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1271826019216607,1.0,0.0,1.0,0.0,0.477244563100519
136,042bf7d6a0f98a104,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5625
137,2048a65fec13c23d5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1749149806185528,1.0,1.0,1.0,0.0,0.6171609314432978
138,583a61a4880467bf7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.16102216478325115,1.0,1.0,1.0,0.0,0.612819426494766
139,e593c645d1fd3fdb9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11187483477673482,1.0,1.0,1.0,0.0,0.5974608858677296
140,e1f0dcd38a9ec2523,True,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.3125
141,7b5998d0c96e5433a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
142,6f8794f5f301202d0,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3744688213296846,1.0,1.0,0.0,0.0,0.5545215066655265
143,d5cbf126369d32fdf,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
144,e8a9486b49b69adbf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4466781695190945,1.0,1.0,1.0,0.0,0.7020869279747171
145,e9f1d3b368a8f7603,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15941247916640627,1.0,0.0,1.0,0.0,0.48731639973950197
146,913e360242a39e667,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2340599306314002,1.0,1.0,1.0,0.0,0.6356437283223126
147,fd0fe3e97024a208f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.420963430613796,1.0,0.0,1.0,0.0,0.5690510720668113
148,875f6c89666fde397,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.46703164844418393,1.0,1.0,1.0,0.0,0.7084473901388075
149,fc3f449099625878e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.028200639716189267,1.0,0.0,1.0,1.0,0.5713126999113092
150,32b8d38d96342e28b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.08806617710956596,1.0,1.0,1.0,1.0,0.7150206803467394
151,5f775bac151622950,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.24659291776546982,1.0,1.0,0.0,0.0,0.5145602868017093
152,90dfc4788a349e60b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.07352642158162556,1.0,1.0,1.0,1.0,0.7104770067442581
153,cd9aed75f054bccb5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.10510576526792215,1.0,0.0,1.0,1.0,0.5953455516462256
154,ebe3f434bfee258dc,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4132252954472524,1.0,1.0,1.0,0.0,0.6916329048272664
155,9d5c879308ff1f5b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.20903636412785023,1.0,0.0,1.0,0.0,0.5028238637899531
156,4c03648ccf3301fe7,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
157,808e6b707f608e2a9,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
158,82e6ed49ff7af43fe,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.016553542863983004,1.0,1.0,1.0,1.0,0.6926729821449946
159,c64e0d6194293f51e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0801134523510466,1.0,1.0,1.0,0.0,0.5875354538597021
160,801d1b42c0409656b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5165063070141105,1.0,1.0,0.0,0.0,0.5989082209419095
161,fa8d78f84cd8b7f8c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.26918035268771423,1.0,0.0,1.0,0.0,0.5216188602149107
162,71afcb9b1ac436e14,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1710683641610517,1.0,0.0,1.0,0.0,0.49095886380032866
163,754d33f5c0419048c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0928695721378358,1.0,1.0,1.0,1.0,0.7165217412930737
164,bc6888f8da8ee3d48,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.010656717419789857,1.0,1.0,1.0,1.0,0.6908302241936843
165,ac7a491ea6609fc90,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1269191728142824,1.0,1.0,1.0,0.0,0.6021622415044632
166,f9533c6195790b299,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
167,543679cd5973594a2,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.19859083578959674,1.0,0.0,0.0,0.0,0.0
168,960a0cd8fd6e4be22,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.2445016910744368,1.0,1.0,1.0,0.0,0.0
169,c47263e93d93b6838,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.07267798638989373,1.0,1.0,1.0,0.0,0.5852118707468418
170,e6aaf829acef158f6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1199349534108176,1.0,1.0,1.0,0.0,0.5999796729408805
171,ad537f45665843f16,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11846709958098152,1.0,1.0,1.0,1.0,0.7245209686190568
172,9e0949ca46f2a4a49,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.28162543025688563,1.0,1.0,1.0,0.0,0.6505079469552768
173,2251eed913b2fbe46,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05686106718407297,1.0,1.0,1.0,1.0,0.7052690834950228
174,7c6eb3ebf2ec0a507,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
175,645751bf568658675,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13210973927797812,1.0,0.0,1.0,1.0,0.6037842935243681
176,4a421aa61a3bbad1d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2702234684653144,1.0,1.0,0.0,0.0,0.5219448338954107
177,c8a0832c8f737ce92,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2454504477017412,1.0,1.0,0.0,0.0,0.5142032649067941
178,765fab253a51a77e4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.20307421066229284,1.0,0.0,1.0,0.0,0.5009606908319665
179,774a05df3c1512cac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21203292978086608,1.0,0.0,1.0,0.0,0.5037602905565206
180,aaaeb97c15db0e2f6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.20121963704393736,1.0,1.0,0.0,0.0,0.5003811365762304
181,5fcf415bcf1a37722,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.625
182,fedfbdfcf20092620,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.02713804639195932,1.0,0.0,1.0,1.0,0.5709806394974872
183,e774d1b87b07638c4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3824523708565665,1.0,1.0,0.0,0.0,0.557016365892677
184,78e346fdbeb014770,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0033561197874024816,1.0,1.0,1.0,1.0,0.6885487874335633
