,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
23,9cb5545908502a26c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.12987299908548242,1.0,1.0,1.0,1.0,0.7280853122142132
24,e0e4ca847f84568a3,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2717792095833438,1.0,0.0,1.0,1.0,0.647431002994795
25,2a46d49b6aa55f1ca,True,,,,,,,,,,1.0,1.0,0.5,1.0,0.8507808559145319,1.0,0.0,1.0,0.0,0.3516845087366456
26,ef08e59a9c882aea6,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
27,ba3f20b19ddb93cb1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8120342087550495,1.0,1.0,1.0,0.0,0.816260690235953
28,8c19ef349d4fc37cb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7018385948861166,1.0,1.0,1.0,0.0,0.7818245609019114
29,4855fc07a04961bfd,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30,646aa5cbfd5f84a9e,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.932910886314277,0.0,0.0,1.0,0.0,0.0
31,a946e96acbe5186d9,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
32,bef503ff5929be3a8,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
33,50442ffec20a73824,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2204080245634635,1.0,0.0,1.0,1.0,0.6313775076760824
34,13f7d51df20a8dc66,True,,,,,,,,,,1.0,1.0,0.5,1.0,0.8151514800190376,1.0,0.0,1.0,0.0,0.34611741875297464
35,c58481114df532967,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.31411516057980865,1.0,1.0,1.0,1.0,0.7856609876811902
36,8f3bf4b1cb4be05f8,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
37,188fef8a871d3bb74,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
38,38d50c91468fbe6e5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.06383693291009963,1.0,0.0,1.0,1.0,0.5824490415344061
39,431df46346088a1de,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.29087466533859513,1.0,0.0,1.0,0.0,0.528398332918311
40,6d342222e4d9d2b2a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6379805305124393,1.0,1.0,1.0,0.0,0.7618689157851373
41,5913dfbc435fb100c,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
42,eb16cfaf356e80f1f,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,57e7f219c88ab8fe0,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
44,8aea1806b6e406159,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.6287530422485514,1.0,1.0,1.0,0.0,0.0
45,4876fb179a00309b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7727907695678845,1.0,1.0,1.0,0.0,0.8039971154899639
46,4a5ea5d6a2735531c,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.9113940202384171,1.0,0.0,1.0,1.0,0.0
47,73bd1fde4cf4bbd5a,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48,ae4f3518384257a07,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.09858111310339192,1.0,1.0,1.0,1.0,0.71830659784481
49,c6f215cb7b0d88628,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
50,026597b466e481724,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.258521978479559,1.0,0.0,1.0,1.0,0.6432881182748622
51,6333f19e87ad08122,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
52,6c04df27e5264b20b,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,3c8afefbaf08142c1,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
54,ecefe6eb9d594a685,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.9113940202384171,1.0,0.0,1.0,1.0,0.0
55,a31ca4af2bc4ff90a,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
56,e7ae2cd68d33a847e,True,,,,,,,,,,1.0,1.0,0.0,1.0,0.7235919960238169,1.0,0.0,1.0,1.0,0.0
57,bffe666f9175e93c1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13413637025217556,1.0,1.0,1.0,0.0,0.6044176157038048
58,c9c198442a1efdc10,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
59,0d70fefa06711301c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.45333083324795825,1.0,1.0,1.0,0.0,0.7041658853899869
60,ceeb361872a012bd7,True,,,,,,,,,,0.0,0.0,0.0,1.0,0.932910886314277,0.0,0.0,1.0,0.0,0.0
61,bc730296c22859127,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.16638481303425565,1.0,1.0,1.0,1.0,0.7394952540732049
62,6c5bcf6f99698fac4,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.41498000862622436,1.0,1.0,1.0,0.0,0.0
63,dd01f78238cd88b26,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3015359196385516,1.0,1.0,1.0,0.0,0.6567299748870474
64,fc8bd325b3da03b85,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8544333723730134,1.0,0.0,1.0,0.0,0.7045104288665667
65,e03e2999009dbd343,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1440471471691256,1.0,0.0,1.0,1.0,0.6075147334903517
66,f5d454a22e5731c5a,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6725620714196723,1.0,1.0,1.0,0.0,0.0
67,2bb929aa7298012be,True,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
68,beae653519f0232e7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.14846189947462007,1.0,0.0,1.0,1.0,0.6088943435858187
69,f0ec163fc911ff8bb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.052895159457509035,1.0,1.0,1.0,0.0,0.5790297373304716
70,b5d11a125c8146f58,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4592362485244713,1.0,0.0,1.0,0.0,0.5810113276638973
71,9f903173a7777cf35,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
72,91e2e5e740db004ce,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
73,35fc09471c163fd84,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.01754297645175143,1.0,1.0,1.0,0.0,0.5679821801411723
74,2a8ffeaa7391e73c7,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
75,8d71beefa48cb91fb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.807259587934366,1.0,1.0,1.0,0.0,0.8147686212294893
76,dd091b9e715ca6370,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05717587083238173,1.0,1.0,1.0,1.0,0.7053674596351193
77,5922fad17f2f5e59f,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
78,5065468cd60f1bc00,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1296162811447705,1.0,1.0,1.0,1.0,0.7280050878577408
79,c807c2486a7897e81,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.33512762582550193,0.0,1.0,1.0,0.0,0.35472738307046936
80,07a36d3f2100bc352,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
81,6c0405cd5c40c15ab,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
82,78fdd992fa8acb334,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
83,ad027cf65e5484130,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.3024162509218973,1.0,1.0,1.0,0.0,0.0
84,18087593f1147e61f,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.8912014988503926,1.0,1.0,1.0,0.0,0.0
85,43eb9502a0d70fcea,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.007131838287004118,1.0,1.0,1.0,1.0,0.6897286994646887
86,fad1ad3bce41df4d9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.18941567655650524,1.0,0.0,1.0,1.0,0.6216923989239078
87,ea96a137518d58ac9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7655134842241249,1.0,1.0,1.0,0.0,0.801722963820039
88,1a6ba40b74f9b51e5,True,,,,,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0
89,15755cd0249f8223a,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
90,07d57ac58a266170f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15555105825568283,1.0,0.0,1.0,0.0,0.48610970570490086
91,142f665559387e2c2,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4375
92,00caf7c273c7d5065,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,0225e9a16d781eb96,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
94,beee26fb5719cdfcb,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
95,ab74a4ee392eb4ffc,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.44416726958709024,1.0,0.0,1.0,0.0,0.0
96,7098c40dee5929017,True,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
97,27d64cbd86e07452b,True,,,,,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
98,eedb6f9d589e745c8,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
99,e147b31afd8a5c390,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
100,62631b017ceec5a18,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8311363320883155,1.0,0.0,1.0,0.0,0.6972301037775985
101,44a5937b14cec415b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5943174078937172,1.0,0.0,1.0,0.0,0.6232241899667866
102,dc92f82e6715ac493,True,,,,,,,,,,0.0,1.0,1.0,1.0,0.9099192931026043,0.0,0.0,1.0,0.0,0.0
103,f2b84517dc455c03f,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.43433210118093973,1.0,1.0,1.0,0.0,0.6982287816190437
104,d9bbca7a0907304f1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.29002886526534655,1.0,0.0,1.0,0.0,0.5281340203954208
105,956f2e4043c1b8f4d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4424185540832198,1.0,1.0,1.0,0.0,0.7007557981510062
106,2e822d476fd14739c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.48230575280967947,1.0,1.0,1.0,1.0,0.8382205477530249
107,34e7a39f33ba4f108,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
108,6808c5efa6976fe37,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2804016088669471,1.0,1.0,1.0,1.0,0.775125502770921
109,5c8283705c1e44a16,True,,,,,,,,,,0.0,0.0,1.0,1.0,0.9235698276573667,0.0,1.0,0.0,0.0,0.0
110,3042cb349e2487756,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
111,51d3d62e78d712283,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
112,32888a8d5ffa4cfa6,True,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
113,a52a1bf87700c06b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
114,c481b1ded8232fa61,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.04231079948644227,1.0,1.0,1.0,1.0,0.7007221248395132
115,e64bbff1f3e0c30be,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.21647717523375762,1.0,0.0,1.0,1.0,0.6301491172605492
116,51bb4445380dac75e,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.5129684391387657,1.0,0.0,1.0,0.0,0.0
117,7516958eab299d94d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.14937429425164991,1.0,1.0,1.0,1.0,0.7341794669536406
118,8d59e8ecb60e11b5b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.02357561258360729,1.0,0.0,1.0,1.0,0.5698673789323773
119,32f2437326c9e81b2,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
120,6cca874fda7a3507a,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
121,4d115c250e5dc02b1,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5625
122,dedf2ffe66804a16a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4609682834801221,1.0,1.0,1.0,0.0,0.7065525885875381
123,3d0fbd6a6fbde5f86,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
124,ba9155b84dc322eac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.55360134131101,1.0,0.0,1.0,0.0,0.6105004191596907
125,eaa70df977f0ed637,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
126,b3c7672d677c644c7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3683690069999941,1.0,1.0,1.0,0.0,0.6776153146874981
127,a0dee764f3cd352e8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8787308021553981,1.0,1.0,1.0,0.0,0.837103375673562
128,10933ac8239bd6fbb,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4323627439647596,1.0,1.0,1.0,0.0,0.6976133574889873
129,23b5ec16bb6ad0b92,True,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
130,4533792bbf9b2478b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.41740264293604773,1.0,1.0,1.0,0.0,0.6929383259175149
131,c91d6633fc0516a81,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
132,5b733b329372ed8c8,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.25236554606276934,1.0,1.0,1.0,0.0,0.6413642331446154
133,e92394471671ed533,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.06900068967881794,1.0,1.0,1.0,1.0,0.7090627155246306
134,c2e48998f58fcf229,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.23658630306907405,1.0,1.0,1.0,0.0,0.6364332197090856
135,be4d95422b6b6e212,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.4406980373720286,1.0,1.0,1.0,0.0,0.700218136678759
136,042bf7d6a0f98a104,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5625
137,2048a65fec13c23d5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.19976434713713812,1.0,1.0,1.0,0.0,0.6249263584803557
138,583a61a4880467bf7,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2151372442834829,1.0,1.0,1.0,0.0,0.6297303888385883
139,e593c645d1fd3fdb9,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6749761801772405,1.0,1.0,1.0,1.0,0.8984300563053876
140,e1f0dcd38a9ec2523,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
141,7b5998d0c96e5433a,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5625
142,6f8794f5f301202d0,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.7066615764851479,1.0,1.0,1.0,0.0,0.0
143,d5cbf126369d32fdf,True,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
144,e8a9486b49b69adbf,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7735247159471138,1.0,1.0,1.0,0.0,0.804226473733473
145,e9f1d3b368a8f7603,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.15528005140019008,1.0,0.0,1.0,1.0,0.6110250160625594
146,913e360242a39e667,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2582100965761358,1.0,1.0,1.0,0.0,0.6431906551800424
147,fd0fe3e97024a208f,True,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
148,875f6c89666fde397,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7239249561104599,1.0,1.0,1.0,0.0,0.7887265487845188
149,fc3f449099625878e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.02357561258360729,1.0,0.0,1.0,1.0,0.5698673789323773
150,32b8d38d96342e28b,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.4532669850779244,1.0,1.0,1.0,0.0,0.0
151,5f775bac151622950,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7917724070553974,1.0,1.0,1.0,0.0,0.8099288772048117
152,90dfc4788a349e60b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.08027744457612748,1.0,1.0,1.0,0.0,0.5875867014300398
153,cd9aed75f054bccb5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1248365281988998,1.0,0.0,1.0,1.0,0.6015114150621562
154,ebe3f434bfee258dc,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.713070901785269,1.0,1.0,1.0,0.0,0.7853346568078965
155,9d5c879308ff1f5b5,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.40365283669436897,1.0,0.0,1.0,0.0,0.5636415114669903
156,4c03648ccf3301fe7,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
157,808e6b707f608e2a9,True,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
158,82e6ed49ff7af43fe,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.011440220364776073,1.0,1.0,1.0,1.0,0.6910750688639925
159,c64e0d6194293f51e,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.06679406606751565,1.0,1.0,1.0,1.0,0.7083731456460987
160,801d1b42c0409656b,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
161,fa8d78f84cd8b7f8c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.617745064747193,1.0,0.0,1.0,0.0,0.6305453327334978
162,71afcb9b1ac436e14,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.3009671573895649,1.0,1.0,1.0,0.0,0.656552236684239
163,754d33f5c0419048c,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.09473266310340245,1.0,1.0,1.0,1.0,0.7171039572198132
164,bc6888f8da8ee3d48,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.004046695801202966,1.0,1.0,1.0,1.0,0.6887645924378759
165,ac7a491ea6609fc90,True,,,,,,,,,,1.0,0.0,0.5,1.0,0.6324140899362837,1.0,1.0,1.0,0.0,0.0
166,f9533c6195790b299,True,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
167,543679cd5973594a2,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.4654437730022838,1.0,0.0,1.0,0.0,0.0
168,960a0cd8fd6e4be22,True,,,,,,,,,,1.0,0.0,1.0,1.0,0.4106123121859262,1.0,0.0,1.0,0.0,0.0
169,c47263e93d93b6838,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.05611307065283724,1.0,1.0,1.0,1.0,0.7050353345790117
170,e6aaf829acef158f6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.1206556707784808,1.0,1.0,1.0,1.0,0.7252048971182752
171,ad537f45665843f16,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.11721936522165893,1.0,1.0,1.0,1.0,0.7241310516317684
172,9e0949ca46f2a4a49,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.37679269908417634,1.0,1.0,1.0,1.0,0.8052477184638052
173,2251eed913b2fbe46,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.04923366985191354,1.0,1.0,1.0,1.0,0.702885521828723
174,7c6eb3ebf2ec0a507,True,,,,,,,,,,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
175,645751bf568658675,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.13274318481581093,1.0,0.0,1.0,1.0,0.6039822452549409
176,4a421aa61a3bbad1d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.8868967706659767,1.0,0.0,1.0,0.0,0.7146552408331177
177,c8a0832c8f737ce92,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7817517006010918,1.0,1.0,1.0,0.0,0.8067974064378411
178,765fab253a51a77e4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5639082222763956,1.0,0.0,1.0,0.0,0.6137213194613736
179,774a05df3c1512cac,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2880635403420661,1.0,1.0,1.0,0.0,0.6525198563568957
180,aaaeb97c15db0e2f6,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.5826948310093674,1.0,1.0,1.0,0.0,0.7445921346904273
181,5fcf415bcf1a37722,True,,,,,,,,,,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0
182,fedfbdfcf20092620,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.022431477221497968,1.0,0.0,1.0,1.0,0.5695098366317182
183,e774d1b87b07638c4,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7377736361466226,1.0,1.0,1.0,0.0,0.7930542612958196
184,78e346fdbeb014770,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875
185,80fbecd9f16630510,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.6567854198415385,1.0,1.0,1.0,0.0,0.7677454437004808
186,9600f9f6992618229,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.2544349836190032,1.0,0.0,1.0,1.0,0.6420109323809384
187,bc9a77699f862350d,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.0032238798641754406,1.0,1.0,1.0,1.0,0.6885074624575549
188,8c7844d1d621c907b,True,,,,,,,,,,1.0,1.0,1.0,1.0,0.7159716956547052,1.0,1.0,1.0,0.0,0.7862411548920953
