ZZMTIME-1787012289ZZ
R|7650|26.8823|1400|41.836|2.637880563735962
R|7700|26.8616|1450|62.983|2.7227141857147217
R|7750|26.8432|1500|180.355|1.7463433742523193
R|7800|26.8278|1550|616.94|3.676652431488037
R|7850|26.8095|1600|1157.593|3.657698392868042
R|7900|26.7946|1650|857.208|3.713515281677246
R|7950|26.7828|1700|529.341|2.4392361640930176
R|8000|26.7692|1750|1104.958|3.5036563873291016
R|8050|26.7587|1800|1005.048|3.0685229301452637
R|8100|26.7467|1850|169.17|1.9655086994171143
R|8150|26.7335|1900|721.621|3.3652737140655518
R|8200|26.7232|1950|893.468|3.0322511196136475
R|8250|26.7127|2000|1155.767|3.5261318683624268
R|8300|26.7070|2050|658.43|2.3357479572296143
R|8350|26.6990|2100|436.261|2.576232671737671
R|8400|26.6924|2150|197.655|1.8408716917037964
R|8450|26.6868|2200|73.44|2.2341837882995605
R|8500|26.6792|2250|403.538|1.8712807893753052
R|8550|26.6743|2300|644.709|2.2330684661865234
R|8600|26.6660|2350|187.46|2.7045247554779053
R|8650|26.6605|2400|685.07|2.240067720413208
R|8700|26.6526|2450|507.209|2.157136917114258
R|8750|26.6468|2500|492.94|5.497590065002441
R|8800|26.6432|2550|196.776|2.0960874557495117
R|8850|26.6379|2600|501.859|2.8369698524475098
R|8900|26.6318|2650|446.657|2.3083248138427734
R|8950|26.6260|2700|169.013|2.3275179862976074
R|9000|26.6195|2750|723.49|3.309574604034424
R|9050|26.6164|2800|690.204|2.3508574962615967
R|9100|26.6106|2850|333.449|1.988885760307312
R|9150|26.6043|2900|362.815|2.0810201168060303
R|9200|26.5986|2950|197.111|1.8642629384994507
R|9250|26.5936|3000|319.187|1.7860902547836304
R|9300|26.5911|3050|566.469|1.6058050394058228
R|9350|26.5879|3100|645.246|2.0084331035614014
R|9400|26.5841|3150|717.299|3.5168089866638184
R|9450|26.5827|3200|584.353|2.025761604309082
R|9500|26.5823|3250|706.284|2.525601863861084
R|9550|26.5798|3300|654.617|1.9090805053710938
R|9600|26.5758|3350|651.075|3.4486100673675537
R|9650|26.5726|3400|721.356|3.182004928588867
R|9700|26.5702|3450|1018.395|3.432474374771118
R|9750|26.5677|3500|449.53|2.4032609462738037
R|9800|26.5655|3550|79.73|1.9554749727249146
R|9850|26.5630|3600|134.762|1.7052116394042969
R|9900|26.5597|3650|810.745|2.7687222957611084
R|9950|26.5566|3700|341.416|2.876950263977051
R|10000|26.5532|3750|454.446|2.1690285205841064
R|10050|26.5529|3800|619.368|3.3718838691711426
R|10100|26.5505|3850|928.315|3.1549737453460693
R|10150|26.5476|3900|1357.832|3.0226659774780273
R|10200|26.5459|3950|924.072|5.420955657958984
R|10250|26.5422|4000|843.407|2.4375345706939697
R|10300|26.5405|4050|379.685|2.497465133666992
R|10350|26.5383|4100|608.687|2.0091142654418945
R|10400|26.5358|4150|393.048|1.9284629821777344
R|10450|26.5330|4200|737.706|2.5671427249908447
R|10500|26.5301|4250|468.447|2.466541290283203
R|10550|26.5285|4300|613.298|2.2716476917266846
R|10600|26.5260|4350|605.381|2.806107997894287
R|10650|26.5244|4400|697.106|2.4635026454925537
R|10700|26.5220|4450|196.255|1.7277510166168213
R|10750|26.5199|4500|751.918|2.243946075439453
R|10800|26.5183|4550|660.535|2.6711082458496094
R|10850|26.5166|4600|950.139|2.3727762699127197
R|10900|26.5150|4650|283.947|1.5611236095428467
R|10950|26.5133|4700|596.323|2.0249836444854736
R|11000|26.5113|4750|869.677|3.664137601852417
R|11050|26.5109|4800|308.835|1.664359211921692
R|11100|26.5084|4850|961.85|2.52186918258667
R|11150|26.5061|4900|724.783|1.9813597202301025
R|11200|26.5046|4950|922.746|2.6205203533172607
R|11250|26.5026|5000|158.034|1.8640704154968262
R|11300|26.5021|5050|627.824|2.3127808570861816
R|11350|26.5008|5100|1103.677|3.1814522743225098
R|11400|26.4995|5150|226.937|2.4492011070251465
R|11450|26.4988|5200|281.201|1.6584893465042114
R|11500|26.4969|5250|759.716|2.569173574447632
R|11550|26.4961|5300|1366.698|3.673712968826294
R|11600|26.4944|5350|251.055|1.3964444398880005
R|11650|26.4923|5400|459.264|2.0330116748809814
R|11700|26.4911|5450|794.227|2.217785596847534
R|11750|26.4896|5500|1213.194|3.058051824569702
R|11800|26.4895|5550|507.257|2.154590368270874
R|11850|26.4882|5600|1014.287|2.648972511291504
R|11900|26.4874|5650|661.183|2.381598711013794
R|11950|26.4866|5700|81.96|2.1760876178741455
R|12000|26.4856|5750|435.079|2.5322751998901367
R|12050|26.4850|5800|555.847|3.6019539833068848
R|12100|26.4848|5850|754.955|2.1992263793945312
R|12150|26.4833|5900|490.32|1.990833044052124
R|12200|26.4816|5950|904.908|2.2671148777008057
R|12250|26.4806|6000|110.188|1.3347433805465698
R|12300|26.4797|6050|358.488|2.035409450531006
R|12350|26.4782|6100|426.313|1.805737853050232
R|12400|26.4768|6150|581.745|2.0774712562561035
R|12450|26.4759|6200|370.485|1.413399577140808
R|12500|26.4749|6250|519.801|1.4338700771331787
R|12550|26.4749|6300|114.398|2.1074085235595703
R|12600|26.4740|6350|1195.952|2.803586483001709
R|12650|26.4731|6400|653.449|2.363022804260254
R|12700|26.4733|6450|702.259|1.7413614988327026
R|12750|26.4735|6500|840.586|2.3085744380950928
R|12800|26.4742|6550|153.346|1.4788285493850708
R|12850|26.4745|6600|610.734|2.9776451587677
R|12900|26.4742|6650|511.784|2.037205457687378
R|12950|26.4748|6700|1013.83|3.5630223751068115
