,token,valid,no_at_fault_collisions_stage_one,drivable_area_compliance_stage_one,driving_direction_compliance_stage_one,traffic_light_compliance_stage_one,ego_progress_stage_one,time_to_collision_within_bound_stage_one,lane_keeping_stage_one,history_comfort_stage_one,two_frame_extended_comfort_stage_one,no_at_fault_collisions_stage_two,drivable_area_compliance_stage_two,driving_direction_compliance_stage_two,traffic_light_compliance_stage_two,ego_progress_stage_two,time_to_collision_within_bound_stage_two,lane_keeping_stage_two,history_comfort_stage_two,two_frame_extended_comfort_stage_two,score
39,082988f40658562c,True,1.0,1.0,1.0,1.0,0.39319901688977027,1.0,1.0,1.0,1.0,,,,,,,,,,0.8103746927780532
40,f56b0cc9c9d95421,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.875
41,3c34d5d03e8a5bdc,True,1.0,0.0,0.0,1.0,0.9634509671743954,0.0,1.0,1.0,0.0,,,,,,,,,,0.0
42,ac55c7f072c6528d,True,0.5,0.0,1.0,1.0,0.5829878185867674,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
43,3c542be991515ccd,True,1.0,1.0,0.5,1.0,0.8734668484124859,1.0,1.0,1.0,1.0,,,,,,,,,,0.48022919506445094
44,a8a34f54618050f6,True,1.0,0.0,0.5,1.0,0.8483968933120372,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
45,330166def5a35f4d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
46,ea31c764f6385f4a,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
47,bbb5018d017754d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
48,32e5d7e804c65214,True,1.0,1.0,1.0,1.0,0.5075544167464249,1.0,1.0,1.0,1.0,,,,,,,,,,0.8461107552332577
49,69baa41122b45e43,True,0.0,0.0,0.0,1.0,0.7178510513734547,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
50,b2abc819ebf45c11,True,1.0,1.0,1.0,1.0,0.603754511765429,1.0,1.0,1.0,1.0,,,,,,,,,,0.8761732849266965
51,fe8eddd5ec8654cd,True,1.0,0.0,1.0,1.0,0.705339764550579,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
52,d01fec804cd45644,True,1.0,0.0,1.0,1.0,0.7542860379927873,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
53,76c31764665151be,True,1.0,1.0,1.0,1.0,0.4358709883997772,1.0,1.0,1.0,1.0,,,,,,,,,,0.8237096838749304
54,ed3db88f99a05a6c,True,1.0,1.0,1.0,1.0,0.7775658275821241,1.0,1.0,1.0,1.0,,,,,,,,,,0.9304893211194138
55,a47772efd1d758d6,True,1.0,1.0,1.0,1.0,0.7469817590688413,1.0,1.0,1.0,0.0,,,,,,,,,,0.795931799709013
56,ca58b2e039305479,True,1.0,0.0,0.0,1.0,0.8646557778448423,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
57,cef1a4b302b45ad8,True,1.0,0.0,1.0,1.0,0.851157826142829,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
58,a2701552b0f95f7b,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
59,8d0697930b5e5df0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
60,f0b6499b393152be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
61,58d40da0cce05d8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
62,de1662269d685ce0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
63,e1886e081b945907,True,1.0,1.0,1.0,1.0,0.5789823818757683,1.0,1.0,1.0,1.0,,,,,,,,,,0.8684319943361776
64,f749ff64838c5664,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
65,f1ca8dd77f205599,True,1.0,1.0,1.0,1.0,0.9044702650170501,1.0,1.0,1.0,0.0,,,,,,,,,,0.8451469578178281
66,deb455f53c805643,True,1.0,1.0,1.0,1.0,0.5400498339406405,1.0,1.0,0.0,0.0,,,,,,,,,,0.6062655731064501
67,b6247a5245a5554f,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.6875
68,a59bd481d324594a,True,1.0,0.0,1.0,1.0,0.8016778269712036,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
69,02a81792cbdb5dd5,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
70,9e9e33077f375062,True,1.0,0.0,1.0,1.0,0.48292390526524565,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
71,a5ddad9bbb505316,True,1.0,1.0,1.0,1.0,0.8575564929021914,1.0,1.0,1.0,1.0,,,,,,,,,,0.9554864040319349
72,70f72122f1605fa1,True,1.0,0.0,1.0,1.0,0.6331044594246762,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
73,2c8a58b94332570d,True,1.0,0.0,1.0,1.0,0.730410683397156,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
74,6e3cf172a2755fae,True,1.0,1.0,1.0,1.0,0.6962978116213491,1.0,1.0,1.0,1.0,,,,,,,,,,0.9050930661316716
75,697882c22eb65ca7,True,0.5,0.0,0.0,1.0,0.6742753119392881,0.0,0.0,1.0,1.0,,,,,,,,,,0.0
76,36419e8c59275f61,True,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
77,c340cf7465ab5bbe,True,1.0,0.0,1.0,1.0,0.7224597100297507,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
78,00016f8b45c25a1d,True,0.5,0.0,1.0,1.0,0.9358512181235636,0.0,1.0,1.0,0.0,,,,,,,,,,0.0
79,b9d14f59883a5496,True,0.0,0.0,0.0,1.0,0.7405154994057701,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
80,6e2c6027edb85763,True,1.0,0.0,0.5,1.0,0.9537770385719647,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
81,f2117260382b5d83,True,1.0,1.0,1.0,1.0,0.9175999482219526,1.0,1.0,1.0,1.0,,,,,,,,,,0.9742499838193601
82,e41740b9529753af,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
83,afcd7846a4f35622,True,1.0,1.0,1.0,1.0,0.8710722072622085,1.0,0.0,1.0,1.0,,,,,,,,,,0.8347100647694401
84,b8d2227c06a351e4,True,1.0,1.0,1.0,1.0,0.130465367379995,1.0,1.0,1.0,1.0,,,,,,,,,,0.7282704273062485
85,5c883441084d58d7,True,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0
86,e7f8a61d807f5914,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
87,68097b10029d5fe1,True,0.5,0.0,0.0,1.0,0.8484188873029217,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
88,a43dbb1d34665f24,True,1.0,0.0,1.0,1.0,0.46389246170656845,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
89,16a738813dbe5496,True,1.0,1.0,0.5,1.0,0.6437018482799497,1.0,0.0,1.0,1.0,,,,,,,,,,0.3818284137937421
90,1abf52a927025259,True,1.0,1.0,1.0,1.0,0.9327420629492656,1.0,1.0,1.0,1.0,,,,,,,,,,0.9789818946716455
91,f29d6171f46b551d,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
92,67debdeae60b5fa4,True,1.0,0.0,1.0,1.0,0.7836307669575003,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
93,d08ae5bc8a435f97,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
94,352290f8ed8e572e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
95,8846d60884435288,True,1.0,1.0,1.0,1.0,0.21405345340037474,1.0,0.0,1.0,1.0,,,,,,,,,,0.6293917041876171
96,529d2e20dc615c3b,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
97,5c4d8dfcb0aa5541,True,1.0,0.0,1.0,1.0,0.4173697164412218,1.0,1.0,0.0,1.0,,,,,,,,,,0.0
98,223d02be29c65e81,True,1.0,0.0,0.0,1.0,0.9348397426763669,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
99,11d28b80cd0a56d5,True,1.0,0.0,1.0,1.0,0.8046492730003261,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
100,77f11643ced5562a,True,1.0,1.0,1.0,1.0,0.37175234718965633,1.0,1.0,1.0,1.0,,,,,,,,,,0.8036726084967676
101,ecc6da85180a5eee,True,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
102,3838eb184c9d5989,True,1.0,1.0,1.0,1.0,0.3411159178172984,1.0,1.0,1.0,1.0,,,,,,,,,,0.7940987243179057
103,112db94505025ec5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
104,dddf14378c355c3a,True,1.0,0.0,0.5,1.0,0.9195478538357269,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
105,aee07628c2ab5ce1,True,1.0,1.0,1.0,1.0,0.6681209064893392,1.0,1.0,1.0,1.0,,,,,,,,,,0.8962877832779185
106,599c8b2bc9b252a7,True,0.0,1.0,1.0,1.0,0.595188119572774,0.0,1.0,1.0,0.0,,,,,,,,,,0.0
107,4cac9f6cd85a5b47,True,1.0,0.0,1.0,1.0,0.93472305023139,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
108,59bf40c427da5eb1,True,1.0,1.0,1.0,1.0,0.4863913396466515,1.0,1.0,1.0,1.0,,,,,,,,,,0.8394972936395786
109,1c77ba7488d35c52,True,1.0,0.0,0.0,1.0,0.9818800861819981,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
110,f1bdf7e4e9f5534e,True,1.0,0.0,1.0,1.0,0.8491976268397313,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
111,8d90099a801d5682,True,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
112,dd35be6455fe566b,True,1.0,1.0,1.0,1.0,0.21405200649634937,1.0,1.0,1.0,1.0,,,,,,,,,,0.7543912520301091
113,572e6c81e32958f2,True,1.0,1.0,1.0,1.0,0.12392293154766905,1.0,0.0,1.0,1.0,,,,,,,,,,0.6012259161086466
114,3b910accfc12560a,True,1.0,1.0,1.0,1.0,0.6406727098986937,1.0,1.0,1.0,1.0,,,,,,,,,,0.8877102218433418
115,99a98a7ffb075389,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,0.0
116,7a91cd530cac57fc,True,1.0,1.0,1.0,1.0,0.6349592067069423,1.0,1.0,1.0,1.0,,,,,,,,,,0.8859247520959195
117,e9b43b140b1d54bf,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
118,116aacf9868e5e4e,True,1.0,1.0,1.0,1.0,0.9392977359409196,1.0,1.0,1.0,1.0,,,,,,,,,,0.9810305424815373
119,7d24bd01f77c5d87,True,1.0,0.0,0.5,1.0,0.579384352094024,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
120,3623049267d35a95,True,1.0,1.0,1.0,1.0,0.47054173480111966,1.0,1.0,1.0,1.0,,,,,,,,,,0.8345442921253499
121,2575048779565f0b,True,1.0,0.0,1.0,1.0,0.6769995062237292,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
122,226e6642fbc65bdc,True,1.0,1.0,1.0,1.0,0.916344211801236,1.0,1.0,1.0,1.0,,,,,,,,,,0.9738575661878863
123,680c8d90658556da,True,1.0,0.0,1.0,1.0,0.6308275847893894,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
124,a67c6744e6c45edb,True,1.0,1.0,0.0,1.0,0.76749921402271,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
125,0ce170237acd51c2,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
126,70d9d518ad0f5382,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
127,45ebc34cbe405c3e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
128,cb02d1e1315a5e67,True,1.0,0.0,0.0,1.0,0.918236451976486,0.0,0.0,0.0,0.0,,,,,,,,,,0.0
129,bd9abb7104dc5408,True,1.0,0.0,1.0,1.0,0.7604491968474391,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
130,029585f0509d52b0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
131,02b68b9cc51f506a,True,1.0,0.0,0.5,1.0,0.6549353253012733,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
132,75b6813b1f4556ce,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
133,da56fca2caff52e4,True,1.0,1.0,1.0,1.0,0.4097692509657283,1.0,1.0,1.0,0.0,,,,,,,,,,0.6905528909267901
134,491a9b7a44225a75,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0
135,452def672c5d592c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
136,0dd3256035e75770,True,1.0,1.0,1.0,1.0,0.1568292032200993,1.0,1.0,1.0,1.0,,,,,,,,,,0.736509126006281
137,a97ceb2edd0251f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
138,909655c780e152ac,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
139,fda0145d54065b7c,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
140,90ed944de9405835,True,1.0,0.0,0.0,1.0,0.868617208394136,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
141,5d12ad55fdd858e1,True,1.0,0.0,1.0,1.0,0.8609528079957962,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
142,592f536375e755b6,True,1.0,1.0,1.0,1.0,0.14662995936557885,1.0,1.0,1.0,1.0,,,,,,,,,,0.7333218623017435
143,cf50ffa22c81555d,True,1.0,0.0,1.0,1.0,0.8236546346484122,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
144,771c4e378bef58e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
145,4d5a01dea92b5867,True,1.0,0.0,0.5,1.0,0.997517792350736,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
146,1a928640315c5332,True,1.0,0.0,0.0,1.0,0.9901029087080533,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
147,66583dab627951a2,True,1.0,1.0,1.0,1.0,0.6053722695565311,1.0,1.0,1.0,0.0,,,,,,,,,,0.751678834236416
148,36899d67473c5c91,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
149,abbf1c193ac75f91,True,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
150,c1d95d8a3260541c,True,1.0,1.0,1.0,1.0,0.9962182335736901,1.0,1.0,1.0,1.0,,,,,,,,,,0.9988181979917782
151,0e272e003af65a71,True,1.0,1.0,1.0,1.0,0.8248232330189231,1.0,1.0,1.0,1.0,,,,,,,,,,0.9452572603184135
152,75ffe77189e95d43,True,1.0,1.0,0.5,1.0,0.7682033194592536,1.0,1.0,1.0,0.0,,,,,,,,,,0.40128176866550835
153,4fbfc7dc71db50e2,True,1.0,1.0,1.0,1.0,0.8127479948849216,1.0,1.0,1.0,1.0,,,,,,,,,,0.9414837484015379
154,257773cfd41d59d5,True,1.0,1.0,1.0,1.0,0.6786196160324317,1.0,1.0,1.0,1.0,,,,,,,,,,0.8995686300101349
155,e7ae612e880e5d5f,True,1.0,1.0,1.0,1.0,0.9521869810577939,1.0,1.0,1.0,1.0,,,,,,,,,,0.9850584315805606
156,5c838efd36805c92,True,1.0,0.0,0.0,1.0,0.9236762735032589,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
157,d64b2da8ffb65c16,True,0.0,0.0,0.0,1.0,0.7544532124687947,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
158,faa12c2adc7c521f,True,1.0,0.0,1.0,1.0,0.7893807307200543,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
159,fa8c164985255698,True,1.0,1.0,1.0,1.0,0.7274102716224793,1.0,1.0,1.0,1.0,,,,,,,,,,0.9148157098820248
160,eb3912d9717d5177,True,1.0,1.0,1.0,1.0,0.7363436567817764,1.0,1.0,1.0,1.0,,,,,,,,,,0.9176073927443051
161,6b2cda5004dc5df9,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
162,d142ab856b7653df,True,1.0,0.0,0.0,1.0,0.8652296494330349,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
163,b459c8b7fd2b5aa4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.875
164,12d426c6727d507a,True,1.0,1.0,1.0,1.0,0.9867665127969957,1.0,1.0,1.0,1.0,,,,,,,,,,0.9958645352490612
165,0e5653822a7a56b3,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
166,493c90dce63d5653,True,1.0,0.0,0.5,1.0,0.8727328892079387,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
167,20cc0fdb7e2d5c3f,True,1.0,1.0,1.0,1.0,0.9699882925012773,1.0,1.0,1.0,1.0,,,,,,,,,,0.9906213414066491
168,b60afdbc7cc65971,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
169,a312f24a197d530c,True,1.0,0.0,0.0,1.0,0.8861666132519639,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
170,97c09fe94495563a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,0.0
171,b393ab92c8ac5e77,True,1.0,0.0,0.0,1.0,0.9894618450164498,0.0,1.0,0.0,0.0,,,,,,,,,,0.0
172,834cf95826ec5c73,True,1.0,1.0,0.5,1.0,0.825502367572063,1.0,1.0,1.0,0.0,,,,,,,,,,0.41023474493313483
173,71405d414236553c,True,1.0,1.0,1.0,1.0,0.5934228022748445,1.0,1.0,1.0,1.0,,,,,,,,,,0.8729446257108888
174,847432a116d35db0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
175,c33bb70075e7594c,True,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
176,28c89352b09b55d4,True,1.0,0.0,1.0,1.0,0.6258085569356833,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
177,5d2ee89308f958be,True,1.0,1.0,1.0,1.0,0.7390896504229267,1.0,1.0,1.0,1.0,,,,,,,,,,0.9184655157571646
178,ce8a292cbd7f54d5,True,1.0,0.0,1.0,1.0,0.8864644046895636,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
179,813c23718919507a,True,1.0,1.0,1.0,1.0,0.8547878487259358,1.0,1.0,1.0,0.0,,,,,,,,,,0.829621202726855
180,ef7089ecfb0c5028,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
181,76a0c83f0b6453a0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0
182,0af68cc78d085fdb,True,1.0,0.0,0.0,1.0,0.45150039875405107,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
183,58d69daf413c5d5a,True,1.0,0.0,1.0,1.0,0.537451244686826,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
184,2bd04a0902095129,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
185,14fe69db03425780,True,1.0,0.0,1.0,1.0,0.953698485876854,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
186,7b22018666ac5b0e,True,1.0,0.0,1.0,1.0,0.8053200707200339,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
187,773cb036b1195879,True,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,0.0
188,afe83cb6c0ae5f67,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
189,5d5dfc678c9759a1,True,1.0,0.0,0.5,1.0,0.7727933537343655,1.0,1.0,1.0,0.0,,,,,,,,,,0.0
190,580dac44fa305877,True,1.0,0.0,1.0,1.0,0.5610393390551655,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
191,e74ca27f40755297,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0
192,0802a51b0a1d512c,True,1.0,1.0,1.0,1.0,0.11203273436735792,1.0,0.0,1.0,1.0,,,,,,,,,,0.5975102294897994
193,6b0d21782a3b5a22,True,0.5,0.0,0.5,1.0,0.6127014857394666,0.0,1.0,1.0,1.0,,,,,,,,,,0.0
