/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61n	106558730	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v63	106408665	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61fp	106388710	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v62	105884619	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v64	105819437	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61z	105706341	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61r	105698036	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61	105660057	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61_first	105461476	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v65sa	105388063	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v65a	105328034	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_73495082f98b_v2	103624478	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/v20_render_73495082f98b_v2	103591271	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_73495082f98b_v3	103309844	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_73495082f98b	103103287	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_4fbd97b6a4b7_v6	102140347	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_b5d9b91e6637_v5	98211667	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_73495082f98b_v65cf	97563498	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_73495082f98b_v65f	96501863	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_73495082f98b_v61f	96322867	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_73495082f98b_v65sf	96309696	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_73495082f98b_v65bf	96189323	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/1f1f05ca011d_v3raw	94707743	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/1f1f05ca011d_v3	91620752	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp_front_vs_all_73495082f98b	89369660	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65b_front_vs_all_73495082f98b	89047832	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65s_front_vs_all_73495082f98b	88920697	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65_front_vs_all_73495082f98b	88789458	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65c_front_vs_all_73495082f98b	88571539	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_4fbd97b6a4b7_v2	88508131	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/v20_render_4fbd97b6a4b7_v2	88508131	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_4fbd97b6a4b7	87813311	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/b975bf8ebf95_v3raw	86558716	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/d672fc17a315_v3raw	84327013	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_d672fc17a315_v5	82437476	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/b975bf8ebf95_v3	82184798	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/d672fc17a315_v3	82016503	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v65cf	80491580	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v65sf	77788396	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v65f	77706993	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_4fbd97b6a4b7_v61f	77674040	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_c1dc66b6ae42_v5	75510980	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp_front_vs_all_4fbd97b6a4b7	74881744	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_41f10d46174e_v5	74642105	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65s_front_vs_all_4fbd97b6a4b7	74612374	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65_front_vs_all_4fbd97b6a4b7	74607907	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/cmp65c_front_vs_all_4fbd97b6a4b7	74520434	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/26015e788849_v3raw	73035902	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/c1dc66b6ae42_v3raw	71071013	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_1f1f05ca011d_v51	71024073	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render5_1f1f05ca011d_v5	70735113	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_b975bf8ebf95_v5	69660844	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/ctl_render_1f1f05ca011d_v5	68338566	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_1f1f05ca011d_v5	68338566	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/41f10d46174e_v5raw	67861373	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/26015e788849_v3	67728014	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_d672fc17a315_v3	66927821	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_26015e788849_v5	66018195	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v6szfraw	65916571	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdREGraw	65599214	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v6fraw	65592793	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/41f10d46174e_v5	65550902	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdAraw	65157246	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2araw	65154061	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2raw	65153993	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3araw	65152809	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3raw	65152736	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1araw	65147106	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1raw	65147039	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdSraw	65145938	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP2araw	65144516	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_c1dc66b6ae42_v3	65140812	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP5araw	65086975	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP3araw	65082437	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_1f1f05ca011d_v4	64606315	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/c1dc66b6ae42_v3	64032199	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdREG	63912044	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdREGc	63863519	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_b975bf8ebf95_v3	63046907	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_1f1f05ca011d_v3	62288431	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v61f	62225576	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v6szf	62094310	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v61szf	62049475	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/render_1f1f05ca011d_v3_prefix	61922810	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_v6f	61770407	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdA	61335318	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2a	61328170	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2	61328030	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3a	61327018	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3	61326884	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1a	61325288	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1	61325122	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdS	61324574	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP2a	61322830	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdAc	61288665	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2ac	61281449	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF2c	61281350	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3ac	61280277	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF3c	61280164	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP5a	61279990	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1ac	61278589	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdF1c	61278473	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdSc	61277911	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP2ac	61277061	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP3a	61274401	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP3ac	61228634	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/4fbd97b6a4b7_spdP5ac	61203226	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_v6szfraw	58986438	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_v6fraw	58618128	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdSraw	58447942	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdAraw	58418443	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdP2araw	58415629	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdF3araw	58411680	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdF3raw	58411629	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
/home/nvidia/sam3map/73495082f98b_spdF1araw	58410648	superseded SAM3-map iteration / intermediate (results banked in the repo; regenerable from native7 + code)
