index,token,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,pdm_score,valid,log_name,frame_type,start_time,endpoint_x,endpoint_y,start_point_x,start_point_y,two_frame_extended_comfort,weight,score
10,ed3db88f99a05a6c,1.0,1.0,1.0,1.0,0.7565043588615681,1.0,1.0,1.0,0.9130372710219886,True,2021.10.06.08.16.17_veh-52_01590_01725,0,1633509880.200006,365789.6830910234,143342.8770537714,365788.397083403,143372.78371830107,1.0,1.0,0.92390761214424
11,f6b9867069845fd2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.19.27.01_veh-45_01749_03230,0,1631822758.0006928,587582.7839297837,4475576.718491313,587560.1601854337,4475584.715901437,0.0,1.0,0.875
12,f3ca2707d87a586b,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808655.300696,588033.593770442,4475714.437887698,588002.1710295947,4475681.135305075,1.0,1.0,0.0
13,0dc54a8c8203567b,1.0,1.0,1.0,1.0,0.7554745852063265,1.0,1.0,1.0,0.9126694947165451,True,2021.10.06.08.16.17_veh-52_01590_01725,0,1633509880.699771,365790.0596455822,143339.21735808998,365788.59545580763,143369.13966477392,1.0,1.0,0.923585807876977
14,c1839a3333695317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808655.800463,588038.1488264881,4475718.066465489,588006.004414665,4475685.138716207,1.0,1.0,1.0
15,d01fec804cd45644,1.0,0.0,1.0,1.0,0.7415393167362762,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,0,1631808550.799669,587718.6966860646,4475560.912841119,587702.9642111862,4475543.05686029,1.0,1.0,0.0
16,12499ddd90200ea9f,1.0,1.0,1.0,1.0,0.19254168330814858,1.0,1.0,1.0,0.7116220297529102,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365788.4136630955,143348.0572852871,365788.5082674848,143350.9471373839,1.0,0.1111111111111111,0.7476692760337964
17,7a999e76f404c4956,1.0,1.0,0.0,1.0,0.8306689145566343,1.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331554.9295315639,4689354.214653487,331575.945779709,4689337.697199305,1.0,0.06666666666666667,0.0
18,8e653e8d9b170a7dd,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588921.3966714123,4475002.01182617,588933.9477526493,4474959.013953136,0.0,0.1,0.0
19,5a6f69ea54c00b6d2,1.0,1.0,1.0,1.0,0.19398919058286457,1.0,1.0,1.0,0.7121389966367373,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331580.04793612025,4689334.255706338,331582.4724853818,4689333.761984227,1.0,0.06666666666666667,0.7481216220571452
20,c909e005442d28a9c,1.0,1.0,1.0,1.0,0.143285972353969,1.0,0.0,1.0,0.5511735615549889,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331579.32492923015,4689334.7955695,331579.90225486807,4689334.702326402,1.0,0.06666666666666667,0.6072768663606153
21,7caf8d7d76cd0a120,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331377.6811422017,4690971.359950054,331383.2560455549,4690967.250668117,0.0,0.06666666666666667,0.0
22,8413ea29ea72fdfde,1.0,1.0,1.0,1.0,0.368673439736932,1.0,1.0,1.0,0.7745262284774758,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588031.4677733908,4475711.315772438,588026.8715557922,4475706.636938939,1.0,0.05263157894736842,0.8027104499177913
23,9cb5545908502a26c,1.0,1.0,1.0,1.0,0.1294686972220246,1.0,1.0,1.0,0.6890959632935802,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331582.63558895886,4689333.631275197,331583.34452081943,4689333.582932697,1.0,0.06666666666666667,0.7279589678818827
24,e0e4ca847f84568a3,1.0,1.0,1.0,1.0,0.2714914121016605,1.0,0.0,1.0,0.5969612186077359,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331393.92922938196,4690959.309970109,331397.3409910761,4690956.858968769,1.0,0.0,0.6473410662817689
25,2a46d49b6aa55f1ca,1.0,1.0,0.5,1.0,0.859861996662412,1.0,0.0,1.0,0.40354678511828784,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588923.2544301705,4474985.512149935,588935.846882553,4474951.451948328,0.0,0.1,0.3531034369785019
26,ef08e59a9c882aea6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588055.0214660768,4475726.938592983,588039.3936205701,4475716.553229247,0.0,0.021062800703607304,0.0
27,ba3f20b19ddb93cb1,0.0,1.0,1.0,1.0,0.9828386653876163,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588044.2442488073,4475723.050347001,588031.362336232,4475710.789511022,0.0,4.59255847519687e-209,0.0
28,8c19ef349d4fc37cb,1.0,1.0,1.0,1.0,0.8488106090742782,1.0,1.0,1.0,0.9460037889550994,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588042.4286256441,4475719.682803231,588030.4215095465,4475709.262435247,0.0,4.85351635391148e-292,0.827753315335712
29,4855fc07a04961bfd,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587726.043065013,4475573.808947252,587718.8016580663,4475564.270600004,0.0,0.00022108902922588053,0.0
30,646aa5cbfd5f84a9e,0.0,1.0,0.0,1.0,0.936278235811646,0.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589244.2456368761,4474205.612822306,589249.6496772685,4474184.493695866,0.0,0.09090909090909091,0.0
31,a946e96acbe5186d9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808554.7998118,587728.8350137415,4475574.546848036,587716.7949514076,4475560.810205926,0.0,0.20012231567000904,0.0
32,bef503ff5929be3a8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331386.4055439695,4690965.667908568,331387.345834862,4690964.330727378,0.0,0.06666666666666667,0.0
33,50442ffec20a73824,1.0,1.0,1.0,1.0,0.22561747841750462,1.0,0.0,1.0,0.5805776708633944,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331393.91501061973,4690959.250898198,331396.5630399238,4690957.422562606,1.0,0.06666666666666667,0.6330054620054701
34,13f7d51df20a8dc66,1.0,1.0,0.5,1.0,0.8139396794787351,1.0,0.0,1.0,0.39534637133548844,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331560.0339369167,4689346.792439564,331575.9617626483,4689336.798542999,0.0,0.06666666666666667,0.3459280749185524
35,c58481114df532967,1.0,1.0,1.0,1.0,0.308473966266622,1.0,1.0,1.0,0.7530264165237935,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587718.0411775864,4475561.353097466,587717.5811147947,4475560.728648463,1.0,1.0391958338182678e-19,0.7838981144583194
36,8f3bf4b1cb4be05f8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588057.6088377148,4475734.804499705,588031.8110192876,4475711.360266316,0.0,0.05263157894736842,0.0
37,188fef8a871d3bb74,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588049.8864406709,4475724.211333434,588038.3148782955,4475715.855302843,0.0,9.636833506734935e-05,0.0
38,38d50c91468fbe6e5,1.0,1.0,1.0,1.0,0.06184539567991383,1.0,0.0,1.0,0.5220876413142549,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587571.2174255322,4475581.164401906,587571.2287959765,4475581.199797667,1.0,0.09090909090909091,0.581826686149973
39,431df46346088a1de,1.0,1.0,1.0,1.0,0.2944198684342881,1.0,0.0,1.0,0.6051499530122457,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588028.576451362,4475707.946308707,588025.1853268376,4475704.50931926,0.0,0.05263157894736842,0.529506208885715
40,6d342222e4d9d2b2a,1.0,1.0,1.0,1.0,0.6488445624563727,1.0,1.0,1.0,0.8745873437344188,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588038.430400884,4475714.490423943,588029.0494839314,4475706.235275927,0.0,0.0,0.7652639257676165
41,5913dfbc435fb100c,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588061.8571746836,4475732.916773558,588035.1170263056,4475711.814193147,0.0,6.547279835477781e-99,0.0
42,eb16cfaf356e80f1f,1.0,1.0,1.0,1.0,0.9173120786036691,1.0,1.0,1.0,0.9704685995013104,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588925.1240896594,4474986.810358855,588937.2488112982,4474948.236905783,0.0,1.5691886286252496e-32,0.8491600245636466
43,57e7f219c88ab8fe0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589252.3276505801,4474183.68561098,589249.4456191811,4474180.939997575,1.0,0.09090909090909091,0.0
44,8aea1806b6e406159,1.0,1.0,1.0,1.0,0.6421620000089631,1.0,1.0,1.0,0.8722007142889154,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588037.9703442616,4475713.876592303,588026.9353223393,4475704.333003171,0.0,0.05263157894736842,0.763175625002801
45,4876fb179a00309b5,1.0,1.0,1.0,1.0,0.03300069188231278,1.0,1.0,1.0,0.6546431042436831,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365789.08399612043,143356.91498226,365789.05480879755,143357.00488833842,1.0,0.1111111111111111,0.6978127162132227
46,4a5ea5d6a2735531c,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588921.3966714123,4475002.01182617,588933.9477526493,4474959.013953136,0.0,0.1,0.0
47,73bd1fde4cf4bbd5a,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808554.7998118,587718.1640195715,4475562.45130244,587717.2356149533,4475562.015284922,0.0,0.7995239949606865,0.0
48,ae4f3518384257a07,1.0,1.0,1.0,1.0,0.09844854157674256,1.0,1.0,1.0,0.678017336277408,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365789.04511206655,143352.72623969702,365788.9875183041,143353.5007728554,1.0,0.1111111111111111,0.718265169242732
49,c6f215cb7b0d88628,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588056.7859589254,4475729.123410766,588039.8483918197,4475717.638561525,0.0,0.9788408224385646,0.0
50,026597b466e481724,1.0,1.0,1.0,1.0,0.2606596918721651,1.0,0.0,1.0,0.5930927470972017,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588027.0910509499,4475706.810872312,588024.2966417606,4475703.989955436,1.0,0.05263157894736842,0.6439561537100515
51,6333f19e87ad08122,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588058.1881276167,4475730.02089227,588031.4342311502,4475708.830477179,0.0,0.05263157894736842,0.0
52,6c04df27e5264b20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589250.7140925361,4474180.555715967,589250.655968185,4474180.623242552,1.0,0.09090909090909091,1.0
53,3c8afefbaf08142c1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331543.8812538622,4689360.783669949,331574.4729347124,4689340.527079539,0.0,0.06666666666666667,0.0
54,ecefe6eb9d594a685,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588921.3966714123,4475002.01182617,588933.9477526493,4474959.013953136,0.0,0.1,0.0
55,a31ca4af2bc4ff90a,0.0,0.0,0.5,1.0,0.22956499128463,0.0,0.0,0.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331384.4292225522,4690966.511298215,331388.11499169696,4690963.553513654,0.0,2.378187732265471e-08,0.0
56,e7ae2cd68d33a847e,1.0,1.0,0.0,1.0,0.7321223066355222,1.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331551.2697340877,4689354.585597148,331573.0156806204,4689339.211341454,1.0,0.06666666666666667,0.0
57,bffe666f9175e93c1,1.0,1.0,1.0,1.0,0.1363062801085296,1.0,1.0,1.0,0.6915379571816177,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331580.16591261927,4689334.647910308,331580.8853145912,4689334.5240330845,0.0,0.06666666666666667,0.6050957125339155
58,c9c198442a1efdc10,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.6930664326,4474208.667439658,589250.0508166805,4474186.667087079,0.0,0.09090909090909091,0.0
59,0d70fefa06711301c,1.0,1.0,1.0,1.0,0.45315136464946215,1.0,1.0,1.0,0.8046969159462366,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588936.9277106078,4474950.798273117,588941.6560319721,4474938.041555551,0.0,2.2721383829907898e-97,0.704109801452957
60,ceeb361872a012bd7,0.0,1.0,0.0,1.0,0.936278235811646,0.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800684.900173,589244.2456368761,4474205.612822306,589249.6496772685,4474184.493695866,0.0,0.09090909090909091,0.0
61,bc730296c22859127,1.0,1.0,1.0,1.0,0.3846044766139229,1.0,1.0,1.0,0.7802158845049725,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945161.7997289,331576.96131197095,4689335.6804976715,331582.2864623239,4689333.886051493,1.0,0.06666666666666667,0.8076888989418509
62,6c5bcf6f99698fac4,1.0,0.0,1.0,1.0,0.4179090053379812,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589253.1476392943,4474187.457204426,589249.4814476686,4474181.123071044,0.0,0.09090909090909091,0.0
63,dd01f78238cd88b26,1.0,1.0,1.0,1.0,0.3846931069745341,1.0,1.0,1.0,0.7802475382051908,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588032.394968674,4475712.194312589,588028.264671279,4475708.015166338,1.0,0.0,0.8077165959295419
64,fc8bd325b3da03b85,1.0,1.0,1.0,1.0,0.8583475759931959,1.0,0.0,1.0,0.8065527057118557,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588925.2727851515,4474981.223292633,588937.6353448515,4474946.747152201,0.0,2.3993080288874025e-09,0.7057336174978737
65,e03e2999009dbd343,1.0,1.0,1.0,1.0,0.1483220266493718,1.0,0.0,1.0,0.5529721523747756,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822761.5000799,587571.8307137473,4475581.025799518,587570.8679478588,4475581.293643561,1.0,0.09090909090909091,0.6088506333279287
66,f5d454a22e5731c5a,1.0,0.0,0.5,1.0,0.6734540775247218,1.0,1.0,1.0,0.0,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365797.9608877367,143328.02206829385,365789.96404213866,143345.75329744324,1.0,0.1111111111111111,0.0
67,2bb929aa7298012be,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331382.01267100096,4690968.688171912,331386.72238010674,4690964.786266563,0.0,0.9995318117013996,0.0
68,beae653519f0232e7,1.0,1.0,1.0,1.0,0.17759275811173852,1.0,0.0,1.0,0.5634259850399066,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587574.4390434913,4475578.711841058,587573.7547856296,4475579.048515551,1.0,0.09090909090909091,0.6179977369099183
69,f0ec163fc911ff8bb,1.0,1.0,1.0,1.0,0.06539670801302615,1.0,1.0,1.0,0.6662131100046522,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331399.05748323177,4690956.354395877,331399.36564599595,4690956.146928559,0.0,0.0,0.5829364712540707
70,b5d11a125c8146f58,1.0,1.0,1.0,1.0,0.4655469352612264,1.0,0.0,1.0,0.6662667625932952,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588031.2256937593,4475709.818275686,588024.2411885101,4475703.226769407,0.0,0.05263157894736842,0.5829834172691333
71,9f903173a7777cf35,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588060.9044029999,4475731.047404861,588030.8618669232,4475708.255161832,0.0,0.05263157894736842,0.0
72,91e2e5e740db004ce,1.0,0.0,1.0,1.0,0.3898455606731429,1.0,0.0,0.0,0.0,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331389.36642767844,4690963.798598417,331390.46264440543,4690962.501395517,0.0,1.0305537647342688e-41,0.0
73,35fc09471c163fd84,1.0,1.0,1.0,1.0,0.01046697142164448,1.0,1.0,1.0,0.6465953469363016,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.1999009,365789.058659364,143356.99077764453,365789.06858378573,143356.98503983053,1.0,0.1111111111111111,0.6907709285692639
74,2a8ffeaa7391e73c7,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.6930664326,4474208.667439658,589250.0508166805,4474186.667087079,0.0,0.09090909090909091,0.0
75,8d71beefa48cb91fb,1.0,1.0,1.0,1.0,0.8149707008278437,1.0,1.0,1.0,0.9339181074385156,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588042.5775904718,4475719.839552255,588028.5286006841,4475707.389105424,0.0,0.05263157894736842,0.8171783440087012
76,dd091b9e715ca6370,0.0,1.0,1.0,1.0,0.48763965767476714,0.0,1.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331579.14204471867,4689333.849094286,331584.62067658774,4689332.619826215,0.0,0.06666666666666667,0.0
77,5922fad17f2f5e59f,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331565.24109610985,4689342.974824256,331568.81363850954,4689340.393638021,0.0,0.06666666666666667,0.0
78,5065468cd60f1bc00,1.0,1.0,1.0,1.0,0.3016725735054361,1.0,1.0,1.0,0.7505973476805129,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.1999009,365789.432293596,143350.98655803068,365789.2022242418,143354.99080530662,1.0,0.1111111111111111,0.7817726792204488
79,c807c2486a7897e81,0.0,1.0,1.0,1.0,0.33333248285075584,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588030.4357665493,4475710.728934653,588027.0165897378,4475707.207038565,0.0,0.0,0.0
80,07a36d3f2100bc352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.16.19.27.01_veh-45_01749_03230,1,1631822762.0001838,587571.4881664703,4475581.8644183725,587571.5534055934,4475582.0090224575,1.0,0.09090909090909091,0.875
81,6c0405cd5c40c15ab,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589246.6701933664,4474210.258485386,589251.0905588228,4474191.251692812,0.0,0.09090909090909091,0.0
82,78fdd992fa8acb334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.300555,588054.8492129064,4475731.292833293,588033.8035870172,4475712.4696461605,0.0,0.05263157894736842,0.0
83,ad027cf65e5484130,1.0,0.0,1.0,1.0,0.29956853719362075,1.0,1.0,1.0,0.0,True,2021.10.06.08.16.17_veh-52_01590_01725,1,1633509884.699713,365791.2922590884,143335.84787396443,365790.56832368445,143342.70184064674,0.0,0.1111111111111111,0.0
84,18087593f1147e61f,1.0,0.0,0.5,1.0,0.8854122298161444,1.0,1.0,1.0,0.0,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589256.7652450998,4474186.567254014,589249.5075915379,4474180.443329583,1.0,0.09090909090909091,0.0
85,43eb9502a0d70fcea,1.0,1.0,1.0,1.0,0.007011248625906384,1.0,1.0,1.0,0.645361160223538,True,2021.09.16.13.53.10_veh-42_00180_00342,1,1631800685.4001389,589245.8498580543,4474177.854641429,589245.7812285051,4474177.8383364305,1.0,0.09090909090909091,0.6896910151955957
86,fad1ad3bce41df4d9,1.0,1.0,1.0,1.0,0.23648043196928145,1.0,0.0,1.0,0.5844572971318863,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.000484,331390.3127272135,4690960.9319001995,331393.06351440697,4690959.271073086,1.0,1.6648025461570562e-154,0.6364001349904005
87,ea96a137518d58ac9,1.0,1.0,1.0,1.0,0.9082102680259734,1.0,1.0,1.0,0.9672179528664191,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588044.911409626,4475720.796295122,588033.3616930399,4475711.5276239915,0.0,1.130695714748267e-136,0.8463157087581167
88,1a6ba40b74f9b51e5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331557.20907875645,4689345.075161346,331573.30149393657,4689337.818307991,0.0,0.06666666666666667,0.0
89,15755cd0249f8223a,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.29.19.02.14_veh-28_02911_03005,1,1632945162.29987,331533.02951270377,4689356.182972113,331569.46166043926,4689342.305654939,0.0,0.06666666666666667,0.0
90,07d57ac58a266170f,1.0,1.0,1.0,1.0,0.216026931404376,1.0,0.0,1.0,0.5771524755015628,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331391.85515468504,4690960.003550569,331394.52343706985,4690958.553850487,1.0,0.06666666666666667,0.6300084160638675
91,142f665559387e2c2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.08.30.14.54.34_veh-40_00439_00835,1,1630335855.5004148,331399.2931512064,4690956.180061704,331399.1868874178,4690956.298666986,0.0,0.06666666666666667,0.4375
92,00caf7c273c7d5065,1.0,1.0,1.0,1.0,0.9173120786036691,1.0,1.0,1.0,0.9704685995013104,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.000155,588925.1240896594,4474986.810358855,588937.2488112982,4474948.236905783,0.0,1.5691886286252496e-32,0.8491600245636466
93,0225e9a16d781eb96,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808659.800304,588060.4535200672,4475737.428006213,588035.3017631071,4475714.73559705,0.0,9.276881432551996e-36,0.0
94,beee26fb5719cdfcb,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,2021.09.16.15.47.30_veh-45_01199_01391,1,1631808555.2996619,587741.8483079566,4475593.155326516,587723.0574047576,4475568.022460672,1.0,7.779861377573301e-71,0.0
95,ab74a4ee392eb4ffc,1.0,0.0,1.0,1.0,0.4489835140711465,1.0,0.0,1.0,0.0,True,2021.08.16.14.23.37_veh-45_00015_00132,1,1629124052.499943,588934.9993091009,4474953.196207154,588939.6781545847,4474940.758317538,0.0,0.1,0.0
