clip,file,w,t,v0,curved,w_pointwise_ep,r_pointwise_ep,true_wheelbase_m,L_enc_exact,w_window,dyaw_pose_win,lat_ol_off,lon_ol_off,lat_ha_off,lon_ha_off,lat_ol_on,lon_ol_on,lat_ha_on,lon_ha_on,lat_ha0,lon_ha0,lat_ol_on_trueWB,lon_ol_on_trueWB,lat_ol_on_fitPW,lon_ol_on_fitPW
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,1,13,13.412199020385742,1,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,0.01819159835577011,0.24868339747190477,0.11580457687377929,0.2901007832959294,0.16406526565551757,0.004625151306390763,0.10937185287475586,0.020098052639514207,0.15528545379638672,0.13006632924079894,0.17194738388061523,0.010370124969631434,0.10923237800598144,0.007183286640793085,0.1094289779663086
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,2,23,13.463688850402832,0,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,0.0037573538720607758,0.060298336250707504,0.09732668399810791,0.05643512508831918,0.1680614709854126,0.012169806624297053,0.09705860614776611,0.010837621090468019,0.16781837940216066,0.014177671074867249,0.0882277250289917,0.010048870765604078,0.09705350399017335,0.0129934718250297,0.09706194400787353
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,3,33,13.392958641052246,0,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,0.0017584338784217834,0.009347744972910733,0.08599593639373779,0.063808065908961,0.07569029331207275,0.010898666887078435,0.08595659732818603,0.034404545550933106,0.07559001445770264,0.018928901851177217,0.04007613658905029,0.011571023624856024,0.08595545291900634,0.010637556643632706,0.08595678806304932
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,4,43,13.191869735717773,0,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,0.013354558497667313,0.09286464909091592,0.08268845081329346,0.04411631519906223,0.09517099857330322,0.0019131300156004726,0.08145263195037841,0.0187295283889398,0.09471533298492432,0.05057908445596695,0.028044676780700682,0.00576747270533815,0.08142640590667724,0.0008766979561187326,0.08146383762359619
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,5,53,12.96381664276123,0,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,-0.006366468966007233,0.031813863990828396,0.10141081809997558,0.08049016143195331,0.06709613800048828,0.012397384026553483,0.10132765769958496,0.02918271425878629,0.06678185462951661,0.006038446724414825,0.09892668724060058,0.011541748291347177,0.10132641792297363,0.012729668407700956,0.10132870674133301
0fa2b231-435e-4700-9138-30f333dc5d6e,ep002.npz,6,63,12.95211124420166,0,2.808673827727351,0.6680433241830612,3.16499996185303,2.8999999897374087,,-0.009195774793624878,0.1005614827387035,0.1077378273010254,0.20406853836029767,0.2626213550567627,0.012893211143091322,0.10638184547424316,0.026402503484860063,0.258669376373291,0.07232928574085236,0.15415115356445314,0.017869626870378852,0.10635285377502442,0.010960623528808356,0.10639438629150391
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,0,3,4.660486221313477,0,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,3.010508370576274,-0.025571124628186226,0.0788377208635211,0.050311148166656494,0.10770316263660788,0.03888911008834839,0.008533473615534604,0.04791105985641479,0.004899961780756712,0.03521608114242554,0.05421252809464931,0.1104853630065918,0.011957341339439154,0.04786430597305298,0.0070517372339963915,0.04793258905410767
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,1,13,4.873578071594238,0,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,,-0.017805952578783035,0.04569103992544114,0.0460579514503479,0.05121196424588561,0.03674603700637817,0.018682590569369495,0.044830572605133054,0.016752105997875334,0.03631235361099243,0.052278431877493856,0.10393214225769043,0.021200856566429137,0.044807040691375734,0.01759276515804231,0.04484193325042725
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,2,23,4.878247261047363,0,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,,0.0014281384646892548,0.046350670512765646,0.036409640312194826,0.015032699948642403,0.07251026630401611,0.007445553166326136,0.03597723245620728,0.004119845305103809,0.07240217924118042,0.013500672206282616,0.04493842124938965,0.00591053650714457,0.0359687089920044,0.00810986413853243,0.03598097562789917
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,3,33,4.941481113433838,0,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,,-0.0005106590688228607,0.04033530746819451,0.03770018219947815,0.04149335308466107,0.19229164719581604,0.024810113542480396,0.03761664032936096,0.025209424557397143,0.19237106442451476,0.016638804972171784,0.021812552213668825,0.024197593456483445,0.03761478066444397,0.025075196378747933,0.03761747479438782
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,4,43,4.827812194824219,0,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,2.9403898920607765,0.03735973592847585,0.04172659929608926,0.014614009857177734,0.03144471769919619,0.05154272317886353,0.018474555065040477,0.014232003688812256,0.015452754660509526,0.051452791690826415,0.011756656318902969,0.09605931043624878,0.017556923962547443,0.014224803447723389,0.018871676604612732,0.014235436916351318
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,5,53,4.5264058113098145,1,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,,0.017542633693665266,0.316427130298689,0.04235368371009827,0.4504167996812612,0.018241029977798463,0.016500737471506,0.0135639488697052,0.06318504712544382,0.07293363213539124,0.1553974997717887,0.09333944916725159,0.01260851309634745,0.013001161813735961,0.019598985137417913,0.013820892572402954
10804db8-d070-444e-a1f1-89c1871588d5,ep003.npz,6,63,4.01029109954834,1,2.808878141141934,0.9830859388900861,3.13499999046326,2.8999999961061844,2.8681214600977687,-0.13142805406823754,0.37951655266806483,0.10435919761657715,0.24728462835773826,0.3376582503318787,0.03746572695672512,0.04023169279098511,0.08385531026870012,0.2925881385803223,0.25961972838267683,0.08735411167144776,0.05408321600407362,0.03897237777709961,0.030276848748326302,0.04080657958984375
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,0,3,18.952341079711914,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.8899119508487163,-0.0330513808876276,0.3511530373245478,0.15172414779663085,0.44968146570026873,0.09269218444824219,0.02627756670117378,0.13984804153442382,0.012078661378473044,0.07677640914916992,0.2245658989995718,0.1551751136779785,0.045759374275803566,0.13954739570617675,0.02578776553273201,0.13985443115234375
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,1,13,18.891958236694336,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.9817070123095912,-0.02879912406206131,0.37096841298043726,0.13034827709198,0.36338004767894744,0.11279504299163819,0.0185480953194201,0.11826579570770264,0.021161122154444455,0.10061790943145751,0.22317472398281096,0.040507721900939944,0.0386527200229466,0.11796133518218994,0.018042633216828106,0.11827294826507569
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,2,23,18.54733657836914,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.7977330703361307,-0.03845437616109848,0.2863824663683772,0.1282498836517334,0.18008142337203026,0.14675478935241698,0.04535563201643526,0.11749873161315919,0.08206089297309518,0.14098591804504396,0.21966058909893035,0.03174090385437012,0.06248090346343815,0.11722931861877442,0.044925060542300346,0.11750731468200684
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,3,33,18.33049201965332,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.9502167769225816,-0.025306545197963715,0.34741250053048134,0.14096269607543946,0.6407619889825582,0.15065488815307618,0.01674646558240056,0.13080224990844727,0.08721351642161608,0.124442720413208,0.20795285999774932,0.11165261268615723,0.03553289622068405,0.13054485321044923,0.016274126525968314,0.13080978393554688
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,4,43,18.258106231689453,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.9302318931141906,-0.027921169996261597,0.29018640276044605,0.13975107669830322,0.22348536197096108,0.1549515962600708,0.03760303519666195,0.13043739795684814,0.06062402753159404,0.1481342077255249,0.20940064489841462,0.11107265949249268,0.05448242062702775,0.1302034616470337,0.03717866372317076,0.1304455041885376
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,5,53,18.192121505737305,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.844505913745921,-0.031033292412757874,0.3120527213439345,0.12678682804107666,0.21164113022387027,0.08486063480377197,0.039286267478019,0.11572606563568115,0.07394809378311037,0.07790949344635009,0.22385931611061097,0.04265530109405517,0.0574205432087183,0.11544787883758545,0.038830341584980485,0.11573398113250732
11e40da1-3d9e-4ee6-8406-8db2eed4a594,ep004.npz,6,63,17.86233139038086,1,2.8928534313206993,0.9613690914097486,3.21600008010864,2.900000004758467,2.81043070059471,-0.031099289655685425,0.2750354981049895,0.12289390563964844,0.1734145998954773,0.17825803756713868,0.03110279105603695,0.11418728828430176,0.06617479352280498,0.17326993942260743,0.1916670024394989,0.034029483795166016,0.0468784520868212,0.11396684646606445,0.03070614761672914,0.11419272422790527
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,0,3,9.66559886932373,1,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,2.737888167859072,-0.1103207003325224,0.5769230037927627,0.05846428871154785,0.23221069602295757,0.1621046781539917,0.07404055781662464,0.027616095542907716,0.3545390908140689,0.1644441604614258,0.41893820874392984,0.39425618648529054,0.10288192182779313,0.029099917411804198,0.055962924659252164,0.02661874294281006
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,1,13,7.672182559967041,1,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,2.6551679230942407,-0.1428384706377983,0.24106019735336304,0.14272031784057618,0.03915469571948051,0.16263766288757325,0.03523087580688298,0.17122485637664794,0.10634256908670067,0.16756932735443114,0.18164341002702714,1.464228582382202,0.047475966066122054,0.17184524536132811,0.02755547729320824,0.17080860137939452
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,2,23,4.44102668762207,1,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,2.680637110016866,0.1144496351480484,0.09337637387216091,0.05398146510124206,0.7572602916508913,0.1805844008922577,0.05294631291180849,0.03832805752754211,0.32167215188965204,0.11980740427970886,0.10028432458639144,0.06734443306922913,0.05616813031956554,0.03798672556877136,0.05092726768925786,0.03855714201927185
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,3,33,5.164810657501221,1,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,3.3412867779974538,0.035867735743522644,0.27139352131634953,0.15402039289474487,0.5556890215724707,0.18121236562728882,0.007606794778257609,0.13666094541549684,0.09670000821352005,0.13924518823623658,0.1495352044701576,0.7904543519020081,0.01650996655225754,0.13628510236740113,0.010258839838206768,0.1369140028953552
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,4,43,6.067511081695557,0,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,,-0.005667395889759065,0.00724709564819932,0.022147715091705322,0.00724680200801231,0.17824715375900269,0.011210879439022391,0.022222840785980226,0.016089227303746158,0.17826792001724243,0.020743151009082795,0.4352120280265808,0.012008998484816402,0.02222410440444946,0.010710477724205702,0.022221362590789794
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,5,53,5.257919788360596,0,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,,0.0027284249663352966,0.029722762492019682,0.1558771014213562,0.012182758311973884,0.4991833806037903,0.011861765652429312,0.1557811379432678,0.005813372670672834,0.4991721034049988,0.0028206653892993926,0.825956666469574,0.011074663558974861,0.1557789444923401,0.012355260702315718,0.1557827115058899
126b3a97-0879-4ff3-9f4a-ea846f8a70ef,ep005.npz,6,63,6.8757243156433105,0,2.755355732302564,0.996224475200451,3.16499996185303,2.8999999931158085,,-0.008140720427036285,0.03463755550328642,0.08303484916687012,0.08910666971933097,0.20538125038146973,0.031884732330217956,0.08303210735321045,0.05066771932179108,0.2056811571121216,0.030435875058174133,0.32685050964355467,0.03176342198275961,0.08303148746490478,0.03196079089539126,0.08303210735321045
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,0,3,8.93016529083252,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,2.3851885513093243,-0.03522172570228577,0.18611502591520548,0.03184899091720581,0.5151436902582646,0.3252208590507507,0.010630171746015549,0.026014816761016846,0.10386594962328673,0.3539509415626526,0.1140212882310152,0.06965001821517944,0.019286268204450608,0.0258886456489563,0.003751333057880402,0.026228034496307374
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,1,13,8.458148002624512,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,2.4257129313482606,-0.0610445775091648,0.14583480395376683,0.00496898889541626,0.19138518832623957,0.11587597131729126,0.011884888634085655,0.009464514255523682,0.00814811042509973,0.12232528924942017,0.09271770492196083,0.29923936128616335,0.018525666696950792,0.009561598300933838,0.006122920988127589,0.009299099445343018
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,2,23,7.554506301879883,1,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,,-0.012410297989845274,0.3850697509944439,0.037646377086639406,0.837300718575716,0.20211607217788696,0.017330454476177693,0.06407381296157837,0.16954610049724578,0.3020983099937439,0.20160168707370757,0.6218625426292419,0.01755634043365717,0.0646466612815857,0.03342366181313992,0.06310409307479858
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,3,33,5.4302754402160645,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,,-0.01688803732395172,0.017478525172919035,0.17466195821762084,0.11817974839359521,0.16381460428237915,0.011213307618163526,0.17502294778823851,0.04628883625846356,0.1656678080558777,0.011754575371742248,1.3225041270256042,0.011036712978966533,0.17503055334091186,0.01148230575490743,0.17500988245010377
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,4,43,2.077484369277954,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,,0.013835400342941284,0.017407504888251425,0.12834046185016632,0.007511322386562824,0.1119636207818985,0.0010672572767361998,0.12871649563312532,0.00443489586468786,0.11191557943820954,0.010565637052059174,0.9813383370637894,0.0018190023372881114,0.1287248283624649,0.0012904380448162556,0.12870279848575591
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,5,53,0.041675865650177,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,,0.00028079748153686523,8.329526643819918e-05,0.004807759542018175,8.198385476134717e-05,0.010869746375828982,8.243608125440005e-05,0.004807759542018175,8.198385476134717e-05,0.010869746375828982,8.198385476134717e-05,0.027550690341740847,8.239821709139505e-05,0.004807759542018175,8.249375497939581e-05,0.004807759542018175
13c95b6a-5d18-4267-8943-1ddb8fe85008,ep006.npz,6,63,0.0,0,2.571987009733684,0.9924722086916583,3.16499996185303,2.9000000312574263,,-2.9802322387695312e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,0,3,24.828636169433594,1,,,3.21600008010864,2.899999995507576,2.8317602148494267,0.027997761964797974,0.3984463807195425,0.17765140533447266,0.6404530953615903,0.11076955795288086,0.037276835087686776,0.16567583084106446,0.04946102555841207,0.08869647979736328,0.2661827437579632,0.07798700332641602,0.05976733807474375,0.16537342071533204,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,1,13,24.62821388244629,1,,,3.21600008010864,2.899999995507576,,0.015761788934469223,0.3005481816828251,0.19591135978698732,0.4194131582975388,0.15902256965637207,0.015544806607067585,0.1905582904815674,0.03840814642608166,0.14930968284606932,0.1813898876309395,0.2570455074310303,0.031840141862630844,0.19042372703552246,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,2,23,24.767845153808594,1,,,3.21600008010864,2.899999995507576,2.691481359059063,0.026607278734445572,0.32799334190785884,0.1808757781982422,0.26918415874242785,0.11899652481079101,0.04931782311759889,0.17138195037841797,0.06961416387930512,0.11183347702026367,0.24745323061943053,0.13179073333740235,0.06878525693900883,0.17114133834838868,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,3,33,24.640966415405273,1,,,3.21600008010864,2.899999995507576,2.919584183623698,0.028019867837429047,0.40036503188312056,0.19886069297790526,0.34639334343373773,0.2847342014312744,0.03442143555730581,0.1866879940032959,0.053050648607313636,0.2746867656707764,0.2628638744354248,0.22385153770446778,0.056866316217929126,0.1863807201385498,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,4,43,24.710607528686523,1,,,3.21600008010864,2.899999995507576,,0.015378683805465698,0.29236164651811125,0.18418211936950685,0.44321645721793174,0.16684880256652831,0.025169572234153746,0.17854199409484864,0.03521600374951959,0.1559892177581787,0.19189489483833314,0.18095870018005372,0.041551357787102464,0.17840285301208497,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,5,53,24.668256759643555,1,,,3.21600008010864,2.899999995507576,2.8380926093202676,0.02345740795135498,0.20487793646752833,0.1758265972137451,0.11136012934148312,0.19409441947937012,0.0618162363069132,0.17042098045349122,0.09290510844439268,0.1914893627166748,0.19981085658073425,0.13338055610656738,0.0753748778719455,0.17028441429138183,,
14157960-84db-4f4e-84f1-a4664086c6f8,ep007.npz,6,63,24.523296356201172,1,,,3.21600008010864,2.899999995507576,2.857637722670935,0.023387357592582706,0.36552504263818264,0.22132396697998047,0.4784636992961168,0.4598054885864258,0.043094489816576244,0.21126060485839843,0.019342165533453227,0.44512062072753905,0.25700849294662476,0.40806827545166013,0.06411227630451322,0.21100597381591796,,
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,0,3,23.774675369262695,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,2.8787957332725345,0.02496517961844802,0.3029246835038066,0.1720141887664795,0.3728590667247772,0.15610804557800292,0.05332458661869168,0.16389193534851074,0.02911578556522727,0.14562859535217285,0.23971993252635002,0.12734379768371581,0.04171824511140585,0.1640336513519287,0.05108546437695623,0.16391892433166505
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,1,13,23.54848289489746,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,2.8671291797078515,0.02795788645744324,0.384935761615634,0.14017467498779296,0.4827130574733019,0.10497922897338867,0.03526662439107895,0.12854433059692383,0.014086866844445467,0.08945932388305664,0.2558265462517738,0.12011585235595704,0.021533331833779812,0.1287461280822754,0.032617160398513076,0.12858114242553711
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,2,23,22.65530014038086,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,2.5678678285662953,-0.12599652633070946,0.4734711401164532,0.16334013938903807,0.8906263951212168,0.2398672580718994,0.05281977728009224,0.11449503898620605,0.5135263171978295,0.22984395027160645,0.32489925622940063,0.18751988410949708,0.03641184251755476,0.1153439998626709,0.0496541079133749,0.11465353965759277
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,3,33,21.903966903686523,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,3.492384742304007,-0.08200594782829285,2.9852078557014465,0.6879696846008301,3.219995266199112,1.0303956985473632,0.16192371994256974,0.16772775650024413,0.2547515548765659,0.36906185150146487,1.357967010140419,0.03160867691040039,0.2558319725096226,0.1768054962158203,0.18004511818289756,0.16943845748901368
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,4,43,22.254749298095703,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,2.841404570814396,0.1745744924992323,2.3121361300349235,0.6412630081176758,0.7684840701520443,0.3629659652709961,0.02116830609738827,0.24742631912231444,0.5554603643715381,0.24182825088500975,1.2540708541870118,0.5884221076965332,0.0678866222500801,0.2543011665344238,0.009996869415044785,0.24872121810913086
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,5,53,24.032711029052734,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,3.0954503878439086,0.10363914258778094,2.476172364503145,0.6687493324279785,3.3001510955393316,0.9509950637817383,0.0948926992714405,0.33248300552368165,0.3909039109945297,0.40127172470092776,1.1758102364838123,1.111414909362793,0.17364411875605584,0.33833627700805663,0.11008792221546174,0.3335854530334473
142a3a72-6cd4-4056-bb66-c9098f54b7fa,ep008.npz,6,63,26.555618286132812,1,2.8655745985200536,0.9998932910343517,2.73000001907349,2.899999986403678,2.9468454808797793,0.02633194625377655,0.42869650907814505,0.357348108291626,0.7588534832000733,0.34864239692687987,0.03175061512738466,0.3452450275421143,0.08370345551520586,0.32263855934143065,0.27374942898750304,1.1738414287567138,0.01668226644396782,0.34545559883117677,0.02884353818371892,0.34528336524963377
